,Nx,Nt,Error
925,17,57,0.00284752784928404
926,17,58,0.002847527850158488
927,17,59,0.002847527850744954
928,18,2,0.25958501346316176
929,18,3,0.1304783085153142
930,18,4,0.08104399987130184
931,18,5,0.05932559916364455
932,18,6,0.04654428040670746
933,18,7,0.03600233640042388
934,18,8,0.02950553235428652
935,18,9,0.023140248038525428
936,18,10,0.019448438476766052
937,18,11,0.015118677822596597
938,18,12,0.012926718583656589
939,18,13,0.009838295583861182
940,18,14,0.008602721975806596
941,18,15,0.006392470492776254
942,18,16,0.0058100928459601095
943,18,17,0.004283322930647822
944,18,18,0.004129906426576657
945,18,19,0.003162372158751996
946,18,20,0.0032322373735830046
947,18,21,0.002692373935962002
948,18,22,0.002817884586588858
949,18,23,0.002548491139853073
950,18,24,0.002648292477808904
951,18,25,0.002521883673388623
952,18,26,0.0025826677863626437
953,18,27,0.0025249989155712712
954,18,28,0.0025571943391313615
955,18,29,0.0025314063457267558
956,18,30,0.0025469720450988034
957,18,31,0.002535719271105992
958,18,32,0.0025427392057782573
959,18,33,0.0025379831540921546
960,18,34,0.002540968206605515
961,18,35,0.002539033420734152
962,18,36,0.0025402368607587733
963,18,37,0.002539482595494789
964,18,38,0.002539943858711172
965,18,39,0.0025396628385904742
966,18,40,0.002539831130524477
967,18,41,0.0025397312313665136
968,18,42,0.00253978970388841
969,18,43,0.00253975585378053
970,18,44,0.002539775201084968
971,18,45,0.002539764275820088
972,18,46,0.002539770371312684
973,18,47,0.002539767014486437
974,18,48,0.0025397688428367886
975,18,49,0.002539767861670412
976,18,50,0.002539768383989404
977,18,51,0.002539768111600489
978,18,52,0.0025397682539508907
979,18,53,0.002539768182418928
980,18,54,0.002539768219737715
981,18,55,0.0025397682022830414
982,18,56,0.002539768211949145
983,18,57,0.002539768208276915
984,18,58,0.002539768211006934
985,18,59,0.002539768210634329
986,19,2,0.2580462187535077
987,19,3,0.1294506588969916
988,19,4,0.08032170083641976
989,19,5,0.05903474232679465
990,19,6,0.046415505784848335
991,19,7,0.036191029674215364
992,19,8,0.029781479005106522
993,19,9,0.023650266315583153
994,19,10,0.019970703509910422
995,19,11,0.015791451658462574
996,19,12,0.013545063861383105
997,19,13,0.010531078270713519
998,19,14,0.009189206941830477
999,19,15,0.006984235446663208
1000,19,16,0.006265883564772622
1001,19,17,0.00467862089528881
1002,19,18,0.004392896093891768
1003,19,19,0.0033099564377575682
1004,19,20,0.003292418686649177
1005,19,21,0.0026233002273639496
1006,19,22,0.0027215611204713767
1007,19,23,0.002353644612963159
1008,19,24,0.0024616899722809493
1009,19,25,0.002275916182466794
1010,19,26,0.002353665876040969
1011,19,27,0.0022638340652168477
1012,19,28,0.0023102031332689972
1013,19,29,0.0022676973903916317
1014,19,30,0.0022924848542927143
1015,19,31,0.002272740668187311
1016,19,32,0.002285019546494077
1017,19,33,0.0022760590502458717
1018,19,34,0.002281786194980099
1019,19,35,0.0022778378954960285
1020,19,36,0.0022803740015542844
1021,19,37,0.002278693536830306
1022,19,38,0.0022797644715426627
1023,19,39,0.002279076084334956
1024,19,40,0.0022795083154232855
1025,19,41,0.002279237527290191
1026,19,42,0.0022794044412820253
1027,19,43,0.0022793022976801197
1028,19,44,0.0022793639952499133
1029,19,45,0.002279327080725262
1030,19,46,0.002279348911308208
1031,19,47,0.0022793361371741755
1032,19,48,0.0022793435304721147
1033,19,49,0.0022793392998605964
1034,19,50,0.002279341696149876
1035,19,51,0.0022793403558166044
1036,19,52,0.002279341099194447
1037,19,53,0.002279340693354993
1038,19,54,0.0022793409142777984
1039,19,55,0.0022793407970778503
1040,19,56,0.002279340860170166
1041,19,57,0.002279340828105336
1042,19,58,0.0022793408456197348
1043,19,59,0.0022793408375430604
1044,20,2,0.2566361915103704
1045,20,3,0.12847826187656738
1046,20,4,0.07962169030381913
1047,20,5,0.058708234019250405
1048,20,6,0.04623419908156596
1049,20,7,0.036286569530422884
1050,20,8,0.029962792531954306
1051,20,9,0.024042802946277385
1052,20,10,0.02038871131487342
1053,20,11,0.01635371462078097
1054,20,12,0.014077846892843028
1055,20,13,0.011146519016467673
1056,20,14,0.009729909368767326
1057,20,15,0.007551937720940126
1058,20,16,0.0067280094758052945
1059,20,17,0.005115821432023876
1060,20,18,0.004714455042419681
1061,20,19,0.0035574716358482013
1062,20,20,0.0034437565596063856
1063,20,21,0.0026687177322588843
1064,20,22,0.0027163899165738538
1065,20,23,0.0022479083033965287
1066,20,24,0.002347874410330208
1067,20,25,0.0020914484517553
1068,20,26,0.0021806453849474044
1069,20,27,0.002048887687991893
1070,20,28,0.0021095709967742077
1071,20,29,0.002043951764260797
1072,20,30,0.002079834336484498
1073,20,31,0.002047733115873737
1074,20,32,0.002067153050407906
1075,20,33,0.0020517203651358703
1076,20,34,0.002061571454058659
1077,20,35,0.0020543139600938793
1078,20,36,0.0020590544879331334
1079,20,37,0.002055733492819987
1080,20,38,0.002057911714328601
1081,20,39,0.0020564392848660736
1082,20,40,0.0020573983862043725
1083,20,41,0.002056767731717387
1084,20,42,0.002057173187217494
1085,20,43,0.0020569127512174486
1086,20,44,0.0020570774704881814
1087,20,45,0.002056973899691731
1088,20,46,0.0020570382324878243
1089,20,47,0.0020569985985902962
1090,20,48,0.0020570227554544806
1091,20,49,0.002057008168508158
1092,20,50,0.0020570168889568596
1093,20,51,0.0020570117276933714
1094,20,52,0.0020570147537944043
1095,20,53,0.0020570129988088906
1096,20,54,0.0020570140081953964
1097,20,55,0.002057013435038708
1098,20,56,0.002057013758850023
1099,20,57,0.002057013579229638
1100,20,58,0.00205701367923362
1101,20,59,0.0020570136254907884
1102,21,2,0.2553403957970547
1103,21,3,0.1275604430676966
1104,21,4,0.07894825452564154
1105,21,5,0.05836044235239724
1106,21,6,0.04601649627873
1107,21,7,0.0363110761957284
1108,21,8,0.030069493105827683
1109,21,9,0.02433945568634891
1110,21,10,0.020718603250629988
1111,21,11,0.016819384400137544
1112,21,12,0.014531409667097575
1113,21,13,0.01168551707421047
1114,21,14,0.01021791096606495
1115,21,15,0.008079738826517413
1116,21,16,0.007175627103531803
1117,21,17,0.005561550565416015
1118,21,18,0.005064278294463972
1119,21,19,0.0038653101652802594
1120,21,20,0.0036592683454746712
1121,21,21,0.0028073173720097504
1122,21,22,0.0027898885195506806
1123,21,23,0.0022307155604456195
1124,21,24,0.0023045745714294556
1125,21,25,0.0019717663361354947
1126,21,26,0.0020625437851939012
1127,21,27,0.001879728632433368
1128,21,28,0.0019520989323714795
1129,21,29,0.0018562393963901897
1130,21,30,0.0019039190210788817
1131,21,31,0.0018548182154331683
1132,21,32,0.0018829813185321522
1133,21,33,0.0018582190333079754
1134,21,34,0.0018736765074471647
1135,21,35,0.001861394247514824
1136,21,36,0.001869416829340082
1137,21,37,0.0018634505775460073
1138,21,38,0.001867424764451272
1139,21,39,0.0018645990512081683
1140,21,40,0.001866487911068924
1141,21,41,0.0018651876941296237
1142,21,42,0.0018660515581327552
1143,21,43,0.0018654717577392852
1144,21,44,0.0018658525478642805
1145,21,45,0.0018656023978937937
1146,21,46,0.0018657643089109515
1147,21,47,0.0018656599994021795
1148,21,48,0.001865726430423412
1149,21,49,0.0018656844202720889
1150,21,50,0.0018657107235019279
1151,21,51,0.0018656943895284087
1152,21,52,0.0018657044397100116
1153,21,53,0.0018656983107414025
1154,21,54,0.0018657020160748716
1155,21,55,0.0018656997973418067
1156,21,56,0.0018657011154139906
1157,21,57,0.001865700340819885
1158,21,58,0.0018657007933378339
1159,21,59,0.0018657005327289817
1160,22,2,0.25414620404951055
1161,22,3,0.12669530889567113
1162,22,4,0.07830355983265783
1163,22,5,0.0580015650045067
1164,22,6,0.04577432943717817
1165,22,7,0.03628158926164295
1166,22,8,0.030117571937513302
1167,22,9,0.024558119596491058
1168,22,10,0.020974683557506896
1169,22,11,0.017201825519985378
1170,22,12,0.014913720283239769
1171,22,13,0.01215274361011898
1172,22,14,0.010651834790997995
1173,22,15,0.008560681772559947
1174,22,16,0.007596765013395468
1175,22,17,0.005995486737180191
1176,22,18,0.005421027769047481
1177,22,19,0.004202581234537481
1178,22,20,0.0039145406487745
1179,22,21,0.003012117646844624
1180,22,22,0.0029251404669611764
1181,22,23,0.002293142770275514
1182,22,24,0.0023260753607261494
1183,22,25,0.0019190293764190813
1184,22,26,0.0019987231343235787
1185,22,27,0.0017584404854244988
1186,22,28,0.001836739892490921
1187,22,29,0.0017035241312786304
1188,22,30,0.0017619300078285268
1189,22,31,0.0016905729338295118
1190,22,32,0.0017283706756521815
1191,22,33,0.0016908446795620268
1192,22,34,0.0017132498738213061
1193,22,35,0.0016937909573047185
1194,22,36,0.0017062721030639194
1195,22,37,0.0016963409529648819
1196,22,38,0.001702962139127589
1197,22,39,0.0016979926742104183
1198,22,40,0.001701362225729397
1199,22,41,0.0016989333159688033
1200,22,42,0.0017005852560618775
1201,22,43,0.0016994291188066725
1202,22,44,0.0017002112207242213
1203,22,45,0.0016996764306801285
1204,22,46,0.001700034507530543
1205,22,47,0.0016997944490474693
1206,22,48,0.0016999531012829882
1207,22,49,0.0016998486269876746
1208,22,50,0.0016999166750442504
1209,22,51,0.0016998726197146677
1210,22,52,0.0016999008769100134
1211,22,53,0.0016998828838018026
1212,22,54,0.0016998942437916633
1213,22,55,0.001699887128378694
1214,22,56,0.0016998915494998463
1215,22,57,0.001699888825739142
1216,22,58,0.0016998904913193827
1217,22,59,0.001699889482341658
1218,23,2,0.2530426460697656
1219,23,3,0.1258803015358625
1220,23,4,0.07768838791093394
1221,23,5,0.05763882573905171
1222,23,6,0.04551652641871726
1223,23,7,0.03621125543121098
1224,23,8,0.03011975445975793
1225,23,9,0.024713484875003796
1226,23,10,0.02116929402395212
1227,23,11,0.017513193529162887
1228,23,12,0.015233097156149789
1229,23,13,0.012554542256968157
1230,23,14,0.011033432657161215
1231,23,15,0.008992958578182374
1232,23,16,0.007985275925341522
1233,23,17,0.006406072323677087
1234,23,18,0.005770673591735001
1235,23,19,0.004547937479983133
1236,23,20,0.004190240841870306
1237,23,21,0.0032579080253461127
1238,23,22,0.0031042623873571732
1239,23,23,0.0024192693575682545
1240,23,24,0.002402742464898961
1241,23,25,0.001930873161020212
1242,23,26,0.0019869434830842993
1243,23,27,0.0016875350832776248
1244,23,28,0.00176334871659167
1245,23,29,0.0015869022283245022
1246,23,30,0.0016527896236640193
1247,23,31,0.0015537040294334714
1248,23,32,0.0016008853501765176
1249,23,33,0.0015466685323666774
1250,23,34,0.0015769284999402754
1251,23,35,0.0015477082793123207
1252,23,36,0.0015657606070744873
1253,23,37,0.0015502168406135413
1254,23,38,0.0015604264074693425
1255,23,39,0.00155228291945319
1256,23,40,0.0015578130668762644
1257,23,41,0.00155362545260183
1258,23,42,0.0015565112360011375
1259,23,43,0.0015544043991278177
1260,23,44,0.0015558601639343802
1261,23,45,0.0015548257222856709
1262,23,46,0.0015555371154927766
1263,23,47,0.0015550423429036334
1264,23,48,0.0015553794998525727
1265,23,49,0.0015551492519509317
1266,23,50,0.0015553043247247354
1267,23,51,0.0015552001595712786
1268,23,52,0.0015552693988017776
1269,23,53,0.0015552236107992414
1270,23,54,0.0015552536251347037
1271,23,55,0.0015552340761937112
1272,23,56,0.0015552467079540998
1273,23,57,0.0015552386035795607
1274,23,58,0.001555243764583745
1275,23,59,0.001555240502899558
1276,24,2,0.2520201793648852
1277,24,3,0.12511254465406216
1278,24,4,0.0771026254010335
1279,24,5,0.057277315177707185
1280,24,6,0.04524961572822199
1281,24,7,0.03611023886330669
1282,24,8,0.030086151373002155
1283,24,9,0.024817550426197894
1284,24,10,0.0213129147677201
1285,24,11,0.01776421582847262
1286,24,12,0.015497542111300989
1287,24,13,0.01289777513062671
1288,24,14,0.011366109755851912
1289,24,15,0.009377669448602292
1290,24,16,0.008338713848264307
1291,24,17,0.006787328450073031
1292,24,18,0.006104519899748333
1293,24,19,0.004887623625794843
1294,24,20,0.004472297117739751
1295,24,21,0.0035248543919695167
1296,24,22,0.0033112647676730813
1297,24,23,0.002590789018065229
1298,24,24,0.002522557806437065
1299,24,25,0.0019993066541241543
1300,24,26,0.0020222401378849307
1301,24,27,0.0016675398733794378
1302,24,28,0.0017312836524216583
1303,24,29,0.0015084356734191052
1304,24,30,0.001576410182549305
1305,24,31,0.0014446237190671053
1306,24,32,0.0014994482631275488
1307,24,33,0.0014243388550439682
1308,24,34,0.001462618207162471
1309,24,35,0.0014206631161203652
1310,24,36,0.0014451330275550467
1311,24,37,0.0014220003314681883
1312,24,38,0.0014367184450050346
1313,24,39,0.0014241203524004917
1314,24,40,0.0014325706252978126
1315,24,41,0.001425809169754184
1316,24,42,0.0014304777889944016
1317,24,43,0.001426912234715885
1318,24,44,0.0014294060660822734
1319,24,45,0.0014275637137127508
1320,24,46,0.0014288553908557659
1321,24,47,0.001427924624203996
1322,24,48,0.0014285744598326908
1323,24,49,0.0014281154155287906
1324,24,50,0.001428433292878217
1325,24,51,0.0014282125188907124
1326,24,52,0.0014283637943669366
1327,24,53,0.0014282603260982135
1328,24,54,0.0014283303832898794
1329,24,55,0.0014282831528630727
1330,24,56,0.0014283147290707694
1331,24,57,0.001428293737396956
1332,24,58,0.0014283075888044954
1333,24,59,0.0014282985068988059
1334,25,2,0.2510704864348845
1335,25,3,0.12438905735784508
1336,25,4,0.07654559152377123
1337,25,5,0.05692058616790996
1338,25,6,0.04497841663460809
1339,25,7,0.03598641475921359
1340,25,8,0.030024793480457272
1341,25,9,0.02488009308419898
1342,25,10,0.02141435881782179
1343,25,11,0.01796419068398158
1344,25,12,0.015714419989050363
1345,25,13,0.01318920239334016
1346,25,14,0.011654033705984997
1347,25,15,0.009717481900181762
1348,25,16,0.0086569219262394
1349,25,17,0.007136748391160731
1350,25,18,0.006417563437366708
1351,25,19,0.005213233628058122
1352,25,20,0.004751032622462704
1353,25,21,0.003798801213623965
1354,25,22,0.003533327228036431
1355,25,23,0.002791049909362249
1356,25,24,0.002673299419768991
1357,25,25,0.002112491606676575
1358,25,26,0.0020971728927322657
1359,25,27,0.0016953189867065207
1360,25,28,0.0017382918349031953
1361,25,29,0.001469611028065181
1362,25,30,0.0015327834790994108
1363,25,31,0.001364793614127024
1364,25,32,0.0014238969348060945
1365,25,33,0.0013238352393304753
1366,25,34,0.001369281036890864
1367,25,35,0.0013113506910672071
1368,25,36,0.0013425980746872488
1369,25,37,0.001309594772413328
1370,25,38,0.0013295788340957559
1371,25,39,0.001310993084105032
1372,25,40,0.001323124916111351
1373,25,41,0.0013127809575315035
1374,25,42,0.0013198502521604165
1375,25,43,0.0013141732658458938
1376,25,44,0.0013181528078237532
1377,25,45,0.0013150885525368518
1378,25,46,0.0013172612052856237
1379,25,47,0.0013156383403670193
1380,25,48,0.0013167915107284921
1381,25,49,0.001315949756109905
1382,25,50,0.0013165456746659114
1383,25,51,0.0013161186550794122
1384,25,52,0.001316418749083171
1385,25,53,0.0013162070787863713
1386,25,54,0.0013163544201177167
1387,25,55,0.0013162519628767786
1388,25,56,0.0013163225137125863
1389,25,57,0.001316274106963382
1390,25,58,0.0013163070555987878
1391,25,59,0.0013162847395321356
1392,26,2,0.25018629936418274
1393,26,3,0.12370688450811018
1394,26,4,0.07601625794627734
1395,26,5,0.05657107853446409
1396,26,6,0.04470647331379161
1397,26,7,0.035845896885414015
1398,26,8,0.0299420621227755
1399,26,9,0.024909072537322698
1400,26,10,0.021480993436197318
1401,26,11,0.018121088591652915
1402,26,12,0.015890333044395563
1403,26,13,0.013435165834546289
1404,26,14,0.011901605494556836
1405,26,15,0.010015827762855272
1406,26,16,0.00894111038124592
1407,26,17,0.007453951809321972
1408,26,18,0.006707285211299916
1409,26,19,0.005519949272272984
1410,26,20,0.005020099652924468
1411,26,21,0.004070212540549176
1412,26,22,0.0037608660045626466
1413,26,23,0.0030068402401190594
1414,26,24,0.0028441300710637793
1415,26,25,0.00225771969533264
1416,26,26,0.0022030557305800225
1417,26,27,0.0017641160610698218
1418,26,28,0.0017801402905585058
1419,26,29,0.001469871195303042
1420,26,30,0.0015210937604134018
1421,26,31,0.0013157842610718924
1422,26,32,0.0013744055731381192
1423,26,33,0.001246093747121584
1424,26,34,0.0012966644391012925
1425,26,35,0.0012194966142730574
1426,26,36,0.001257184267000047
1427,26,37,0.0012117929885516589
1428,26,38,0.0012374791958160128
1429,26,39,0.0012111326040704575
1430,26,40,0.001227608974322941
1431,26,41,0.0012124776419098376
1432,26,42,0.0012225793310094886
1433,26,43,0.0012139867591928883
1434,26,44,0.0012199585820271378
1435,26,45,0.0012151440517519153
1436,26,46,0.0012185659890470112
1437,26,47,0.0012159104057646035
1438,26,48,0.0012178171602161918
1439,26,49,0.001216378180939348
1440,26,50,0.001217413465440195
1441,26,51,0.0012166486760149433
1442,26,52,0.0012171971062276588
1443,26,53,0.0012167988978954037
1444,26,54,0.0012170825713245848
1445,26,55,0.0012168796168597316
1446,26,56,0.0012170229506699923
1447,26,57,0.001216921756193326
1448,26,58,0.0012169925208475629
1449,26,59,0.0012169431793121065
1450,27,2,0.24936124972479443
1451,27,3,0.12306317371023429
1452,27,4,0.07551339637675127
1453,27,5,0.056230424249549105
1454,27,6,0.04443637557708358
1455,27,7,0.03569343909910874
1456,27,8,0.02984303167760412
1457,27,9,0.024910970209401508
1458,27,10,0.021518955696477465
1459,27,11,0.01824169473177167
1460,27,12,0.016031102149390606
1461,27,13,0.013641445954729301
1462,27,14,0.012113154151554789
1463,27,15,0.010276424437953508
1464,27,16,0.009193260092021227
1465,27,17,0.007739830437303002
1466,27,18,0.006972803541779625
1467,27,19,0.005805309685038351
1468,27,20,0.0052755531340067585
1469,27,21,0.004332932657562564
1470,27,22,0.003987051132706971
1471,27,23,0.0032284788236034193
1472,27,24,0.00302626719838824
1473,27,25,0.0024236421228764618
1474,27,26,0.002331313782993319
1475,27,27,0.0018651105847752552
1476,27,28,0.001851073719674868
1477,27,29,0.001505936612582864
1478,27,30,0.0015391636245582316
1479,27,31,0.0012982016875051755
1480,27,32,0.001350845196013993
1481,27,33,0.0011924424550855892
1482,27,34,0.0012449372784194544
1483,27,35,0.0011456381023358302
1484,27,36,0.0011885711176701746
1485,27,37,0.0011281847111760041
1486,27,38,0.0011595292326694992
1487,27,39,0.0011234489907170325
1488,27,40,0.0011447195505217024
1489,27,41,0.0011234062382893028
1490,27,42,0.0011371138518845591
1491,27,43,0.0011246473982073793
1492,27,44,0.0011331375775691485
1493,27,45,0.0011259245814961279
1494,27,46,0.00113101429449995
1495,27,47,0.0011268940219930884
1496,27,48,0.0011298599250803582
1497,27,49,0.001127541005902641
1498,27,50,0.0011292255644488219
1499,27,51,0.0011279419801468158
1500,27,52,0.0011288761700960956
1501,27,53,0.0011281783606366792
1502,27,54,0.0011286847501186976
1503,27,55,0.0011283125520553901
1504,27,56,0.0011285810452035193
1505,27,57,0.0011283864125657766
1506,27,58,0.001128525714820955
1507,27,59,0.001128425982269299
1508,28,2,0.2485897409178311
1509,28,3,0.12245521827765495
1510,28,4,0.07503567735388306
1511,28,5,0.05589966811416086
1512,28,6,0.044169996892794605
1513,28,7,0.0355327416649047
1514,28,8,0.029731740451914967
1515,28,9,0.024891067952864672
1516,28,10,0.021533348040137075
1517,28,11,0.018331760733342382
1518,28,12,0.016141803797700492
1519,28,13,0.013813217072096378
1520,28,14,0.012292769413347648
1521,28,15,0.010502993905869857
1522,28,16,0.009415740093851691
1523,28,17,0.00799600470834478
1524,28,18,0.007214292362965081
1525,28,19,0.006068384696165537
1526,28,20,0.0055151374805656244
1527,28,21,0.00458316969945945
1528,28,22,0.004207200628988746
1529,28,23,0.0034492056027919226
1530,28,24,0.0032130000283033928
1531,28,25,0.0026011808547342433
1532,28,26,0.002474386231094201
1533,28,27,0.0019892934375559043
1534,28,28,0.0019447145648737068
1535,28,29,0.0015722674813931302
1536,28,30,0.001583442576485888
1537,28,31,0.0013108769071693046
1538,28,32,0.001352255473647008
1539,28,33,0.0011638782388807025
1540,28,34,0.0012142505384956045
1541,28,35,0.0010907855787032107
1542,28,36,0.0011368592778014256
1543,28,37,0.001059025798339994
1544,28,38,0.0010953688890670199
1545,28,39,0.0010474707762457662
1546,28,40,0.0010736525948119096
1547,28,41,0.001044596914223387
1548,28,42,0.0010623417545630469
1549,28,43,0.0010448922517875157
1550,28,44,0.0010563939831555488
1551,28,45,0.0010460120005312084
1552,28,46,0.0010532095235246332
1553,28,47,0.001047096828025049
1554,28,48,0.001051470097610648
1555,28,49,0.0010479148732112074
1556,28,50,0.0010505041712436129
1557,28,51,0.0010484652494444201
1558,28,52,0.0010499625435158564
1559,28,53,0.0010488113164731742
1560,28,54,0.0010496582115173219
1561,28,55,0.0010490190386966346
1562,28,56,0.0010494880338809396
1563,28,57,0.0010491393940658723
1564,28,58,0.0010493938357018266
1565,28,59,0.0010492071327760791
1566,29,2,0.24786683991773623
1567,29,3,0.12188047854997403
1568,29,4,0.07458173589326023
1569,29,5,0.05557942827838247
1570,29,6,0.043908671849631625
1571,29,7,0.0353666856804945
1572,29,8,0.029611404350327303
1573,29,9,0.024853674938451857
1574,29,10,0.021528408936642915
1575,29,11,0.01839615000439468
1576,29,12,0.016226833550524178
1577,29,13,0.013955056321015704
1578,29,14,0.012444218936926326
1579,29,15,0.010699103372244428
1580,29,16,0.009611065318407821
1581,29,17,0.008224477696222731
1582,29,18,0.007432585257022126
1583,29,19,0.006309224811882602
1584,29,20,0.005737765094001261
1585,29,21,0.004818753214149942
1586,29,22,0.004418235314057097
1587,29,23,0.003664463562507131
1588,29,24,0.0033994050039397273
1589,29,25,0.002783535523061556
1590,29,26,0.002626088033897137
1591,29,27,0.0021287192353091483
1592,29,28,0.002054908205123004
1593,29,29,0.001662253400836864
1594,29,30,0.001649463713639877
1595,29,31,0.0013507186230638962
1596,29,32,0.001376616463398366
1597,29,33,0.001160369680520815
1598,29,34,0.0012043089361713423
1599,29,35,0.0010559543031130121
1600,29,36,0.0011022763053809492
1601,29,37,0.001005033867876463
1602,29,38,0.0010450219103256167
1603,29,39,0.0009832647656274616
1604,29,40,0.0010140325698940644
1605,29,41,0.0009755625122538157
1606,29,42,0.0009975440317329816
1607,29,43,0.0009738658100629658
1608,29,44,0.000988777353600763
1609,29,45,0.0009743350437020343
1610,29,46,0.000984063437251715
1611,29,47,0.0009753325785531169
1612,29,48,0.0009814830292343812
1613,29,49,0.0009762578835851185
1614,29,50,0.0009800436415843949
1615,29,51,0.000976952941876352
1616,29,52,0.0009792284474576128
1617,29,53,0.0009774244281304785
1618,29,54,0.000978762661694878
1619,29,55,0.0009777249858937353
1620,29,56,0.000978496023513237
1621,29,57,0.0009779084634641405
1622,29,58,0.0009783440516007008
1623,29,59,0.0009780168148009838
1624,30,2,0.247188185555108
1625,30,3,0.12133658956482626
1626,30,4,0.07415021453430261
1627,30,5,0.05527001360349301
1628,30,6,0.04365332907126483
1629,30,7,0.03519751314686572
1630,30,8,0.029484585295079347
1631,30,9,0.02480231132821182
1632,30,10,0.02150765845152953
1633,30,11,0.018438969580279428
1634,30,12,0.016289979284510828
1635,30,13,0.014070980642219948
1636,30,14,0.012570916631277575
1637,30,15,0.01086808096231175
1638,30,16,0.00978174628698725
1639,30,17,0.008427415512026094
1640,30,18,0.007628907413879801
1641,30,19,0.006528494884659846
1642,30,20,0.005943143323708785
1643,30,21,0.005038614178604897
1644,30,22,0.004618243703445083
1645,30,23,0.0038712896290625993
1646,30,24,0.0035819857462148176
1647,30,25,0.002965815088542009
1648,30,26,0.0027816055640329123
1649,30,27,0.0022769823438597045
1650,30,28,0.0021762472314578204
1651,30,29,0.0017693843134976076
1652,30,30,0.001732475503964626
1653,30,31,0.0014132575920522252
1654,30,32,0.0014209840919518501
1655,30,33,0.0011804715750924884
1656,30,34,0.0012140827524480507
1657,30,35,0.001041639268203648
1658,30,36,0.0010848557971280752
1659,30,37,0.0009670902365436405
1660,30,38,0.0010087008454872943
1661,30,39,0.0009313111322787073
1662,30,40,0.0009658179560193394
1663,30,41,0.0009162480909254273
1664,30,42,0.0009423471651680049
1665,30,43,0.0009110918232888451
1666,30,44,0.0009296488935769585
1667,30,45,0.0009101428133879051
1668,30,46,0.0009227619137265249
1669,30,47,0.0009106896866648381
1670,30,48,0.0009189801019448836
1671,30,49,0.000911572204770679
1672,30,50,0.0009168667422896439
1673,30,51,0.0009123649722530473
1674,30,52,0.0009156646512668044
1675,30,53,0.0009129593594355011
1676,30,54,0.0009149712582816996
1677,30,55,0.0009133658866644573
1678,30,56,0.0009145680438525368
1679,30,57,0.0009136284331472882
1680,30,58,0.000914333166772592
1681,30,59,0.0009137912663157588
1682,31,2,0.24654991078037075
1683,31,3,0.12082136027403749
1684,31,4,0.07373979094011399
1685,31,5,0.05497150984594619
1686,31,6,0.04340459119550747
1687,31,7,0.03502696583471023
1688,31,8,0.02935332406977387
1689,31,9,0.024739856541331675
1690,31,10,0.02147402067785171
1691,31,11,0.018463686085496287
1692,31,12,0.016334495089395613
1693,31,13,0.014164496632045826
1694,31,14,0.01267592115246039
1695,31,15,0.0110129775249368
1696,31,16,0.009930199046028316
1697,31,17,0.008607009576862635
1698,31,18,0.007804695331837668
1699,31,19,0.006727229379585678
1700,31,20,0.006131510144834059
1701,31,21,0.005242425356673139
1702,31,22,0.00480615247434206
1703,31,23,0.00406785308875174
1704,31,24,0.0037583402658474866
1705,31,25,0.003144604319379921
1706,31,26,0.0029373208514573753
1707,31,27,0.0024291934371994013
1708,31,28,0.0023042709858867748
1709,31,29,0.001887966211388155
1710,31,30,0.0018279713016653594
1711,31,31,0.0014935004764583346
1712,31,32,0.0014818748316604415
1713,31,33,0.0012214272675468106
1714,31,34,0.001241756365193864
1715,31,35,0.001047399683165213
1716,31,36,0.0010841671510672434
1717,31,37,0.0009458698623651441
1718,31,38,0.0009865768956183625
1719,31,39,0.0008923147129293553
1720,31,40,0.0009291722811782993
1721,31,41,0.0008669534761326159
1722,31,42,0.0008966612114364433
1723,31,43,0.0008564406925613191
1724,31,44,0.0008786486122967792
1725,31,45,0.0008529845861848981
1726,31,46,0.0008687397243694976
1727,31,47,0.0008525107882851862
1728,31,48,0.0008632621345232062
1729,31,49,0.0008530794567698767
1730,31,50,0.0008601941977355946
1731,31,51,0.000853857511925687
1732,31,52,0.0008584464197385205
1733,31,53,0.0008545398317651335
1734,31,54,0.0008574340349212345
1735,31,55,0.0008550512164785588
1736,31,56,0.0008568399888721558
1737,31,57,0.0008554038414993946
1738,31,58,0.0008564888137405386
1739,31,59,0.0008556344123876831
1740,32,2,0.24594857669266815
1741,32,3,0.1203327676784373
1742,32,4,0.07334919493483177
1743,32,5,0.054683843170458456
1744,32,6,0.04316285038012284
1745,32,7,0.034856392810889335
1746,32,8,0.029219245264396232
1747,32,9,0.02466866881882925
1748,32,10,0.021429925810817804
1749,32,11,0.018473225799729927
1750,32,12,0.016363171053118016
1751,32,13,0.014238654540760606
1752,32,14,0.01276195145300578
1753,32,15,0.011136556384113492
1754,32,16,0.010058694426228773
1755,32,17,0.00876539230247908
1756,32,18,0.007961476712075423
1757,32,19,0.006906668695607182
1758,32,20,0.006303447730853003
1759,32,21,0.005430352713920885
1760,32,22,0.004981482703102289
1761,32,23,0.004253120792899287
1762,32,24,0.003926887343396411
1763,32,25,0.0033175862727117407
1764,32,26,0.0030905891628079897
1765,32,27,0.0025817475769869167
1766,32,28,0.0024354530741488444
1767,32,29,0.002013373942307578
1768,32,30,0.0019319997079069546
1769,32,31,0.0015866603064944409
1770,32,32,0.001555700211143727
1771,32,33,0.0012796590095679103
1772,32,34,0.0012849056405836283
1773,32,35,0.001071727003949044
1774,32,36,0.001099179472444954
1775,32,37,0.0009414840327691284
1776,32,38,0.0009785564237226774
1777,32,39,0.0008669532232273748
