,1e-15,1e-14,1e-13,1e-12,1e-11,1e-10
2840,206.2892,611.2384,789.37616,789.3779,789.3779,789.3779
2841,206.32407,611.3176,789.37616,789.3779,789.3779,789.3779
2842,206.35893,611.39685,789.37616,789.3779,789.3779,789.3779
2843,206.3938,611.47614,789.37616,789.3779,789.3779,789.3779
2844,206.42865,611.55536,789.3762,789.3779,789.3779,789.3779
2845,206.46352,611.6346,789.3762,789.3779,789.3779,789.3779
2846,206.49838,611.7138,789.3762,789.3779,789.3779,789.3779
2847,206.53325,611.793,789.3762,789.3779,789.3779,789.3779
2848,206.56812,611.87225,789.3762,789.3779,789.3779,789.3779
2849,206.60298,611.9515,789.3762,789.3779,789.3779,789.3779
2850,206.63783,612.0307,789.3762,789.3779,789.3779,789.3779
2851,206.6727,612.1099,789.3762,789.3779,789.3779,789.3779
2852,206.70757,612.18915,789.3763,789.3779,789.3779,789.3779
2853,206.74243,612.26843,789.3763,789.3779,789.3779,789.3779
2854,206.7773,612.34766,789.3763,789.3779,789.3779,789.3779
2855,206.81215,612.4269,789.3763,789.3779,789.3779,789.3779
2856,206.84702,612.5061,789.3763,789.3779,789.3779,789.3779
2857,206.88188,612.5853,789.3763,789.3779,789.3779,789.3779
2858,206.91675,612.66455,789.3763,789.3779,789.3779,789.3779
2859,206.95161,612.7438,789.3763,789.3779,789.3779,789.3779
2860,206.98647,612.823,789.37634,789.3779,789.3779,789.3779
2861,207.02133,612.9022,789.37634,789.3779,789.3779,789.3779
2862,207.0562,612.98145,789.37634,789.3779,789.3779,789.3779
2863,207.09105,613.06067,789.37634,789.3779,789.3779,789.3779
2864,207.12592,613.1399,789.37634,789.3779,789.3779,789.3779
2865,207.16078,613.2191,789.37634,789.3779,789.3779,789.3779
2866,207.19565,613.2984,789.37634,789.3779,789.3779,789.3779
2867,207.23051,613.3776,789.37634,789.3779,789.3779,789.3779
2868,207.26537,613.45685,789.3764,789.3779,789.3779,789.3779
2869,207.30023,613.5361,789.3764,789.3779,789.3779,789.3779
2870,207.3351,613.6153,789.3764,789.3779,789.3779,789.3779
2871,207.36996,613.6945,789.3764,789.3779,789.3779,789.3779
2872,207.40483,613.77374,789.3764,789.3779,789.3779,789.3779
2873,207.43968,613.85297,789.3764,789.3779,789.3779,789.3779
2874,207.47455,613.9322,789.3764,789.3779,789.3779,789.3779
2875,207.50941,614.0114,789.3764,789.3779,789.3779,789.3779
2876,207.54428,614.0907,789.37646,789.3779,789.3779,789.3779
2877,207.57915,614.1699,789.37646,789.3779,789.3779,789.3779
2878,207.614,614.24915,789.37646,789.3779,789.3779,789.3779
2879,207.64886,614.32837,789.37646,789.3779,789.3779,789.3779
2880,207.6837,614.4074,789.37646,789.3779,789.3779,789.3779
2881,207.71832,614.4852,789.37646,789.3779,789.3779,789.3779
2882,207.75294,614.56305,789.37646,789.3779,789.3779,789.3779
2883,207.78757,614.64087,789.37646,789.3779,789.3779,789.3779
2884,207.82219,614.7187,789.37646,789.3779,789.3779,789.3779
2885,207.85681,614.7965,789.3765,789.3779,789.3779,789.3779
2886,207.89145,614.8743,789.3765,789.3779,789.3779,789.3779
2887,207.92607,614.95215,789.3765,789.3779,789.3779,789.3779
2888,207.9607,615.02997,789.3765,789.3779,789.3779,789.3779
2889,207.99532,615.1078,789.3765,789.3779,789.3779,789.3779
2890,208.02994,615.1856,789.3765,789.3779,789.3779,789.3779
2891,208.06454,615.26337,789.3765,789.3779,789.3779,789.3779
2892,208.09917,615.3412,789.3765,789.3779,789.3779,789.3779
2893,208.1338,615.419,789.3765,789.3779,789.3779,789.3779
2894,208.16843,615.4968,789.3765,789.3779,789.3779,789.3779
2895,208.20305,615.57465,789.3766,789.3779,789.3779,789.3779
2896,208.23767,615.65247,789.3766,789.3779,789.3779,789.3779
2897,208.2723,615.7303,789.3766,789.3779,789.3779,789.3779
2898,208.30692,615.8081,789.3766,789.3779,789.3779,789.3779
2899,208.34154,615.8859,789.3766,789.3779,789.3779,789.3779
2900,208.37616,615.96375,789.3766,789.3779,789.3779,789.3779
2901,208.4108,616.04156,789.3766,789.3779,789.3779,789.3779
2902,208.44542,616.1194,789.3766,789.3779,789.3779,789.3779
2903,208.48004,616.1972,789.3766,789.3779,789.3779,789.3779
2904,208.51466,616.275,789.3766,789.3779,789.3779,789.3779
2905,208.54929,616.35284,789.37665,789.3779,789.3779,789.3779
2906,208.58391,616.43066,789.37665,789.3779,789.3779,789.3779
2907,208.61853,616.5085,789.37665,789.3779,789.3779,789.3779
2908,208.65315,616.5863,789.37665,789.3779,789.3779,789.3779
2909,208.68777,616.6641,789.37665,789.3779,789.3779,789.3779
2910,208.72241,616.74194,789.37665,789.3779,789.3779,789.3779
2911,208.75703,616.81976,789.37665,789.3779,789.3779,789.3779
2912,208.79166,616.8976,789.37665,789.3779,789.3779,789.3779
2913,208.82628,616.9754,789.37665,789.3779,789.3779,789.3779
2914,208.8609,617.0532,789.37665,789.3779,789.3779,789.3779
2915,208.89552,617.13104,789.3767,789.3779,789.3779,789.3779
2916,208.93015,617.20886,789.3767,789.3779,789.3779,789.3779
2917,208.96477,617.2867,789.3767,789.3779,789.3779,789.3779
2918,208.99939,617.3645,789.3767,789.3779,789.3779,789.3779
2919,209.03401,617.4423,789.3767,789.3779,789.3779,789.3779
2920,209.0686,617.51996,789.3767,789.3779,789.3779,789.3779
2921,209.103,617.5964,789.3767,789.3779,789.3779,789.3779
2922,209.13737,617.6728,789.3767,789.3779,789.3779,789.3779
2923,209.17177,617.74927,789.3767,789.3779,789.3779,789.3779
2924,209.20616,617.8257,789.3767,789.3779,789.3779,789.3779
2925,209.24055,617.9021,789.3767,789.3779,789.3779,789.3779
2926,209.27495,617.9786,789.3767,789.3779,789.3779,789.3779
2927,209.30933,618.055,789.3767,789.3779,789.3779,789.3779
2928,209.34372,618.1314,789.3767,789.3779,789.3779,789.3779
2929,209.37811,618.2079,789.3767,789.3779,789.3779,789.3779
2930,209.4125,618.2843,789.3768,789.3779,789.3779,789.3779
2931,209.4469,618.3607,789.3768,789.3779,789.3779,789.3779
2932,209.4813,618.4372,789.3768,789.3779,789.3779,789.3779
2933,209.51567,618.5136,789.3768,789.3779,789.3779,789.3779
2934,209.55006,618.59,789.3768,789.3779,789.3779,789.3779
2935,209.58446,618.6665,789.3768,789.3779,789.3779,789.3779
2936,209.61885,618.7429,789.3768,789.3779,789.3779,789.3779
2937,209.65324,618.81934,789.3768,789.3779,789.3779,789.3779
2938,209.68762,618.8958,789.3768,789.3779,789.3779,789.3779
2939,209.72202,618.9722,789.3768,789.3779,789.3779,789.3779
2940,209.75641,619.04865,789.3768,789.3779,789.3779,789.3779
2941,209.7908,619.1251,789.3768,789.3779,789.3779,789.3779
2942,209.8252,619.20154,789.3768,789.3779,789.3779,789.3779
2943,209.85957,619.27795,789.3768,789.3779,789.3779,789.3779
2944,209.89397,619.35443,789.3768,789.3779,789.3779,789.3779
2945,209.92836,619.43085,789.3768,789.3779,789.3779,789.3779
2946,209.96274,619.50726,789.3768,789.3779,789.3779,789.3779
2947,209.99713,619.5837,789.3768,789.3779,789.3779,789.3779
2948,210.03152,619.6601,789.3768,789.3779,789.3779,789.3779
2949,210.06592,619.7366,789.3768,789.3779,789.3779,789.3779
2950,210.1003,619.813,789.37683,789.3779,789.3779,789.3779
2951,210.13469,619.8894,789.37683,789.3779,789.3779,789.3779
2952,210.16908,619.9659,789.37683,789.3779,789.3779,789.3779
2953,210.20348,620.0423,789.37683,789.3779,789.3779,789.3779
2954,210.23787,620.1187,789.37683,789.3779,789.3779,789.3779
2955,210.27226,620.1952,789.37683,789.3779,789.3779,789.3779
2956,210.30664,620.2716,789.37683,789.3779,789.3779,789.3779
2957,210.34103,620.348,789.37683,789.3779,789.3779,789.3779
2958,210.37543,620.4245,789.37683,789.3779,789.3779,789.3779
2959,210.40982,620.5009,789.37683,789.3779,789.3779,789.3779
2960,210.44417,620.57715,789.37683,789.3779,789.3779,789.3779
2961,210.47833,620.6522,789.37683,789.3779,789.3779,789.3779
2962,210.5125,620.7273,789.37683,789.3779,789.3779,789.3779
2963,210.54666,620.80237,789.37683,789.3779,789.3779,789.3779
2964,210.58083,620.87744,789.3769,789.3779,789.3779,789.3779
2965,210.61499,620.9525,789.3769,789.3779,789.3779,789.3779
2966,210.64915,621.0276,789.3769,789.3779,789.3779,789.3779
2967,210.68332,621.10266,789.3769,789.3779,789.3779,789.3779
2968,210.71748,621.17773,789.3769,789.3779,789.3779,789.3779
2969,210.75165,621.2528,789.3769,789.3779,789.3779,789.3779
2970,210.7858,621.32794,789.37695,789.3779,789.3779,789.3779
2971,210.81996,621.403,789.37695,789.3779,789.3779,789.3779
2972,210.85413,621.4781,789.37695,789.3779,789.3779,789.3779
2973,210.88829,621.55316,789.37695,789.3779,789.3779,789.3779
2974,210.92244,621.6282,789.37695,789.3779,789.3779,789.3779
2975,210.9566,621.70325,789.37695,789.3779,789.3779,789.3779
2976,210.99077,621.7783,789.37695,789.3779,789.3779,789.3779
2977,211.02493,621.85345,789.377,789.3779,789.3779,789.3779
2978,211.0591,621.9285,789.377,789.3779,789.3779,789.3779
2979,211.09326,622.0036,789.377,789.3779,789.3779,789.3779
2980,211.12743,622.0787,789.377,789.3779,789.3779,789.3779
2981,211.16159,622.15375,789.377,789.3779,789.3779,789.3779
2982,211.19576,622.2288,789.377,789.3779,789.3779,789.3779
2983,211.22992,622.3039,789.377,789.3779,789.3779,789.3779
2984,211.26408,622.37897,789.3771,789.3779,789.3779,789.3779
2985,211.29823,622.45404,789.3771,789.3779,789.3779,789.3779
2986,211.3324,622.5291,789.3771,789.3779,789.3779,789.3779
2987,211.36656,622.6042,789.3771,789.3779,789.3779,789.3779
2988,211.40073,622.67926,789.3771,789.3779,789.3779,789.3779
2989,211.43489,622.75433,789.3771,789.3779,789.3779,789.3779
2990,211.46906,622.8294,789.37714,789.3779,789.3779,789.3779
2991,211.50322,622.9045,789.37714,789.3779,789.3779,789.3779
2992,211.53738,622.97955,789.37714,789.3779,789.3779,789.3779
2993,211.57155,623.0546,789.37714,789.3779,789.3779,789.3779
2994,211.60571,623.1297,789.37714,789.3779,789.3779,789.3779
2995,211.63988,623.2048,789.37714,789.3779,789.3779,789.3779
2996,211.67403,623.27985,789.37714,789.3779,789.3779,789.3779
2997,211.70819,623.355,789.3772,789.3779,789.3779,789.3779
2998,211.74236,623.43005,789.3772,789.3779,789.3779,789.3779
2999,211.77652,623.5051,789.3772,789.3779,789.3779,789.3779
3000,211.81065,623.57996,789.3772,789.3779,789.3779,789.3779
3001,211.84459,623.65375,789.3772,789.3779,789.3779,789.3779
3002,211.87851,623.7274,789.3772,789.3779,789.3779,789.3779
3003,211.91245,623.80115,789.3772,789.3779,789.3779,789.3779
3004,211.9464,623.87494,789.3772,789.3779,789.3779,789.3779
3005,211.98033,623.94867,789.3772,789.3779,789.3779,789.3779
3006,212.01427,624.0224,789.3772,789.3779,789.3779,789.3779
3007,212.0482,624.0961,789.3772,789.3779,789.3779,789.3779
3008,212.08214,624.16986,789.3772,789.3779,789.3779,789.3779
3009,212.11607,624.2436,789.3772,789.3779,789.3779,789.3779
3010,212.15001,624.3174,789.37726,789.3779,789.3779,789.3779
3011,212.18394,624.3911,789.37726,789.3779,789.3779,789.3779
3012,212.21788,624.46484,789.37726,789.3779,789.3779,789.3779
3013,212.25182,624.5386,789.37726,789.3779,789.3779,789.3779
3014,212.28575,624.6123,789.37726,789.3779,789.3779,789.3779
3015,212.3197,624.68604,789.37726,789.3779,789.3779,789.3779
3016,212.35364,624.75977,789.37726,789.3779,789.3779,789.3779
3017,212.38757,624.83356,789.37726,789.3779,789.3779,789.3779
3018,212.42151,624.9073,789.37726,789.3779,789.3779,789.3779
3019,212.45544,624.981,789.37726,789.3779,789.3779,789.3779
3020,212.48938,625.05475,789.37726,789.3779,789.3779,789.3779
3021,212.52332,625.1285,789.37726,789.3779,789.3779,789.3779
3022,212.55725,625.2022,789.37726,789.3779,789.3779,789.3779
3023,212.59119,625.27594,789.37726,789.3779,789.3779,789.3779
3024,212.62512,625.34973,789.37726,789.3779,789.3779,789.3779
3025,212.65906,625.42346,789.37726,789.3779,789.3779,789.3779
3026,212.693,625.4972,789.37726,789.3779,789.3779,789.3779
3027,212.72694,625.5709,789.37726,789.3779,789.3779,789.3779
3028,212.76088,625.64465,789.37726,789.3779,789.3779,789.3779
3029,212.7948,625.7184,789.37726,789.3779,789.3779,789.3779
3030,212.82874,625.7921,789.3773,789.3779,789.3779,789.3779
3031,212.86267,625.86584,789.3773,789.3779,789.3779,789.3779
3032,212.8966,625.9396,789.3773,789.3779,789.3779,789.3779
3033,212.93054,626.01337,789.3773,789.3779,789.3779,789.3779
3034,212.96448,626.0871,789.3773,789.3779,789.3779,789.3779
3035,212.99843,626.1608,789.3773,789.3779,789.3779,789.3779
3036,213.03236,626.23456,789.3773,789.3779,789.3779,789.3779
3037,213.0663,626.3083,789.3773,789.3779,789.3779,789.3779
3038,213.10023,626.382,789.3773,789.3779,789.3779,789.3779
3039,213.13417,626.45575,789.3773,789.3779,789.3779,789.3779
3040,213.16808,626.5293,789.3773,789.3779,789.3779,789.3779
3041,213.2018,626.60175,789.3773,789.3779,789.3779,789.3779
3042,213.23552,626.6742,789.3773,789.3779,789.3779,789.3779
3043,213.26923,626.7466,789.3773,789.3779,789.3779,789.3779
3044,213.30295,626.81903,789.3773,789.3779,789.3779,789.3779
3045,213.33667,626.8915,789.3773,789.3779,789.3779,789.3779
3046,213.37039,626.96387,789.3773,789.3779,789.3779,789.3779
3047,213.40411,627.0363,789.3773,789.3779,789.3779,789.3779
3048,213.43784,627.10876,789.3773,789.3779,789.3779,789.3779
3049,213.47156,627.18115,789.3773,789.3779,789.3779,789.3779
3050,213.50528,627.2536,789.3773,789.3779,789.3779,789.3779
3051,213.539,627.32605,789.3773,789.3779,789.3779,789.3779
3052,213.57271,627.39844,789.3773,789.3779,789.3779,789.3779
3053,213.60643,627.4709,789.3773,789.3779,789.3779,789.3779
3054,213.64015,627.54333,789.3773,789.3779,789.3779,789.3779
3055,213.67387,627.6157,789.3773,789.3779,789.3779,789.3779
3056,213.7076,627.6882,789.3773,789.3779,789.3779,789.3779
3057,213.7413,627.76056,789.3773,789.3779,789.3779,789.3779
3058,213.77502,627.833,789.3773,789.3779,789.3779,789.3779
3059,213.80875,627.90546,789.3773,789.3779,789.3779,789.3779
3060,213.84247,627.97784,789.3773,789.3779,789.3779,789.3779
3061,213.87619,628.0503,789.3773,789.3779,789.3779,789.3779
3062,213.90991,628.12274,789.3773,789.3779,789.3779,789.3779
3063,213.94363,628.1951,789.3773,789.3779,789.3779,789.3779
3064,213.97734,628.2676,789.3773,789.3779,789.3779,789.3779
3065,214.01106,628.34,789.3773,789.3779,789.3779,789.3779
3066,214.04478,628.4124,789.3773,789.3779,789.3779,789.3779
3067,214.0785,628.48486,789.3773,789.3779,789.3779,789.3779
3068,214.11223,628.5573,789.3773,789.3779,789.3779,789.3779
3069,214.14595,628.6297,789.3773,789.3779,789.3779,789.3779
3070,214.17967,628.70215,789.3773,789.3779,789.3779,789.3779
3071,214.2134,628.7746,789.3773,789.3779,789.3779,789.3779
3072,214.2471,628.847,789.3773,789.3779,789.3779,789.3779
3073,214.28082,628.91943,789.3773,789.3779,789.3779,789.3779
3074,214.31454,628.9919,789.3773,789.3779,789.3779,789.3779
3075,214.34827,629.06433,789.3773,789.3779,789.3779,789.3779
3076,214.38199,629.1367,789.3773,789.3779,789.3779,789.3779
3077,214.41571,629.20917,789.3773,789.3779,789.3779,789.3779
3078,214.44943,629.2816,789.3773,789.3779,789.3779,789.3779
3079,214.48315,629.354,789.3773,789.3779,789.3779,789.3779
3080,214.51683,629.4263,789.3773,789.3779,789.3779,789.3779
3081,214.55034,629.4974,789.3773,789.3779,789.3779,789.3779
3082,214.58385,629.56854,789.3773,789.3779,789.3779,789.3779
3083,214.61734,629.63965,789.3773,789.3779,789.3779,789.3779
3084,214.65085,629.7108,789.3774,789.3779,789.3779,789.3779
3085,214.68434,629.7819,789.3774,789.3779,789.3779,789.3779
3086,214.71785,629.853,789.3774,789.3779,789.3779,789.3779
3087,214.75136,629.9242,789.3774,789.3779,789.3779,789.3779
3088,214.78485,629.9953,789.3774,789.3779,789.3779,789.3779
3089,214.81836,630.06647,789.3774,789.3779,789.3779,789.3779
3090,214.85187,630.1376,789.37744,789.3779,789.3779,789.3779
3091,214.88536,630.20874,789.37744,789.3779,789.3779,789.3779
3092,214.91887,630.2799,789.37744,789.3779,789.3779,789.3779
3093,214.95238,630.351,789.37744,789.3779,789.3779,789.3779
3094,214.98589,630.4222,789.37744,789.3779,789.3779,789.3779
3095,215.01938,630.4933,789.37744,789.3779,789.3779,789.3779
3096,215.05289,630.56445,789.37744,789.3779,789.3779,789.3779
3097,215.0864,630.63556,789.3775,789.3779,789.3779,789.3779
3098,215.11989,630.7067,789.3775,789.3779,789.3779,789.3779
3099,215.1534,630.77783,789.3775,789.3779,789.3779,789.3779
3100,215.1869,630.849,789.3775,789.3779,789.3779,789.3779
3101,215.22041,630.9201,789.3775,789.3779,789.3779,789.3779
3102,215.2539,630.9913,789.3775,789.3779,789.3779,789.3779
3103,215.28741,631.0624,789.3775,789.3779,789.3779,789.3779
3104,215.32092,631.13354,789.37756,789.3779,789.3779,789.3779
3105,215.35442,631.20465,789.37756,789.3779,789.3779,789.3779
3106,215.38792,631.2758,789.37756,789.3779,789.3779,789.3779
3107,215.42143,631.3469,789.37756,789.3779,789.3779,789.3779
3108,215.45494,631.4181,789.37756,789.3779,789.3779,789.3779
3109,215.48843,631.4892,789.37756,789.3779,789.3779,789.3779
3110,215.52194,631.56036,789.3776,789.3779,789.3779,789.3779
3111,215.55545,631.6315,789.3776,789.3779,789.3779,789.3779
3112,215.58894,631.70264,789.3776,789.3779,789.3779,789.3779
3113,215.62244,631.77374,789.3776,789.3779,789.3779,789.3779
3114,215.65594,631.8449,789.3776,789.3779,789.3779,789.3779
3115,215.68945,631.916,789.3776,789.3779,789.3779,789.3779
3116,215.72296,631.9872,789.3776,789.3779,789.3779,789.3779
3117,215.75645,632.0583,789.3777,789.3779,789.3779,789.3779
3118,215.78996,632.12946,789.3777,789.3779,789.3779,789.3779
3119,215.82347,632.20056,789.3777,789.3779,789.3779,789.3779
3120,215.85693,632.27155,789.3777,789.3779,789.3779,789.3779
3121,215.89023,632.3414,789.3777,789.3779,789.3779,789.3779
3122,215.92352,632.41125,789.3777,789.3779,789.3779,789.3779
3123,215.95682,632.48114,789.3777,789.3779,789.3779,789.3779
3124,215.99011,632.551,789.3777,789.3779,789.3779,789.3779
3125,216.0234,632.6209,789.3777,789.3779,789.3779,789.3779
3126,216.0567,632.6908,789.3777,789.3779,789.3779,789.3779
3127,216.09,632.7607,789.3777,789.3779,789.3779,789.3779
3128,216.12329,632.8305,789.3777,789.3779,789.3779,789.3779
3129,216.15659,632.9004,789.3777,789.3779,789.3779,789.3779
3130,216.18988,632.9703,789.3777,789.3779,789.3779,789.3779
3131,216.22318,633.04016,789.3777,789.3779,789.3779,789.3779
3132,216.25645,633.11005,789.3777,789.3779,789.3779,789.3779
3133,216.28975,633.17993,789.3777,789.3779,789.3779,789.3779
3134,216.32304,633.2498,789.3777,789.3779,789.3779,789.3779
3135,216.35634,633.3197,789.3777,789.3779,789.3779,789.3779
3136,216.38963,633.3895,789.3777,789.3779,789.3779,789.3779
3137,216.42293,633.4594,789.3777,789.3779,789.3779,789.3779
3138,216.45622,633.5293,789.3777,789.3779,789.3779,789.3779
3139,216.48952,633.5992,789.3777,789.3779,789.3779,789.3779
3140,216.5228,633.66907,789.3777,789.3779,789.3779,789.3779
3141,216.55609,633.7389,789.3777,789.3779,789.3779,789.3779
3142,216.58939,633.8088,789.3777,789.3779,789.3779,789.3779
3143,216.62268,633.87866,789.3777,789.3779,789.3779,789.3779
3144,216.65598,633.94855,789.3777,789.3779,789.3779,789.3779
3145,216.68927,634.01843,789.3777,789.3779,789.3779,789.3779
3146,216.72256,634.0883,789.3777,789.3779,789.3779,789.3779
3147,216.75586,634.1582,789.3777,789.3779,789.3779,789.3779
3148,216.78915,634.2281,789.3777,789.3779,789.3779,789.3779
3149,216.82245,634.2979,789.3777,789.3779,789.3779,789.3779
3150,216.85574,634.3678,789.3777,789.3779,789.3779,789.3779
3151,216.88904,634.4377,789.3777,789.3779,789.3779,789.3779
3152,216.92232,634.50757,789.3777,789.3779,789.3779,789.3779
3153,216.95561,634.57745,789.3777,789.3779,789.3779,789.3779
3154,216.9889,634.64734,789.3777,789.3779,789.3779,789.3779
3155,217.0222,634.7172,789.3777,789.3779,789.3779,789.3779
3156,217.0555,634.78705,789.3777,789.3779,789.3779,789.3779
3157,217.08879,634.85693,789.3777,789.3779,789.3779,789.3779
3158,217.12209,634.9268,789.3777,789.3779,789.3779,789.3779
3159,217.15538,634.9967,789.3777,789.3779,789.3779,789.3779
3160,217.18864,635.0664,789.3777,789.3779,789.3779,789.3779
3161,217.22173,635.135,789.3777,789.3779,789.3779,789.3779
3162,217.2548,635.2037,789.3777,789.3779,789.3779,789.3779
3163,217.2879,635.2723,789.3777,789.3779,789.3779,789.3779
3164,217.32098,635.34094,789.3777,789.3779,789.3779,789.3779
3165,217.35408,635.40955,789.3777,789.3779,789.3779,789.3779
3166,217.38716,635.47815,789.3777,789.3779,789.3779,789.3779
3167,217.42024,635.5468,789.3777,789.3779,789.3779,789.3779
3168,217.45332,635.6154,789.3777,789.3779,789.3779,789.3779
3169,217.4864,635.684,789.3777,789.3779,789.3779,789.3779
3170,217.5195,635.7527,789.37775,789.3779,789.3779,789.3779
3171,217.55258,635.8213,789.37775,789.3779,789.3779,789.3779
3172,217.58566,635.88995,789.37775,789.3779,789.3779,789.3779
3173,217.61876,635.95856,789.37775,789.3779,789.3779,789.3779
3174,217.65184,636.0272,789.37775,789.3779,789.3779,789.3779
3175,217.68492,636.0958,789.37775,789.3779,789.3779,789.3779
3176,217.71802,636.1644,789.37775,789.3779,789.3779,789.3779
3177,217.7511,636.2331,789.37775,789.3779,789.3779,789.3779
3178,217.7842,636.3017,789.37775,789.3779,789.3779,789.3779
3179,217.81728,636.37036,789.37775,789.3779,789.3779,789.3779
3180,217.85036,636.43896,789.37775,789.3779,789.3779,789.3779
3181,217.88345,636.5076,789.37775,789.3779,789.3779,789.3779
3182,217.91653,636.57623,789.37775,789.3779,789.3779,789.3779
3183,217.94962,636.6449,789.37775,789.3779,789.3779,789.3779
3184,217.98271,636.7135,789.37775,789.3779,789.3779,789.3779
3185,218.0158,636.7821,789.37775,789.3779,789.3779,789.3779
3186,218.04887,636.85077,789.37775,789.3779,789.3779,789.3779
3187,218.08197,636.9194,789.37775,789.3779,789.3779,789.3779
3188,218.11505,636.98804,789.37775,789.3779,789.3779,789.3779
3189,218.14813,637.05664,789.37775,789.3779,789.3779,789.3779
3190,218.18123,637.1253,789.3778,789.3779,789.3779,789.3779
3191,218.21431,637.1939,789.3778,789.3779,789.3779,789.3779
3192,218.2474,637.2626,789.3778,789.3779,789.3779,789.3779
3193,218.28049,637.3312,789.3778,789.3779,789.3779,789.3779
3194,218.31357,637.3998,789.3778,789.3779,789.3779,789.3779
3195,218.34665,637.46844,789.3778,789.3779,789.3779,789.3779
3196,218.37973,637.53705,789.3778,789.3779,789.3779,789.3779
3197,218.41283,637.60565,789.3778,789.3779,789.3779,789.3779
3198,218.4459,637.6743,789.3778,789.3779,789.3779,789.3779
3199,218.47899,637.7429,789.3778,789.3779,789.3779,789.3779
3200,218.51205,637.8114,789.3778,789.3779,789.3779,789.3779
3201,218.54494,637.8788,789.3778,789.3779,789.3779,789.3779
3202,218.57782,637.94617,789.3778,789.3779,789.3779,789.3779
3203,218.6107,638.0136,789.3778,789.3779,789.3779,789.3779
3204,218.64359,638.081,789.3778,789.3779,789.3779,789.3779
3205,218.67647,638.14844,789.3778,789.3779,789.3779,789.3779
3206,218.70935,638.2158,789.3778,789.3779,789.3779,789.3779
3207,218.74223,638.28326,789.3778,789.3779,789.3779,789.3779
3208,218.77512,638.35065,789.3778,789.3779,789.3779,789.3779
3209,218.808,638.4181,789.3778,789.3779,789.3779,789.3779
3210,218.84088,638.4855,789.3778,789.3779,789.3779,789.3779
3211,218.87376,638.55286,789.3778,789.3779,789.3779,789.3779
3212,218.90665,638.6203,789.3778,789.3779,789.3779,789.3779
3213,218.93953,638.6877,789.3778,789.3779,789.3779,789.3779
3214,218.97241,638.7551,789.3778,789.3779,789.3779,789.3779
3215,219.0053,638.8225,789.3778,789.3779,789.3779,789.3779
3216,219.03818,638.88995,789.3778,789.3779,789.3779,789.3779
3217,219.07106,638.95734,789.3778,789.3779,789.3779,789.3779
3218,219.10394,639.0248,789.3778,789.3779,789.3779,789.3779
3219,219.13683,639.09216,789.3778,789.3779,789.3779,789.3779
3220,219.16971,639.15955,789.3778,789.3779,789.3779,789.3779
3221,219.20259,639.227,789.3778,789.3779,789.3779,789.3779
3222,219.23547,639.2944,789.3778,789.3779,789.3779,789.3779
3223,219.26834,639.36176,789.3778,789.3779,789.3779,789.3779
3224,219.30122,639.4292,789.3778,789.3779,789.3779,789.3779
3225,219.3341,639.4966,789.3778,789.3779,789.3779,789.3779
3226,219.36699,639.564,789.3778,789.3779,789.3779,789.3779
3227,219.39987,639.6314,789.3778,789.3779,789.3779,789.3779
3228,219.43275,639.69885,789.3778,789.3779,789.3779,789.3779
3229,219.46564,639.76624,789.3778,789.3779,789.3779,789.3779
3230,219.49852,639.8337,789.3778,789.3779,789.3779,789.3779
3231,219.5314,639.90106,789.3778,789.3779,789.3779,789.3779
3232,219.56429,639.96844,789.3778,789.3779,789.3779,789.3779
3233,219.59717,640.0359,789.3778,789.3779,789.3779,789.3779
3234,219.63005,640.1033,789.3778,789.3779,789.3779,789.3779
3235,219.66293,640.1707,789.3778,789.3779,789.3779,789.3779
3236,219.69582,640.2381,789.3778,789.3779,789.3779,789.3779
3237,219.7287,640.30554,789.3778,789.3779,789.3779,789.3779
3238,219.76158,640.3729,789.3778,789.3779,789.3779,789.3779
3239,219.79446,640.44037,789.3778,789.3779,789.3779,789.3779
3240,219.82732,640.50757,789.3778,789.3779,789.3779,789.3779
3241,219.86,640.5738,789.3778,789.3779,789.3779,789.3779
3242,219.89268,640.63995,789.3778,789.3779,789.3779,789.3779
3243,219.92537,640.7062,789.3778,789.3779,789.3779,789.3779
3244,219.95805,640.7724,789.3778,789.3779,789.3779,789.3779
3245,219.99074,640.8386,789.3778,789.3779,789.3779,789.3779
3246,220.02342,640.90485,789.3778,789.3779,789.3779,789.3779
3247,220.0561,640.971,789.3778,789.3779,789.3779,789.3779
3248,220.08879,641.03723,789.3778,789.3779,789.3779,789.3779
3249,220.12148,641.10345,789.3778,789.3779,789.3779,789.3779
3250,220.15416,641.1697,789.3778,789.3779,789.3779,789.3779
3251,220.18684,641.23584,789.3778,789.3779,789.3779,789.3779
3252,220.21953,641.30206,789.3778,789.3779,789.3779,789.3779
3253,220.25221,641.3683,789.3778,789.3779,789.3779,789.3779
3254,220.2849,641.4345,789.3778,789.3779,789.3779,789.3779
3255,220.31758,641.5007,789.3778,789.3779,789.3779,789.3779
3256,220.35027,641.5669,789.3778,789.3779,789.3779,789.3779
3257,220.38295,641.6331,789.3778,789.3779,789.3779,789.3779
3258,220.41563,641.69934,789.3778,789.3779,789.3779,789.3779
3259,220.44832,641.7655,789.3778,789.3779,789.3779,789.3779
3260,220.481,641.8317,789.3778,789.3779,789.3779,789.3779
3261,220.51369,641.89795,789.3778,789.3779,789.3779,789.3779
3262,220.54637,641.9642,789.3778,789.3779,789.3779,789.3779
3263,220.57906,642.0304,789.3778,789.3779,789.3779,789.3779
