sep= 
Time [s]	R2_m9 [ng/cm^2]	C1_m [ng/cm^2]
195.3386	0.00	0.00
195.6590	0.00	0.00
196.0223	0.00	0.00
196.3933	0.00	0.00
196.7038	0.00	0.00
197.1752	0.00	0.00
197.5353	0.00	0.00
197.8474	0.00	0.00
198.1964	0.00	0.00
198.5453	0.00	0.00
198.8858	0.00	0.00
199.1859	0.00	0.00
199.5449	0.00	0.00
199.8978	0.00	0.00
200.2193	0.00	0.00
200.5605	0.00	0.00
200.8959	0.00	0.00
201.2443	0.00	0.00
201.5436	0.00	0.00
201.8893	0.00	0.00
202.2450	0.00	0.00
202.5798	0.00	0.00
202.9161	0.00	0.00
203.2520	0.00	0.00
203.6116	0.00	0.00
203.9125	0.00	0.00
204.2534	0.00	0.00
204.6178	0.00	0.00
204.9476	0.00	0.00
205.2565	0.00	0.00
205.6258	0.00	0.00
205.9610	0.00	0.00
206.2809	0.00	0.00
206.6409	0.00	0.00
206.9866	0.00	0.00
207.3086	0.00	0.00
207.6367	0.00	0.00
207.9768	0.00	0.00
208.3168	0.00	0.00
208.6063	0.00	0.00
208.9393	0.00	0.00
209.2795	0.00	0.00
209.6385	0.00	0.00
209.9458	0.00	0.00
210.2989	0.00	0.00
210.6572	0.00	0.00
210.9641	0.00	0.00
211.2899	0.00	0.00
211.6513	0.00	0.00
211.9918	0.00	0.00
212.2923	0.00	0.00
212.6512	0.00	0.00
212.9990	0.00	0.00
213.3272	0.00	0.00
213.6588	0.00	0.00
213.9999	0.00	0.00
214.3465	0.00	0.00
214.6619	0.00	0.00
215.0045	0.00	0.00
215.3633	0.00	0.00
215.7195	0.00	0.00
216.0462	0.00	0.00
216.4076	0.00	0.00
216.7799	0.00	0.00
217.0799	0.00	0.00
217.4331	0.00	0.00
217.7869	0.00	0.00
218.1125	0.00	0.00
218.4292	0.00	0.00
218.7902	0.00	0.00
219.1332	0.00	0.00
219.4383	0.00	0.00
219.7904	0.00	0.00
220.1386	0.00	0.00
220.4694	0.00	0.00
220.8057	0.00	0.00
221.1598	0.00	0.00
221.5209	0.00	0.00
221.8251	0.00	0.00
222.1856	0.00	0.00
222.5331	0.00	0.00
222.8634	0.00	0.00
223.1914	0.00	0.00
223.5256	0.00	0.00
223.8345	0.00	0.00
224.1299	0.00	0.00
224.4638	0.00	0.00
224.8106	0.00	0.00
225.1495	0.00	0.00
225.4601	0.00	0.00
225.8295	0.00	0.00
226.1798	0.00	0.00
226.5040	0.00	0.00
226.8223	0.00	0.00
227.1594	0.00	0.00
227.4948	0.00	0.00
227.8119	0.00	0.00
228.1375	0.00	0.00
228.4755	0.00	0.00
228.8345	0.00	0.00
229.1424	0.00	0.00
229.5077	0.00	0.00
229.8751	0.00	0.00
230.1766	0.00	0.00
230.5109	0.00	0.00
230.8312	0.00	0.00
231.1457	0.00	0.00
231.4558	0.00	0.00
231.7982	0.00	0.00
232.1364	0.00	0.00
232.4683	0.00	0.00
232.7902	0.00	0.00
233.1017	0.00	0.00
233.4618	0.00	0.00
233.7686	0.00	0.00
234.1142	0.00	0.00
234.4618	0.00	0.00
234.8263	0.00	0.00
235.1364	0.00	0.00
235.4775	0.00	0.00
235.8142	0.00	0.00
236.1877	0.00	0.00
236.5186	0.00	0.00
236.8878	0.00	0.00
237.2064	0.00	0.00
237.5086	0.00	0.00
237.8534	0.00	0.00
238.1658	0.00	0.00
238.5017	0.00	0.00
238.8298	0.00	0.00
239.1599	0.00	0.00
239.4935	0.00	0.00
239.8030	0.00	0.00
240.1493	0.00	0.00
240.4953	0.00	0.00
240.8287	0.00	0.00
241.1378	0.00	0.00
241.4747	0.00	0.00
241.8291	0.00	0.00
242.1360	0.00	0.00
242.4767	0.00	0.00
242.8417	0.00	0.00
243.1583	0.00	0.00
243.4729	0.00	0.00
243.8342	0.00	0.00
244.1823	0.00	0.00
244.4957	0.00	0.00
244.8655	0.00	0.00
245.1810	0.00	0.00
245.5106	0.00	0.00
245.8375	0.00	0.00
246.1844	0.00	0.00
246.5202	0.00	0.00
246.8423	0.00	0.00
247.1602	0.00	0.00
247.5045	0.00	0.00
247.8949	0.00	0.00
248.2095	0.00	0.00
248.5567	0.00	0.00
248.9123	0.00	0.00
249.2252	0.00	0.00
249.5600	0.00	0.00
249.9198	0.00	0.00
250.2765	0.00	0.00
250.5979	0.00	0.00
250.9572	0.00	0.00
251.2994	0.00	0.00
251.6099	0.00	0.00
251.9386	0.00	0.00
252.2902	0.00	0.00
252.6285	0.00	0.00
252.9307	0.00	0.00
253.2684	0.00	0.00
253.6432	0.00	0.00
253.9952	0.00	0.00
254.3296	0.00	0.00
254.6882	0.00	0.00
255.0365	0.00	0.00
255.3393	0.00	0.00
255.6871	0.00	0.00
256.0366	0.00	0.00
256.3758	0.00	0.00
256.7008	0.00	0.00
257.0460	0.00	0.00
257.3998	0.00	0.00
257.6991	0.00	0.00
258.0415	0.00	0.00
258.4138	0.00	0.00
258.7482	0.00	0.00
259.0552	0.00	0.00
259.4127	0.00	0.00
259.7599	0.00	0.00
260.0849	0.00	0.00
260.4313	0.00	0.00
260.7825	0.00	0.00
261.1100	0.00	0.00
261.4190	0.00	0.00
261.7527	0.00	0.00
262.0833	0.00	0.00
262.4230	0.00	0.00
262.7253	0.00	0.00
263.0675	0.00	0.00
263.4280	0.00	0.00
263.7469	0.00	0.00
264.0793	0.00	0.00
264.4515	0.00	0.00
264.7852	0.00	0.00
265.0982	0.00	0.00
265.4311	0.00	0.00
265.7887	0.00	0.00
266.0961	0.00	0.00
266.4386	0.00	0.00
266.7971	0.00	0.00
267.1191	0.00	0.00
267.4173	0.00	0.00
267.7677	0.00	0.00
268.1347	0.00	0.00
268.4511	0.00	0.00
268.7467	0.00	0.00
269.0790	0.00	0.00
269.4308	0.00	0.00
269.7304	0.00	0.00
270.0670	0.00	0.00
270.4176	0.00	0.00
270.7473	0.00	0.00
271.0547	0.00	0.00
271.4139	0.00	0.00
271.7578	0.00	0.00
272.0840	0.00	0.00
272.4309	0.00	0.00
272.8122	0.00	0.00
273.1526	0.00	0.00
273.4660	0.00	0.00
273.8238	0.00	0.00
274.1352	0.00	0.00
274.4372	0.00	0.00
274.8125	0.00	0.00
275.1621	0.00	0.00
275.5059	0.00	0.00
275.8432	0.00	0.00
276.1856	0.00	0.00
276.5216	0.00	0.00
276.8229	0.00	0.00
277.1771	0.00	0.00
277.5241	0.00	0.00
277.8733	0.00	0.00
278.2049	0.00	0.00
278.5639	0.00	0.00
278.9354	0.00	0.00
279.2506	0.00	0.00
279.5861	0.00	0.00
279.9514	0.00	0.00
280.2745	0.00	0.00
280.5838	0.00	0.00
280.9492	0.00	0.00
281.2661	0.00	0.00
281.5787	0.00	0.00
281.9410	0.00	0.00
282.2784	0.00	0.00
282.6176	0.00	0.00
282.9504	0.00	0.00
283.2999	0.00	0.00
283.6751	0.00	0.00
283.9853	0.00	0.00
284.3348	0.00	0.00
284.6808	0.00	0.00
285.0307	0.00	0.00
285.3655	0.00	0.00
285.7063	0.00	0.00
286.0553	0.00	0.00
286.3547	0.00	0.00
286.6991	0.00	0.00
287.0529	0.00	0.00
287.3899	0.00	0.00
287.6975	0.00	0.00
288.0510	0.00	0.00
288.4094	0.00	0.00
288.7265	0.00	0.00
289.0781	0.00	0.00
289.4398	0.00	0.00
289.7705	0.00	0.00
290.0743	0.00	0.00
290.4264	0.00	0.00
290.7613	0.00	0.00
291.0891	0.00	0.00
291.4319	0.00	0.00
291.7574	0.00	0.00
292.1336	0.00	0.00
292.4464	0.00	0.00
292.8099	0.00	0.00
293.1725	0.00	0.00
293.4924	0.00	0.00
293.8284	0.00	0.00
294.1896	0.00	0.00
294.5521	0.00	0.00
294.8735	0.00	0.00
295.2068	0.00	0.00
295.5571	0.00	0.00
295.8607	0.00	0.00
296.1793	0.00	0.00
296.5514	0.00	0.00
296.8933	0.00	0.00
297.1945	0.00	0.00
297.5662	0.00	0.00
297.9056	0.00	0.00
298.2362	0.00	0.00
298.5742	0.00	0.00
298.9327	0.00	0.00
299.2850	0.00	0.00
299.5843	0.00	0.00
299.9225	0.00	0.00
300.2867	0.00	0.00
300.6222	0.00	0.00
300.9631	0.00	0.00
301.3127	0.00	0.00
301.6776	0.00	0.00
301.9850	0.00	0.00
302.3314	0.00	0.00
302.6781	0.00	0.00
303.0066	0.00	0.00
303.3261	0.00	0.00
303.6772	0.00	0.00
304.0315	0.00	0.00
304.3396	0.00	0.00
304.6950	0.00	0.00
305.0339	0.00	0.00
305.3517	0.00	0.00
305.6642	0.00	0.00
306.0078	0.00	0.00
306.3480	0.00	0.00
306.6669	0.00	0.00
307.0523	0.00	0.00
307.4036	0.00	0.00
307.7418	0.00	0.00
308.0787	0.00	0.00
308.4201	0.00	0.00
308.7634	0.00	0.00
309.0806	0.00	0.00
309.4129	0.00	0.00
309.7592	0.00	0.00
310.1050	0.00	0.00
310.4293	0.00	0.00
310.7813	0.00	0.00
311.1559	0.00	0.00
311.4537	0.00	0.00
311.7928	0.00	0.00
312.1411	0.00	0.00
312.4752	0.00	0.00
312.7747	0.00	0.00
313.1362	0.00	0.00
313.4827	0.00	0.00
313.8144	0.00	0.00
314.1480	0.00	0.00
314.4898	0.00	0.00
314.8278	0.00	0.00
315.1360	0.00	0.00
315.4864	0.00	0.00
315.8198	0.00	0.00
316.1408	0.00	0.00
316.4686	0.00	0.00
316.8161	0.00	0.00
317.1777	0.00	0.00
317.4887	0.00	0.00
317.8358	0.00	0.00
318.1786	0.00	0.00
318.4932	0.00	0.00
318.8206	0.00	0.00
319.2034	0.00	0.00
319.5403	0.00	0.00
319.8415	0.00	0.00
320.1922	0.00	0.00
320.5312	0.00	0.00
320.8732	0.00	0.00
321.1893	0.00	0.00
321.5331	0.00	0.00
321.8770	0.00	0.00
322.1913	0.00	0.00
322.5334	0.00	0.00
322.8824	0.00	0.00
323.2447	0.00	0.00
323.5670	0.00	0.00
323.9247	0.00	0.00
324.2789	0.00	0.00
324.5806	0.00	0.00
324.9112	0.00	0.00
325.2755	0.00	0.00
325.6103	0.00	0.00
325.9199	0.00	0.00
326.2715	0.00	0.00
326.6319	0.00	0.00
326.9504	0.00	0.00
327.3001	0.00	0.00
327.6444	0.00	0.00
327.9869	0.00	0.00
328.2871	0.00	0.00
328.6332	0.00	0.00
328.9429	0.00	0.00
329.2729	0.00	0.00
329.6153	0.00	0.00
329.9654	0.00	0.00
330.3106	0.00	0.00
330.6078	0.00	0.00
330.9519	0.00	0.00
331.3120	0.00	0.00
331.6350	0.00	0.00
331.9455	0.00	0.00
332.2929	0.00	0.00
332.6270	0.00	0.00
332.9460	0.00	0.00
333.2948	0.00	0.00
333.6371	0.00	0.00
333.9829	0.00	0.00
334.2882	0.00	0.00
334.6456	0.00	0.00
334.9930	0.00	0.00
335.3157	0.00	0.00
335.6467	0.00	0.00
335.9902	0.00	0.00
336.3376	0.00	0.00
336.6471	0.00	0.00
336.9684	0.00	0.00
337.3172	0.00	0.00
337.6332	0.00	0.00
337.9447	0.00	0.00
338.2959	0.00	0.00
338.6361	0.00	0.00
338.9494	0.00	0.00
339.3095	0.00	0.00
339.6483	0.00	0.00
339.9916	0.00	0.00
340.3084	0.00	0.00
340.6401	0.00	0.00
340.9864	0.00	0.00
341.3015	0.00	0.00
341.6328	0.00	0.00
341.9915	0.00	0.00
342.3405	0.00	0.00
342.6513	0.00	0.00
343.0050	0.00	0.00
343.3686	0.00	0.00
343.6840	0.00	0.00
344.0103	0.00	0.00
344.3596	0.00	0.00
344.6943	0.00	0.00
344.9913	0.00	0.00
345.2822	0.00	0.00
345.5725	0.00	0.00
345.8732	0.00	0.00
346.1733	0.00	0.00
346.4745	0.00	0.00
346.7724	0.00	0.00
347.0857	0.00	0.00
347.3910	0.00	0.00
347.7172	0.00	0.00
348.0153	0.00	0.00
348.3258	0.00	0.00
348.6251	0.00	0.00
348.9749	0.00	0.00
349.3074	0.00	0.00
349.6334	0.00	0.00
349.9209	0.00	0.00
350.2129	0.00	0.00
350.5151	0.00	0.00
350.8226	0.00	0.00
351.1074	0.00	0.00
351.3927	0.00	0.00
351.6796	0.00	0.00
351.9653	0.00	0.00
352.2506	0.00	0.00
352.5363	0.00	0.00
352.8214	0.00	0.00
353.1121	0.00	0.00
353.4009	0.00	0.00
353.6931	0.00	0.00
353.9829	0.00	0.00
354.2764	0.00	0.00
354.5666	0.00	0.00
354.8696	0.00	0.00
355.1589	0.00	0.00
355.4533	0.00	0.00
355.7496	0.00	0.00
356.0414	0.00	0.00
356.3389	0.00	0.00
356.6296	0.00	0.00
356.9219	0.00	0.00
357.2105	0.00	0.00
357.4987	0.00	0.00
357.7901	0.00	0.00
358.0791	0.00	0.00
358.3709	0.00	0.00
358.6600	0.00	0.00
358.9528	0.00	0.00
359.2692	0.00	0.00
359.5580	0.00	0.00
359.8619	0.00	0.00
360.1559	0.00	0.00
360.4422	0.00	0.00
360.7286	0.00	0.00
361.0158	0.00	0.00
361.3103	0.00	0.00
361.6149	0.00	0.00
361.9073	0.00	0.00
362.2100	0.00	0.00
362.4969	0.00	0.00
362.7850	0.00	0.00
363.0750	0.00	0.00
363.3648	0.00	0.00
363.6586	0.00	0.00
363.9445	0.00	0.00
364.2310	0.00	0.00
364.5180	0.00	0.00
364.8811	0.00	0.00
365.2095	0.00	0.00
365.5453	0.00	0.00
365.8925	0.00	0.00
366.2104	0.00	0.00
366.4986	0.00	0.00
366.7898	0.00	0.00
367.1478	0.00	0.00
367.5015	0.00	0.00
367.8139	0.00	0.00
368.1494	0.00	0.00
368.5105	0.00	0.00
368.8317	0.00	0.00
369.1544	0.00	0.00
369.5234	0.00	0.00
369.8611	0.00	0.00
370.1681	0.00	0.00
370.5206	0.00	0.00
370.8714	0.00	0.00
371.2062	0.00	0.00
371.5436	0.00	0.00
371.8965	0.00	0.00
372.2432	0.00	0.00
372.5451	0.00	0.00
372.8859	0.00	0.00
373.2243	0.00	0.00
373.5539	0.00	0.00
373.9002	0.00	0.00
374.2639	0.00	0.00
374.6069	0.00	0.00
374.9195	0.00	0.00
375.2642	0.00	0.00
375.6209	0.00	0.00
375.9427	0.00	0.00
376.2837	0.00	0.00
376.6290	0.00	0.00
376.9639	0.00	0.00
377.2646	0.00	0.00
377.6031	0.00	0.00
377.9765	0.00	0.00
378.2870	0.00	0.00
378.6137	0.00	0.00
378.9767	0.00	0.00
379.3233	0.00	0.00
379.6317	0.00	0.00
379.9964	0.00	0.00
380.3705	0.00	0.00
380.7006	0.00	0.00
381.0428	0.00	0.00
381.3801	0.00	0.00
381.7220	0.00	0.00
382.0234	0.00	0.00
382.3604	0.00	0.00
382.7046	0.00	0.00
383.0364	0.00	0.00
383.3592	0.00	0.00
383.7022	0.00	0.00
384.0556	0.00	0.00
384.3737	0.00	0.00
384.7316	0.00	0.00
385.0858	0.00	0.00
385.4113	0.00	0.00
385.7157	0.00	0.00
386.1036	0.00	0.00
386.4685	0.00	0.00
386.7832	0.00	0.00
387.1450	0.00	0.00
387.4886	0.00	0.00
387.8316	0.00	0.00
388.1634	0.00	0.00
388.5279	0.00	0.00
388.8616	0.00	0.00
389.1738	0.00	0.00
389.5407	0.00	0.00
389.8753	0.00	0.00
390.2236	0.00	0.00
390.5725	0.00	0.00
390.9212	0.00	0.00
391.2972	0.00	0.00
391.5949	0.00	0.00
391.9440	0.00	0.00
392.3257	0.00	0.00
392.6647	0.00	0.00
393.0151	0.00	0.00
393.4074	0.00	0.00
393.7510	0.00	0.00
394.0716	0.00	0.00
394.4199	0.00	0.00
394.7846	0.00	0.00
395.0810	0.00	0.00
395.4367	0.00	0.00
395.7961	0.00	0.00
396.1439	0.00	0.00
396.4456	0.00	0.00
396.8070	0.00	0.00
397.1985	0.00	0.00
397.5166	0.00	0.00
397.8627	0.00	0.00
398.2204	0.00	0.00
398.5565	0.00	0.00
398.8834	0.00	0.00
399.2400	0.00	0.00
399.5850	0.00	0.00
399.8924	0.00	0.00
400.2628	0.00	0.00
400.5864	0.00	0.00
400.9604	0.00	0.00
401.3290	0.00	0.00
401.6677	0.00	0.00
402.0357	0.00	0.00
402.3416	0.00	0.00
402.6783	0.00	0.00
403.0228	0.00	0.00
403.3683	0.00	0.00
403.7081	0.00	0.00
404.0660	0.00	0.00
404.4284	0.00	0.00
404.7543	0.00	0.00
405.0908	0.00	0.00
405.4406	0.00	0.00
405.7708	0.00	0.00
406.0875	0.00	0.00
406.4413	0.00	0.00
406.8060	0.00	0.00
407.1129	0.00	0.00
407.4517	0.00	0.00
407.7941	0.00	0.00
408.1111	0.00	0.00
408.4303	0.00	0.00
408.7926	0.00	0.00
409.1277	0.00	0.00
409.4301	0.00	0.00
409.7916	0.00	0.00
410.1237	0.00	0.00
410.4673	0.00	0.00
410.8010	0.00	0.00
411.1292	0.00	0.00
411.4803	0.00	0.00
411.7853	0.00	0.00
412.1207	0.00	0.00
412.4723	0.00	0.00
412.8150	0.00	0.00
413.1221	0.00	0.00
413.4777	0.00	0.00
413.8488	0.00	0.00
414.1483	0.00	0.00
414.4950	0.00	0.00
414.8643	0.00	0.00
415.1836	0.00	0.00
415.4862	0.00	0.00
415.8609	0.00	0.00
416.2308	0.00	0.00
416.5568	0.00	0.00
416.9113	0.00	0.00
417.2343	0.00	0.00
417.5680	0.00	0.00
417.8834	0.00	0.00
418.2196	0.00	0.00
418.5595	0.00	0.00
418.8756	0.00	0.00
419.2021	0.00	0.00
419.5473	0.00	0.00
419.9048	0.00	0.00
420.2222	0.00	0.00
420.5798	0.00	0.00
420.9460	0.00	0.00
421.2800	0.00	0.00
421.5986	0.00	0.00
421.9553	0.00	0.00
422.3171	0.00	0.00
422.6200	0.00	0.00
422.9858	0.00	0.00
423.3105	0.00	0.00
423.6381	0.00	0.00
423.9652	0.00	0.00
424.3264	0.00	0.00
424.6951	0.00	0.00
425.0052	0.00	0.00
425.3362	0.00	0.00
425.7012	0.00	0.00
426.0386	0.00	0.00
426.3855	0.00	0.00
426.7245	0.00	0.00
427.0929	0.00	0.00
427.4174	0.00	0.00
427.7462	0.00	0.00
428.0911	0.00	0.00
428.4160	0.00	0.00
428.7327	0.00	0.00
429.1104	0.00	0.00
429.4674	0.00	0.00
429.7731	0.00	0.00
430.1468	0.00	0.00
430.5139	0.00	0.00
430.8414	0.00	0.00
431.2008	0.00	0.00
431.5514	0.00	0.00
431.9039	0.00	0.00
432.2122	0.00	0.00
432.5848	0.00	0.00
432.9297	0.00	0.00
433.2781	0.00	0.00
433.6210	0.00	0.00
433.9917	0.00	0.00
434.3457	0.00	0.00
434.6544	0.00	0.00
435.0078	0.00	0.00
435.3732	0.00	0.00
435.6740	0.00	0.00
436.0803	0.00	0.00
436.4248	0.00	0.00
436.7827	0.00	0.00
437.1209	0.00	0.00
437.4799	0.00	0.00
437.8537	0.00	0.00
438.1495	0.00	0.00
438.4952	0.00	0.00
438.8558	0.00	0.00
439.1875	0.00	0.00
439.5645	0.00	0.00
439.9171	0.00	0.00
440.2716	0.00	0.00
440.6211	0.00	0.00
440.9605	0.00	0.00
441.3237	0.00	0.00
441.6692	0.00	0.00
442.0130	0.00	0.00
442.3310	0.00	0.00
442.6874	0.00	0.00
443.0385	0.00	0.00
443.3774	0.00	0.00
443.6870	0.00	0.00
444.0373	0.00	0.00
444.3779	0.00	0.00
444.7058	0.00	0.00
445.0405	0.00	0.00
445.3836	0.00	0.00
445.7384	0.00	0.00
446.0800	0.00	0.00
446.4131	0.00	0.00
446.7652	0.00	0.00
447.1314	0.00	0.00
447.4559	0.00	0.00
447.7975	0.00	0.00
448.1767	0.00	0.00
448.5127	0.00	0.00
448.8645	0.00	0.00
449.2176	0.00	0.00
449.5740	0.00	0.00
449.8967	0.00	0.00
450.2496	0.00	0.00
450.6204	0.00	0.00
450.9403	0.00	0.00
451.2830	0.00	0.00
451.6431	0.00	0.00
451.9997	0.00	0.00
452.3136	0.00	0.00
452.6944	0.00	0.00
453.0165	0.00	0.00
453.3901	0.00	0.00
453.7395	0.00	0.00
454.0437	0.00	0.00
454.3702	0.00	0.00
454.7397	0.00	0.00
455.0690	0.00	0.00
455.3629	0.00	0.00
455.7272	0.00	0.00
456.0639	0.00	0.00
456.4252	0.00	0.00
456.8099	0.00	0.00
457.1811	0.00	0.00
457.5034	0.00	0.00
457.8174	0.00	0.00
458.1503	0.00	0.00
458.4840	0.00	0.00
458.8061	0.00	0.00
459.1602	0.00	0.00
459.5536	0.00	0.00
459.9184	0.00	0.00
460.2552	0.00	0.00
460.5956	0.00	0.00
460.9405	0.00	0.00
461.2448	0.00	0.00
461.5972	0.00	0.00
461.9373	0.00	0.00
462.2844	0.00	0.00
462.6363	0.00	0.00
462.9798	0.00	0.00
463.3615	0.00	0.00
463.6837	0.00	0.00
464.0174	0.00	0.00
464.3772	0.00	0.00
464.7228	0.00	0.00
465.0225	0.00	0.00
465.3891	0.00	0.00
465.7789	0.00	0.00
466.1178	0.00	0.00
466.4641	0.00	0.00
466.8399	0.00	0.00
467.1728	0.00	0.00
467.5055	0.00	0.00
467.8739	0.00	0.00
468.2246	0.00	0.00
468.5203	0.00	0.00
468.8866	0.00	0.00
469.2460	0.00	0.00
469.5728	0.00	0.00
469.9313	0.00	0.00
470.3113	0.00	0.00
470.6146	0.00	0.00
470.9572	0.00	0.00
471.3324	0.00	0.00
471.6495	0.00	0.00
471.9649	0.00	0.00
472.3183	0.00	0.00
472.6910	0.00	0.00
473.0005	0.00	0.00
473.3524	0.00	0.00
473.7108	0.00	0.00
474.0819	0.00	0.00
474.4202	0.00	0.00
474.7920	0.00	0.00
475.1260	0.00	0.00
475.4327	0.00	0.00
475.8335	0.00	0.00
476.2046	0.00	0.00
476.5217	0.00	0.00
476.8811	0.00	0.00
477.2618	0.00	0.00
477.5985	0.00	0.00
477.9165	0.00	0.00
478.2710	0.00	0.00
478.6439	0.00	0.00
478.9546	0.00	0.00
479.3282	0.00	0.00
479.6594	0.00	0.00
480.0164	0.00	0.00
480.3880	0.00	0.00
480.7493	0.00	0.00
481.0872	0.00	0.00
481.3878	0.00	0.00
481.7584	0.00	0.00
482.1291	0.00	0.00
482.4581	0.00	0.00
482.8271	0.00	0.00
483.1650	0.00	0.00
483.5266	0.00	0.00
483.8610	0.00	0.00
484.2021	0.00	0.00
484.5533	0.00	0.00
484.8633	0.00	0.00
485.2018	0.00	0.00
485.5605	0.00	0.00
485.9517	0.00	0.00
486.2626	0.00	0.00
486.6061	0.00	0.00
486.9555	0.00	0.00
487.2590	0.00	0.00
487.5902	0.00	0.00
487.9497	0.00	0.00
488.3047	0.00	0.00
488.6337	0.00	0.00
488.9958	0.00	0.00
489.3228	0.00	0.00
489.6783	0.00	0.00
490.0306	0.00	0.00
490.3956	0.00	0.00
490.7642	0.00	0.00
491.0773	0.00	0.00
491.4579	0.00	0.00
491.8444	0.00	0.00
492.1694	0.00	0.00
492.5359	0.00	0.00
492.9255	0.00	0.00
493.2431	0.00	0.00
493.5851	0.00	0.00
493.9265	0.00	0.00
494.2606	0.00	0.00
494.5700	0.00	0.00
494.9735	0.00	0.00
495.3398	0.00	0.00
495.6553	0.00	0.00
496.0380	0.00	0.00
496.3661	0.00	0.00
496.7572	0.00	0.00
497.0904	0.00	0.00
497.4502	0.00	0.00
497.8018	0.00	0.00
498.1061	0.00	0.00
498.4496	0.00	0.00
498.8018	0.00	0.00
499.1418	0.00	0.00
499.4795	0.00	0.00
499.8224	0.00	0.00
500.1648	0.00	0.00
500.4589	0.00	0.00
500.8254	0.00	0.00
501.1738	0.00	0.00
501.4976	0.00	0.00
501.8126	0.00	0.00
502.1610	0.00	0.00
502.4956	0.00	0.00
502.8119	0.00	0.00
503.1565	0.00	0.00
503.5060	0.00	0.00
503.8757	0.00	0.00
504.1821	0.00	0.00
504.5124	0.00	0.00
504.8604	0.00	0.00
505.1938	0.00	0.00
