sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
57.0897	Failed	Failed
57.7707	Failed	Failed
58.4512	Failed	Failed
59.1245	Failed	Failed
59.8036	Failed	Failed
60.4840	Failed	Failed
61.1641	Failed	Failed
61.8433	Failed	Failed
62.5228	Failed	Failed
63.2017	Failed	Failed
63.8812	Failed	Failed
64.5595	Failed	Failed
65.2386	Failed	Failed
65.9196	Failed	Failed
66.5986	Failed	Failed
67.2812	Failed	Failed
67.9600	Failed	Failed
68.6387	Failed	Failed
69.3179	Failed	Failed
69.9978	Failed	Failed
70.6757	Failed	Failed
71.3554	Failed	Failed
72.0338	Failed	Failed
72.7118	Failed	Failed
73.3908	Failed	Failed
74.0694	Failed	Failed
74.7472	Failed	Failed
75.4259	Failed	Failed
76.1048	Failed	Failed
76.7836	Failed	Failed
77.4638	Failed	Failed
78.1452	Failed	Failed
78.8232	Failed	Failed
79.5028	Failed	Failed
80.1811	Failed	Failed
80.8622	Failed	Failed
81.5398	Failed	Failed
82.2213	Failed	Failed
82.9523	Failed	Failed
83.6322	Failed	Failed
84.3110	Failed	Failed
84.9926	Failed	Failed
85.6714	Failed	Failed
86.3507	Failed	Failed
87.0286	Failed	Failed
87.7052	Failed	Failed
88.3856	Failed	Failed
89.0622	Failed	Failed
89.7400	Failed	Failed
90.4198	Failed	Failed
91.0973	Failed	Failed
91.7755	Failed	Failed
92.4556	Failed	Failed
93.1345	Failed	Failed
93.8132	Failed	Failed
94.4929	Failed	Failed
95.1716	Failed	Failed
95.8505	Failed	Failed
96.5307	Failed	Failed
97.2095	Failed	Failed
97.8876	Failed	Failed
98.5648	Failed	Failed
99.2437	Failed	Failed
99.9083	Failed	Failed
100.5851	Failed	Failed
101.2647	Failed	Failed
101.9436	Failed	Failed
102.6214	Failed	Failed
103.2985	Failed	Failed
103.9766	Failed	Failed
104.6550	Failed	Failed
105.3319	Failed	Failed
106.0134	Failed	Failed
106.6912	Failed	Failed
107.3712	Failed	Failed
108.0453	Failed	Failed
108.7231	Failed	Failed
109.4016	Failed	Failed
110.0776	Failed	Failed
110.7564	Failed	Failed
111.4347	Failed	Failed
112.1128	Failed	Failed
112.7898	Failed	Failed
113.4696	Failed	Failed
114.1502	Failed	Failed
114.8295	Failed	Failed
115.5069	Failed	Failed
116.1850	Failed	Failed
116.8640	Failed	Failed
117.5369	Failed	Failed
118.2151	Failed	Failed
118.8936	Failed	Failed
119.5688	Failed	Failed
120.2471	Failed	Failed
120.9272	Failed	Failed
121.6057	Failed	Failed
122.2840	Failed	Failed
122.9661	Failed	Failed
123.6450	Failed	Failed
124.3226	Failed	Failed
125.0044	Failed	Failed
125.6802	Failed	Failed
126.3595	Failed	Failed
127.0353	Failed	Failed
127.7126	0.00	0.00
128.3911	0.00	0.00
129.0656	0.00	0.00
129.7448	0.00	0.00
130.4240	0.00	0.00
131.0987	0.00	0.00
131.7752	0.00	0.00
132.4556	0.00	0.00
133.1339	0.00	0.00
133.8105	0.00	0.00
134.4898	0.00	0.00
137.1873	0.00	0.00
138.6725	0.00	0.00
139.2040	0.00	0.00
139.5455	0.00	0.00
139.8951	0.00	0.00
140.2390	0.00	0.00
140.6941	0.00	0.00
141.0396	0.00	0.00
141.3885	0.00	0.00
141.7323	0.00	0.00
142.0892	0.00	0.00
142.4390	0.00	0.00
142.7830	0.00	0.00
143.1272	0.00	0.00
143.5829	0.00	0.00
143.9314	0.00	0.00
144.2724	0.00	0.00
144.6141	0.00	0.00
144.9540	0.00	0.00
145.2982	0.00	0.00
145.6392	0.00	0.00
145.9878	0.00	0.00
146.3243	0.00	0.00
146.6662	0.00	0.00
147.0148	0.00	0.00
147.3611	0.00	0.00
147.8856	0.00	0.00
148.2238	0.00	0.00
148.5609	0.00	0.00
148.9074	0.00	0.00
149.2717	0.00	0.00
149.6142	0.00	0.00
149.9640	0.00	0.00
150.3259	0.00	0.00
150.6695	0.00	0.00
151.0164	0.00	0.00
151.3782	0.00	0.00
151.7200	0.00	0.00
152.0649	0.00	0.00
152.4136	0.00	0.00
152.8842	0.00	0.00
153.2225	0.00	0.00
153.5623	0.00	0.00
153.9108	0.00	0.00
154.2577	0.00	0.00
154.5909	0.00	0.00
154.9385	0.00	0.00
155.2800	0.00	0.00
155.6212	0.00	0.00
155.9712	0.00	0.00
156.3351	0.00	0.00
156.6707	0.00	0.00
157.0172	0.00	0.00
157.3634	0.00	0.00
157.7027	0.00	0.00
158.0356	0.00	0.00
158.3809	0.00	0.00
158.7207	0.00	0.00
159.0567	0.00	0.00
159.3747	0.00	0.00
159.7112	0.00	0.00
160.0209	0.00	0.00
160.3644	0.00	0.00
160.7099	0.00	0.00
161.0443	0.00	0.00
161.3810	0.00	0.00
161.7207	0.00	0.00
162.0563	0.00	0.00
162.5065	0.00	0.00
162.8517	0.00	0.00
163.2157	0.00	0.00
163.5597	0.00	0.00
163.9099	0.00	0.00
164.2820	0.00	0.00
164.6180	0.00	0.00
164.9695	0.00	0.00
165.3254	0.00	0.00
165.6645	0.00	0.00
166.0031	0.00	0.00
166.3437	0.00	0.00
166.6846	0.00	0.00
167.0318	0.00	0.00
167.3946	0.00	0.00
167.7343	0.00	0.00
168.0988	0.00	0.00
168.4502	0.00	0.00
168.7880	0.00	0.00
169.1240	0.00	0.00
169.4735	0.00	0.00
169.8355	0.00	0.00
170.1790	0.00	0.00
170.5246	0.00	0.00
170.8916	0.00	0.00
171.2346	0.00	0.00
171.6059	0.00	0.00
171.9468	0.00	0.00
172.2833	0.00	0.00
172.6203	0.00	0.00
172.9616	0.00	0.00
173.3405	0.00	0.00
173.6818	0.00	0.00
174.0301	0.00	0.00
174.3969	0.00	0.00
174.7382	0.00	0.00
175.1075	0.00	0.00
175.4569	0.00	0.00
175.7937	0.00	0.00
176.1940	0.00	0.00
176.5391	0.00	0.00
176.8873	0.00	0.00
177.2239	0.00	0.00
177.5596	0.00	0.00
177.9022	0.00	0.00
178.2384	0.00	0.00
178.5872	0.00	0.00
178.9336	0.00	0.00
179.2865	0.00	0.00
179.6641	0.00	0.00
180.0127	0.00	0.00
180.3599	0.00	0.00
180.7177	0.00	0.00
181.0535	0.00	0.00
181.3951	0.00	0.00
181.7368	0.00	0.00
182.1124	0.00	0.00
182.4615	0.00	0.00
182.8318	0.00	0.00
183.1698	0.00	0.00
183.5169	0.00	0.00
183.8633	0.00	0.00
184.2255	0.00	0.00
184.5671	0.00	0.00
184.9095	0.00	0.00
185.2794	0.00	0.00
185.6138	0.00	0.00
185.9538	0.00	0.00
186.2895	0.00	0.00
186.6704	0.00	0.00
187.0187	0.00	0.00
187.3979	0.00	0.00
187.7388	0.00	0.00
188.1151	0.00	0.00
188.5717	0.00	0.00
188.9220	0.00	0.00
189.2739	0.00	0.00
189.6103	0.00	0.00
189.9615	0.00	0.00
190.3385	0.00	0.00
190.6786	0.00	0.00
191.0143	0.00	0.00
191.3540	0.00	0.00
191.7240	0.00	0.00
192.0666	0.00	0.00
192.4164	0.00	0.00
192.7776	0.00	0.00
193.1212	0.00	0.00
193.4719	0.00	0.00
193.8454	0.00	0.00
194.2296	0.00	0.00
194.5727	0.00	0.00
194.9228	0.00	0.00
195.2774	0.00	0.00
195.6183	0.00	0.00
195.9683	0.00	0.00
196.3484	0.00	0.00
196.7280	0.00	0.00
197.1173	0.00	0.00
197.5225	0.00	0.00
197.8616	0.00	0.00
198.2213	0.00	0.00
198.5554	0.00	0.00
198.8968	0.00	0.00
199.2316	0.00	0.00
199.6143	0.00	0.00
199.9646	0.00	0.00
200.3518	0.00	0.00
200.7312	0.00	0.00
201.1102	0.00	0.00
201.4608	0.00	0.00
201.8448	0.00	0.00
202.2275	0.00	0.00
202.5676	0.00	0.00
202.9180	0.00	0.00
203.2841	0.00	0.00
203.6714	0.00	0.00
204.0200	0.00	0.00
204.4085	0.00	0.00
204.7506	0.00	0.00
205.1285	0.00	0.00
205.4787	0.00	0.00
205.9160	0.00	0.00
206.2978	0.00	0.00
206.6878	0.00	0.00
207.0340	0.00	0.00
207.4146	0.00	0.00
207.7983	0.00	0.00
208.1847	0.00	0.00
208.5282	0.00	0.00
208.8927	0.00	0.00
209.2372	0.00	0.00
209.5701	0.00	0.00
209.9112	0.00	0.00
210.2956	0.00	0.00
210.6823	0.00	0.00
211.0190	0.00	0.00
211.3578	0.00	0.00
211.7142	0.00	0.00
212.0483	0.00	0.00
212.3879	0.00	0.00
212.7458	0.00	0.00
213.1269	0.00	0.00
213.4784	0.00	0.00
213.8569	0.00	0.00
214.2421	0.00	0.00
214.6149	0.00	0.00
214.9658	0.00	0.00
215.3572	0.00	0.00
215.7420	0.00	0.00
216.1268	0.00	0.00
216.4777	0.00	0.00
216.8555	0.00	0.00
217.2518	0.00	0.00
217.6191	0.00	0.00
217.9707	0.00	0.00
218.3613	0.00	0.00
218.7498	0.00	0.00
219.1290	0.00	0.00
219.4792	0.00	0.00
219.8659	0.00	0.00
220.2360	0.00	0.00
220.5692	0.00	0.00
220.9181	0.00	0.00
221.2948	0.00	0.00
221.6889	0.00	0.00
222.0355	0.00	0.00
222.4102	0.00	0.00
222.7443	0.00	0.00
223.1326	0.00	0.00
223.4826	0.00	0.00
223.8710	0.00	0.00
224.2391	0.00	0.00
224.6415	0.00	0.00
224.9847	0.00	0.00
225.3587	0.00	0.00
225.7459	0.00	0.00
226.1329	0.00	0.00
226.4827	0.00	0.00
226.8658	0.00	0.00
227.2368	0.00	0.00
227.5724	0.00	0.00
227.9141	0.00	0.00
228.2793	0.00	0.00
228.6189	0.00	0.00
228.9701	0.00	0.00
229.3664	0.00	0.00
229.7618	0.00	0.00
230.1329	0.00	0.00
230.4783	0.00	0.00
230.8630	0.00	0.00
231.2260	0.00	0.00
231.5618	0.00	0.00
231.9107	0.00	0.00
232.2489	0.00	0.00
232.6237	0.00	0.00
232.9750	0.00	0.00
233.3605	0.00	0.00
233.7507	0.00	0.00
234.1102	0.00	0.00
234.4514	0.00	0.00
234.7831	0.00	0.00
235.1391	0.00	0.00
235.4951	0.00	0.00
235.8698	0.00	0.00
236.2503	0.00	0.00
236.6218	0.00	0.00
236.9619	0.00	0.00
237.2930	0.00	0.00
237.6262	0.00	0.00
237.9750	0.00	0.00
238.3752	0.00	0.00
238.7570	0.00	0.00
239.1390	0.00	0.00
239.4874	0.00	0.00
239.8500	0.00	0.00
240.1831	0.00	0.00
240.5236	0.00	0.00
240.8627	0.00	0.00
241.2265	0.00	0.00
241.5697	0.00	0.00
241.9303	0.00	0.00
242.3036	0.00	0.00
242.6963	0.00	0.00
243.0443	0.00	0.00
243.4313	0.00	0.00
243.8024	0.00	0.00
244.1980	0.00	0.00
244.5327	0.00	0.00
244.8967	0.00	0.00
245.2548	0.00	0.00
245.6445	0.00	0.00
245.9844	0.00	0.00
246.3410	0.00	0.00
246.6791	0.00	0.00
247.0216	0.00	0.00
247.3766	0.00	0.00
247.7545	0.00	0.00
248.1143	0.00	0.00
248.4647	0.00	0.00
248.8129	0.00	0.00
249.2013	0.00	0.00
249.5471	0.00	0.00
249.9313	0.00	0.00
250.3192	0.00	0.00
250.6901	0.00	0.00
251.0355	0.00	0.00
251.4287	0.00	0.00
251.8157	0.00	0.00
252.1901	0.00	0.00
252.5321	0.00	0.00
252.9299	0.00	0.00
253.3123	0.00	0.00
253.6735	0.00	0.00
254.0217	0.00	0.00
254.3692	0.00	0.00
254.7614	0.00	0.00
255.1463	0.00	0.00
255.4890	0.00	0.00
255.8785	0.00	0.00
256.2487	0.00	0.00
256.6183	0.00	0.00
256.9689	0.00	0.00
257.3745	0.00	0.00
257.7686	0.00	0.00
258.1419	0.00	0.00
258.4859	0.00	0.00
258.8702	0.00	0.00
259.2872	0.00	0.00
259.6424	0.00	0.00
259.9938	0.00	0.00
260.3758	0.00	0.00
260.7629	0.00	0.00
261.1361	0.00	0.00
261.4765	0.00	0.00
261.8549	0.00	0.00
262.2589	0.00	0.00
262.6353	0.00	0.00
262.9872	0.00	0.00
263.3777	0.00	0.00
263.7683	0.00	0.00
264.1563	0.00	0.00
264.5052	0.00	0.00
264.8698	0.00	0.00
265.2317	0.00	0.00
265.6416	0.00	0.00
265.9931	0.00	0.00
266.3722	0.00	0.00
266.7677	0.00	0.00
267.1561	0.00	0.00
267.5114	0.00	0.00
267.8720	0.00	0.00
268.2479	0.00	0.00
268.7115	0.00	0.00
269.0545	0.00	0.00
269.4379	0.00	0.00
269.8294	0.00	0.00
270.1777	0.00	0.00
270.5139	0.00	0.00
270.8470	0.00	0.00
271.1775	0.00	0.00
271.5144	0.00	0.00
271.8627	0.00	0.00
272.2585	0.00	0.00
272.6533	0.00	0.00
272.9987	0.00	0.00
273.3730	0.00	0.00
273.8257	0.00	0.00
274.2077	0.00	0.00
274.5436	0.00	0.00
274.9093	0.00	0.00
275.3199	0.00	0.00
275.6916	0.00	0.00
276.0401	0.00	0.00
276.4523	0.00	0.00
276.8280	0.00	0.00
277.2086	0.00	0.00
277.5533	0.00	0.00
277.9442	0.00	0.00
278.3247	0.00	0.00
278.7104	0.00	0.00
279.0518	0.00	0.00
279.4342	0.00	0.00
279.8227	0.00	0.00
280.1991	0.00	0.00
280.5054	0.00	0.00
280.8527	0.00	0.00
281.2620	0.00	0.00
281.7108	0.00	0.00
282.0556	0.00	0.00
282.4560	0.00	0.00
282.8261	0.00	0.00
283.2167	0.00	0.00
283.5614	0.00	0.00
284.0117	0.00	0.00
284.3763	0.00	0.00
284.7934	0.00	0.00
285.2045	0.00	0.00
285.5358	0.00	0.00
285.9068	0.00	0.00
286.3250	0.00	0.00
286.7675	0.00	0.00
287.1534	0.00	0.00
287.5046	0.00	0.00
287.8859	0.00	0.00
288.3358	0.00	0.00
288.7042	0.00	0.00
289.0489	0.00	0.00
289.4507	0.00	0.00
289.8289	0.00	0.00
290.2014	0.00	0.00
290.5352	0.00	0.00
290.9109	0.00	0.00
291.2965	0.00	0.00
291.6935	0.00	0.00
292.0259	0.00	0.00
292.4118	0.00	0.00
292.8235	0.00	0.00
293.2099	0.00	0.00
293.5517	0.00	0.00
293.9160	0.00	0.00
294.3199	0.00	0.00
294.6947	0.00	0.00
295.0425	0.00	0.00
295.4459	0.00	0.00
295.8332	0.00	0.00
296.2177	0.00	0.00
296.5601	0.00	0.00
296.9456	0.00	0.00
297.3033	0.00	0.00
297.6943	0.00	0.00
298.0371	0.00	0.00
298.4381	0.00	0.00
298.7994	0.00	0.00
299.2192	0.00	0.00
299.5608	0.00	0.00
299.9524	0.00	0.00
300.3205	0.00	0.00
300.6939	0.00	0.00
301.0400	0.00	0.00
301.4201	0.00	0.00
301.8025	0.00	0.00
302.1907	0.00	0.00
302.5407	0.00	0.00
302.9397	0.00	0.00
303.3044	0.00	0.00
303.6910	0.00	0.00
304.0390	0.00	0.00
304.4249	0.00	0.00
304.7969	0.00	0.00
305.1667	0.00	0.00
305.5146	0.00	0.00
305.8601	0.00	0.00
306.2358	0.00	0.00
306.5690	0.00	0.00
306.9096	0.00	0.00
307.2794	0.00	0.00
307.6125	0.00	0.00
307.9628	0.00	0.00
308.3639	0.00	0.00
308.7283	0.00	0.00
309.0664	0.00	0.00
309.4182	0.00	0.00
309.7986	0.00	0.00
310.1886	0.00	0.00
310.5326	0.00	0.00
310.9163	0.00	0.00
311.3088	0.00	0.00
311.6907	0.00	0.00
312.0366	0.00	0.00
312.4248	0.00	0.00
312.8009	0.00	0.00
313.2458	0.00	0.00
313.6197	0.00	0.00
313.9699	0.00	0.00
314.3663	0.00	0.00
314.7261	0.00	0.00
315.0689	0.00	0.00
315.4300	0.00	0.00
315.8068	0.00	0.00
316.1891	0.00	0.00
316.5311	0.00	0.00
316.9043	0.00	0.00
317.2411	0.00	0.00
317.6164	0.00	0.00
318.0678	0.00	0.00
318.4014	0.00	0.00
318.7317	0.00	0.00
319.0638	0.00	0.00
319.4046	0.00	0.00
319.8071	0.00	0.00
320.1943	0.00	0.00
320.5379	0.00	0.00
320.9176	0.00	0.00
321.2953	0.00	0.00
321.6287	0.00	0.00
321.9694	0.00	0.00
322.3455	0.00	0.00
322.6792	0.00	0.00
323.0258	0.00	0.00
323.4279	0.00	0.00
323.8127	0.00	0.00
324.1887	0.00	0.00
324.5354	0.00	0.00
324.9301	0.00	0.00
325.3085	0.00	0.00
325.6987	0.00	0.00
326.0439	0.00	0.00
326.4222	0.00	0.00
326.7848	0.00	0.00
327.1196	0.00	0.00
327.4703	0.00	0.00
327.8659	0.00	0.00
328.2587	0.00	0.00
328.6329	0.00	0.00
328.9830	0.00	0.00
329.4230	0.00	0.00
329.7952	0.00	0.00
330.1824	0.00	0.00
330.5221	0.00	0.00
330.8524	0.00	0.00
331.2604	0.00	0.00
331.6532	0.00	0.00
332.0053	0.00	0.00
332.3776	0.00	0.00
332.7607	0.00	0.00
333.1531	0.00	0.00
333.4923	0.00	0.00
333.8434	0.00	0.00
334.1973	0.00	0.00
334.5425	0.00	0.00
334.9391	0.00	0.00
335.3142	0.00	0.00
335.6955	0.00	0.00
336.0396	0.00	0.00
336.4356	0.00	0.00
336.8150	0.00	0.00
337.2009	0.00	0.00
337.5475	0.00	0.00
337.9411	0.00	0.00
338.3186	0.00	0.00
338.6838	0.00	0.00
339.0301	0.00	0.00
339.4272	0.00	0.00
339.7976	0.00	0.00
340.2011	0.00	0.00
340.5440	0.00	0.00
340.9533	0.00	0.00
341.2864	0.00	0.00
341.6473	0.00	0.00
341.9991	0.00	0.00
342.3754	0.00	0.00
342.7580	0.00	0.00
343.1395	0.00	0.00
343.4902	0.00	0.00
343.8762	0.00	0.00
344.2588	0.00	0.00
344.6335	0.00	0.00
344.9747	0.00	0.00
345.3439	0.00	0.00
345.6806	0.00	0.00
346.0174	0.00	0.00
346.3504	0.00	0.00
346.6859	0.00	0.00
347.0228	0.00	0.00
347.4017	0.00	0.00
347.7633	0.00	0.00
348.1469	0.00	0.00
348.4869	0.00	0.00
348.8485	0.00	0.00
349.2592	0.00	0.00
349.6315	0.00	0.00
349.9790	0.00	0.00
350.3624	0.00	0.00
350.7482	0.00	0.00
351.1424	0.00	0.00
351.4916	0.00	0.00
351.8726	0.00	0.00
352.2513	0.00	0.00
352.6375	0.00	0.00
352.9772	0.00	0.00
353.3473	0.00	0.00
353.6845	0.00	0.00
354.0331	0.00	0.00
354.4344	0.00	0.00
354.8110	0.00	0.00
355.2041	0.00	0.00
355.5464	0.00	0.00
355.9383	0.00	0.00
356.2959	0.00	0.00
356.7034	0.00	0.00
357.0377	0.00	0.00
357.4028	0.00	0.00
357.7380	0.00	0.00
358.0701	0.00	0.00
358.4136	0.00	0.00
358.8831	0.00	0.00
359.2494	0.00	0.00
359.6194	0.00	0.00
359.9697	0.00	0.00
360.3722	0.00	0.00
360.7669	0.00	0.00
361.1508	0.00	0.00
361.5002	0.00	0.00
361.8622	0.00	0.00
362.2335	0.00	0.00
362.5660	0.00	0.00
362.9276	0.00	0.00
363.3174	0.00	0.00
363.6997	0.00	0.00
364.0433	0.00	0.00
364.4381	0.00	0.00
364.8421	0.00	0.00
365.1972	0.00	0.00
365.5381	0.00	0.00
365.9442	0.00	0.00
366.3341	0.00	0.00
366.6865	0.00	0.00
367.0338	0.00	0.00
367.4466	0.00	0.00
367.8322	0.00	0.00
368.2095	0.00	0.00
368.5439	0.00	0.00
368.9193	0.00	0.00
369.3178	0.00	0.00
369.6989	0.00	0.00
370.0408	0.00	0.00
370.4380	0.00	0.00
370.8117	0.00	0.00
371.2147	0.00	0.00
371.5543	0.00	0.00
371.9447	0.00	0.00
372.3161	0.00	0.00
372.7138	0.00	0.00
373.0578	0.00	0.00
373.4392	0.00	0.00
373.8180	0.00	0.00
374.1803	0.00	0.00
374.5163	0.00	0.00
374.8555	0.00	0.00
375.2391	0.00	0.00
375.6510	0.00	0.00
376.0013	0.00	0.00
376.3896	0.00	0.00
376.7465	0.00	0.00
377.1464	0.00	0.00
377.4891	0.00	0.00
377.8766	0.00	0.00
378.2364	0.00	0.00
378.5678	0.00	0.00
378.9154	0.00	0.00
379.2949	0.00	0.00
379.6880	0.00	0.00
380.0237	0.00	0.00
380.4107	0.00	0.00
380.7960	0.00	0.00
381.1801	0.00	0.00
381.5171	0.00	0.00
381.8591	0.00	0.00
382.2405	0.00	0.00
382.6531	0.00	0.00
383.0026	0.00	0.00
383.3805	0.00	0.00
383.7479	0.00	0.00
384.1259	0.00	0.00
384.4741	0.00	0.00
384.8691	0.00	0.00
385.2337	0.00	0.00
385.5712	0.00	0.00
385.9421	0.00	0.00
386.3331	0.00	0.00
386.7150	0.00	0.00
387.0587	0.00	0.00
387.4387	0.00	0.00
387.8283	0.00	0.00
388.2003	0.00	0.00
388.5437	0.00	0.00
388.9337	0.00	0.00
389.3199	0.00	0.00
389.7027	0.00	0.00
390.0476	0.00	0.00
390.4334	0.00	0.00
390.8253	0.00	0.00
391.2085	0.00	0.00
391.5515	0.00	0.00
391.9495	0.00	0.00
392.3330	0.00	0.00
392.7236	0.00	0.00
393.0652	0.00	0.00
393.4413	0.00	0.00
393.8305	0.00	0.00
394.2165	0.00	0.00
394.5589	0.00	0.00
395.0022	0.00	0.00
395.3842	0.00	0.00
395.7707	0.00	0.00
396.1543	0.00	0.00
396.5027	0.00	0.00
396.8853	0.00	0.00
397.2488	0.00	0.00
397.6409	0.00	0.00
397.9931	0.00	0.00
398.3902	0.00	0.00
398.7745	0.00	0.00
399.1504	0.00	0.00
399.4941	0.00	0.00
399.8856	0.00	0.00
400.2343	0.00	0.00
400.5663	0.00	0.00
400.9100	0.00	0.00
401.2536	0.00	0.00
401.6605	0.00	0.00
402.0110	0.00	0.00
402.3729	0.00	0.00
402.7773	0.00	0.00
403.1521	0.00	0.00
403.5014	0.00	0.00
403.8932	0.00	0.00
404.2758	0.00	0.00
404.6687	0.00	0.00
405.0187	0.00	0.00
405.3814	0.00	0.00
405.7719	0.00	0.00
406.1658	0.00	0.00
406.5140	0.00	0.00
406.8828	0.00	0.00
407.2375	0.00	0.00
407.5686	0.00	0.00
407.9384	0.00	0.00
408.3155	0.00	0.00
408.6908	0.00	0.00
409.0380	0.00	0.00
409.4478	0.00	0.00
409.8328	0.00	0.00
410.2097	0.00	0.00
410.5546	0.00	0.00
410.9529	0.00	0.00
411.3274	0.00	0.00
411.6918	0.00	0.00
412.0397	0.00	0.00
412.4516	0.00	0.00
412.8301	0.00	0.00
413.2111	0.00	0.00
413.5523	0.00	0.00
413.9550	0.00	0.00
414.3229	0.00	0.00
414.7211	0.00	0.00
415.0656	0.00	0.00
415.4511	0.00	0.00
415.8793	0.00	0.00
416.2653	0.00	0.00
416.6633	0.00	0.00
417.0013	0.00	0.00
417.3662	0.00	0.00
417.7463	0.00	0.00
418.1320	0.00	0.00
418.4807	0.00	0.00
418.8706	0.00	0.00
419.2713	0.00	0.00
419.6507	0.00	0.00
420.0007	0.00	0.00
420.3900	0.00	0.00
420.7791	0.00	0.00
421.1564	0.00	0.00
421.5035	0.00	0.00
421.8863	0.00	0.00
422.2455	0.00	0.00
422.6295	0.00	0.00
422.9704	0.00	0.00
423.3657	0.00	0.00
423.7738	0.00	0.00
424.1569	0.00	0.00
424.5003	0.00	0.00
424.8905	0.00	0.00
425.2710	0.00	0.00
425.6468	0.00	0.00
425.9874	0.00	0.00
426.3694	0.00	0.00
426.7722	0.00	0.00
427.1606	0.00	0.00
427.5071	0.00	0.00
427.8857	0.00	0.00
428.2835	0.00	0.00
428.7078	0.00	0.00
429.0524	0.00	0.00
429.4411	0.00	0.00
429.8350	0.00	0.00
430.2256	0.00	0.00
430.5677	0.00	0.00
430.9557	0.00	0.00
431.3926	0.00	0.00
431.7825	0.00	0.00
432.2088	0.00	0.00
432.5537	0.00	0.00
432.9506	0.00	0.00
433.3300	0.00	0.00
433.7250	0.00	0.00
434.0585	0.00	0.00
434.4300	0.00	0.00
434.8025	0.00	0.00
435.1977	0.00	0.00
435.5384	0.00	0.00
435.9620	0.00	0.00
436.3886	0.00	0.00
436.7770	0.00	0.00
437.1606	0.00	0.00
437.5095	0.00	0.00
437.8921	0.00	0.00
438.2711	0.00	0.00
438.6693	0.00	0.00
439.0154	0.00	0.00
439.3882	0.00	0.00
439.8306	0.00	0.00
440.2163	0.00	0.00
440.5599	0.00	0.00
440.9615	0.00	0.00
441.3880	0.00	0.00
441.7854	0.00	0.00
442.2178	0.00	0.00
442.5514	0.00	0.00
442.9357	0.00	0.00
443.3301	0.00	0.00
443.7104	0.00	0.00
444.0529	0.00	0.00
444.4412	0.00	0.00
444.8397	0.00	0.00
445.2773	0.00	0.00
445.6556	0.00	0.00
446.0053	0.00	0.00
446.3902	0.00	0.00
446.7934	0.00	0.00
447.2292	0.00	0.00
447.5717	0.00	0.00
447.9713	0.00	0.00
448.4075	0.00	0.00
448.7992	0.00	0.00
449.1571	0.00	0.00
449.4981	0.00	0.00
449.9020	0.00	0.00
450.2556	0.00	0.00
450.6709	0.00	0.00
451.0175	0.00	0.00
451.4072	0.00	0.00
451.7920	0.00	0.00
452.2344	0.00	0.00
452.5720	0.00	0.00
452.9617	0.00	0.00
453.3462	0.00	0.00
453.7135	0.00	0.00
454.0479	0.00	0.00
454.4429	0.00	0.00
454.8245	0.00	0.00
455.2100	0.00	0.00
455.5558	0.00	0.00
455.9633	0.00	0.00
456.3153	0.00	0.00
456.7064	0.00	0.00
457.0477	0.00	0.00
457.4614	0.00	0.00
457.8371	0.00	0.00
458.2264	0.00	0.00
458.5690	0.00	0.00
458.9669	0.00	0.00
