sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
108.8523	Failed	Failed
109.9995	Failed	Failed
111.1434	Failed	Failed
112.2897	Failed	Failed
113.4360	Failed	Failed
114.5821	Failed	Failed
115.7274	Failed	Failed
116.8720	Failed	Failed
118.0181	Failed	Failed
119.1634	Failed	Failed
120.3101	Failed	Failed
121.4548	Failed	Failed
122.5996	Failed	Failed
123.7458	Failed	Failed
124.8887	Failed	Failed
126.0304	Failed	Failed
127.1751	Failed	Failed
128.3189	Failed	Failed
129.4644	Failed	Failed
130.6096	Failed	Failed
131.7540	Failed	Failed
132.8984	Failed	Failed
134.0427	Failed	Failed
135.1868	Failed	Failed
136.3316	Failed	Failed
137.4772	Failed	Failed
138.6219	Failed	Failed
139.7689	Failed	Failed
140.9101	Failed	Failed
142.0531	Failed	Failed
143.1982	Failed	Failed
144.3427	Failed	Failed
145.4889	Failed	Failed
146.6341	Failed	Failed
147.7805	Failed	Failed
148.9258	Failed	Failed
150.0711	Failed	Failed
151.2163	Failed	Failed
152.3614	Failed	Failed
153.5067	Failed	Failed
154.6523	Failed	Failed
155.7966	Failed	Failed
156.9411	Failed	Failed
158.0858	Failed	Failed
159.2284	Failed	Failed
160.3720	Failed	Failed
161.5169	Failed	Failed
162.6619	Failed	Failed
163.8071	Failed	Failed
164.9522	Failed	Failed
166.0894	Failed	Failed
167.2331	Failed	Failed
168.3739	Failed	Failed
169.5197	Failed	Failed
170.6652	Failed	Failed
171.8074	Failed	Failed
172.9531	Failed	Failed
174.0942	Failed	Failed
175.2376	Failed	Failed
176.3808	Failed	Failed
177.5266	Failed	Failed
178.6686	Failed	Failed
179.8122	Failed	Failed
180.9562	Failed	Failed
182.1016	Failed	Failed
183.2456	Failed	Failed
184.3869	Failed	Failed
185.5287	Failed	Failed
186.6534	0.00	0.00
187.7785	0.00	0.00
188.9024	0.00	0.00
190.0266	0.00	0.00
194.4951	0.00	0.00
197.3845	0.00	0.00
198.1372	0.00	0.00
198.5025	0.00	0.00
198.8439	0.00	0.00
199.1871	0.00	0.00
199.5284	0.00	0.00
199.8944	0.00	0.00
200.2570	0.00	0.00
200.6070	0.00	0.00
200.9563	0.00	0.00
201.3101	0.00	0.00
201.6579	0.00	0.00
202.0041	0.00	0.00
202.3310	0.00	0.00
202.6785	0.00	0.00
203.0244	0.00	0.00
203.3653	0.00	0.00
203.7172	0.00	0.00
204.0708	0.00	0.00
204.4201	0.00	0.00
204.7657	0.00	0.00
205.1085	0.00	0.00
205.4529	0.00	0.00
205.8051	0.00	0.00
206.1771	0.00	0.00
206.5249	0.00	0.00
206.8879	0.00	0.00
207.2331	0.00	0.00
207.5780	0.00	0.00
207.9461	0.00	0.00
208.3039	0.00	0.00
208.6515	0.00	0.00
209.0057	0.00	0.00
209.3590	0.00	0.00
209.7121	0.00	0.00
210.0601	0.00	0.00
210.4020	0.00	0.00
210.7570	0.00	0.00
211.1253	0.00	0.00
211.4758	0.00	0.00
211.8271	0.00	0.00
212.1848	0.00	0.00
212.5305	0.00	0.00
212.8919	0.00	0.00
213.2516	0.00	0.00
213.6226	0.00	0.00
213.9751	0.00	0.00
214.3320	0.00	0.00
214.6839	0.00	0.00
215.0246	0.00	0.00
215.3792	0.00	0.00
215.7332	0.00	0.00
216.0848	0.00	0.00
216.4538	0.00	0.00
216.8055	0.00	0.00
217.1607	0.00	0.00
217.5180	0.00	0.00
217.8981	0.00	0.00
218.2518	0.00	0.00
218.6159	0.00	0.00
218.9639	0.00	0.00
219.3064	0.00	0.00
219.6553	0.00	0.00
220.0094	0.00	0.00
220.3942	0.00	0.00
220.7548	0.00	0.00
221.1316	0.00	0.00
221.4806	0.00	0.00
221.8338	0.00	0.00
222.1939	0.00	0.00
222.5696	0.00	0.00
222.9158	0.00	0.00
223.2646	0.00	0.00
223.6118	0.00	0.00
223.9635	0.00	0.00
224.3198	0.00	0.00
224.6819	0.00	0.00
225.0288	0.00	0.00
225.4005	0.00	0.00
225.7554	0.00	0.00
226.0979	0.00	0.00
226.4169	0.00	0.00
226.7634	0.00	0.00
227.1088	0.00	0.00
227.4542	0.00	0.00
227.8061	0.00	0.00
228.1844	0.00	0.00
228.5237	0.00	0.00
228.8811	0.00	0.00
229.2274	0.00	0.00
229.5688	0.00	0.00
229.9114	0.00	0.00
230.2569	0.00	0.00
230.6000	0.00	0.00
230.9440	0.00	0.00
231.3015	0.00	0.00
231.6496	0.00	0.00
232.0153	0.00	0.00
232.3985	0.00	0.00
232.7553	0.00	0.00
233.1388	0.00	0.00
233.5220	0.00	0.00
233.9014	0.00	0.00
234.2630	0.00	0.00
234.6392	0.00	0.00
235.0174	0.00	0.00
235.4035	0.00	0.00
235.7615	0.00	0.00
236.1342	0.00	0.00
236.5190	0.00	0.00
236.9058	0.00	0.00
237.2571	0.00	0.00
237.6131	0.00	0.00
237.9551	0.00	0.00
238.2999	0.00	0.00
238.6539	0.00	0.00
239.0260	0.00	0.00
239.4069	0.00	0.00
239.7528	0.00	0.00
240.1062	0.00	0.00
240.4504	0.00	0.00
240.7859	0.00	0.00
241.1205	0.00	0.00
241.4624	0.00	0.00
241.8142	0.00	0.00
242.2001	0.00	0.00
242.5726	0.00	0.00
242.9134	0.00	0.00
243.2615	0.00	0.00
243.6164	0.00	0.00
243.9579	0.00	0.00
244.3016	0.00	0.00
244.6520	0.00	0.00
245.0286	0.00	0.00
245.3778	0.00	0.00
245.7290	0.00	0.00
246.0706	0.00	0.00
246.4120	0.00	0.00
246.7715	0.00	0.00
247.1394	0.00	0.00
247.5067	0.00	0.00
247.8493	0.00	0.00
248.2068	0.00	0.00
248.5768	0.00	0.00
248.9611	0.00	0.00
249.3190	0.00	0.00
249.7159	0.00	0.00
250.0870	0.00	0.00
250.4372	0.00	0.00
250.7887	0.00	0.00
251.1544	0.00	0.00
251.5267	0.00	0.00
251.9056	0.00	0.00
252.2648	0.00	0.00
252.6509	0.00	0.00
253.0139	0.00	0.00
253.3529	0.00	0.00
253.7028	0.00	0.00
254.0632	0.00	0.00
254.4042	0.00	0.00
254.7579	0.00	0.00
255.1377	0.00	0.00
255.4984	0.00	0.00
255.8386	0.00	0.00
256.1920	0.00	0.00
256.5883	0.00	0.00
257.0136	0.00	0.00
257.4282	0.00	0.00
257.7831	0.00	0.00
258.1437	0.00	0.00
258.4927	0.00	0.00
258.8404	0.00	0.00
259.1945	0.00	0.00
259.5553	0.00	0.00
259.8952	0.00	0.00
260.2541	0.00	0.00
260.6378	0.00	0.00
261.0302	0.00	0.00
261.4211	0.00	0.00
261.7804	0.00	0.00
262.1517	0.00	0.00
262.5386	0.00	0.00
262.9012	0.00	0.00
263.2562	0.00	0.00
263.6285	0.00	0.00
264.0430	0.00	0.00
264.4014	0.00	0.00
264.7605	0.00	0.00
265.1447	0.00	0.00
265.5355	0.00	0.00
265.9221	0.00	0.00
266.2802	0.00	0.00
266.6495	0.00	0.00
267.0325	0.00	0.00
267.4035	0.00	0.00
267.7578	0.00	0.00
268.1479	0.00	0.00
268.5543	0.00	0.00
268.9067	0.00	0.00
269.2674	0.00	0.00
269.6459	0.00	0.00
270.0294	0.00	0.00
270.4243	0.00	0.00
270.7687	0.00	0.00
271.1347	0.00	0.00
271.4689	0.00	0.00
271.8120	0.00	0.00
272.1799	0.00	0.00
272.5207	0.00	0.00
272.8596	0.00	0.00
273.2076	0.00	0.00
273.5673	0.00	0.00
273.9069	0.00	0.00
274.2514	0.00	0.00
274.5879	0.00	0.00
274.9522	0.00	0.00
275.2949	0.00	0.00
275.6437	0.00	0.00
276.0237	0.00	0.00
276.3998	0.00	0.00
276.7546	0.00	0.00
277.1596	0.00	0.00
277.5452	0.00	0.00
277.9057	0.00	0.00
278.2645	0.00	0.00
278.6532	0.00	0.00
279.0379	0.00	0.00
279.3984	0.00	0.00
279.7514	0.00	0.00
280.1553	0.00	0.00
280.5306	0.00	0.00
280.9072	0.00	0.00
281.2619	0.00	0.00
281.6574	0.00	0.00
282.0156	0.00	0.00
282.4317	0.00	0.00
282.7756	0.00	0.00
283.1467	0.00	0.00
283.5586	0.00	0.00
283.9351	0.00	0.00
284.2934	0.00	0.00
284.6904	0.00	0.00
285.0504	0.00	0.00
285.4010	0.00	0.00
285.7559	0.00	0.00
286.1643	0.00	0.00
286.5676	0.00	0.00
286.9377	0.00	0.00
287.2953	0.00	0.00
287.6652	0.00	0.00
288.0417	0.00	0.00
288.4383	0.00	0.00
288.7876	0.00	0.00
289.1564	0.00	0.00
289.5456	0.00	0.00
289.9278	0.00	0.00
290.2736	0.00	0.00
290.6317	0.00	0.00
290.9704	0.00	0.00
291.3220	0.00	0.00
291.7287	0.00	0.00
292.0894	0.00	0.00
292.4848	0.00	0.00
292.8298	0.00	0.00
293.2136	0.00	0.00
293.6183	0.00	0.00
293.9823	0.00	0.00
294.3335	0.00	0.00
294.7182	0.00	0.00
295.1019	0.00	0.00
295.4996	0.00	0.00
295.8417	0.00	0.00
296.2140	0.00	0.00
296.6142	0.00	0.00
296.9913	0.00	0.00
297.3448	0.00	0.00
297.7380	0.00	0.00
298.1142	0.00	0.00
298.4837	0.00	0.00
298.8386	0.00	0.00
299.2391	0.00	0.00
299.6049	0.00	0.00
300.0055	0.00	0.00
300.3494	0.00	0.00
300.7183	0.00	0.00
301.0837	0.00	0.00
301.4567	0.00	0.00
301.8001	0.00	0.00
302.1464	0.00	0.00
302.5027	0.00	0.00
302.8520	0.00	0.00
303.2120	0.00	0.00
303.5938	0.00	0.00
303.9742	0.00	0.00
304.3301	0.00	0.00
304.7192	0.00	0.00
305.0673	0.00	0.00
305.4068	0.00	0.00
305.7602	0.00	0.00
306.1474	0.00	0.00
306.5106	0.00	0.00
306.8491	0.00	0.00
307.1989	0.00	0.00
307.6240	0.00	0.00
307.9789	0.00	0.00
308.3275	0.00	0.00
308.6993	0.00	0.00
309.0814	0.00	0.00
309.4583	0.00	0.00
309.8103	0.00	0.00
310.1954	0.00	0.00
310.5342	0.00	0.00
310.9239	0.00	0.00
311.2770	0.00	0.00
311.6741	0.00	0.00
312.0540	0.00	0.00
312.4346	0.00	0.00
312.7875	0.00	0.00
313.1681	0.00	0.00
313.5171	0.00	0.00
313.8562	0.00	0.00
314.2141	0.00	0.00
314.6121	0.00	0.00
314.9868	0.00	0.00
315.3420	0.00	0.00
315.7292	0.00	0.00
316.1407	0.00	0.00
316.4923	0.00	0.00
316.8456	0.00	0.00
317.2196	0.00	0.00
317.5843	0.00	0.00
317.9222	0.00	0.00
318.2707	0.00	0.00
318.6381	0.00	0.00
319.0007	0.00	0.00
319.3540	0.00	0.00
319.7296	0.00	0.00
320.1072	0.00	0.00
320.4902	0.00	0.00
320.8421	0.00	0.00
321.2226	0.00	0.00
321.6024	0.00	0.00
321.9920	0.00	0.00
322.3414	0.00	0.00
322.7039	0.00	0.00
323.1028	0.00	0.00
323.4988	0.00	0.00
323.8518	0.00	0.00
324.2330	0.00	0.00
324.6133	0.00	0.00
324.9895	0.00	0.00
325.3419	0.00	0.00
325.7341	0.00	0.00
326.1136	0.00	0.00
326.4882	0.00	0.00
326.8359	0.00	0.00
327.2154	0.00	0.00
327.5822	0.00	0.00
327.9427	0.00	0.00
328.3007	0.00	0.00
328.6673	0.00	0.00
329.0538	0.00	0.00
329.4149	0.00	0.00
329.7590	0.00	0.00
330.1037	0.00	0.00
330.4953	0.00	0.00
330.8395	0.00	0.00
331.2050	0.00	0.00
331.5400	0.00	0.00
331.9109	0.00	0.00
332.2589	0.00	0.00
332.6040	0.00	0.00
332.9927	0.00	0.00
333.3414	0.00	0.00
333.7212	0.00	0.00
334.0931	0.00	0.00
334.4699	0.00	0.00
334.8155	0.00	0.00
335.1621	0.00	0.00
335.5436	0.00	0.00
335.9362	0.00	0.00
336.2909	0.00	0.00
336.6725	0.00	0.00
337.0637	0.00	0.00
337.4122	0.00	0.00
337.7564	0.00	0.00
338.0972	0.00	0.00
338.4765	0.00	0.00
338.8225	0.00	0.00
339.1635	0.00	0.00
339.5289	0.00	0.00
339.9350	0.00	0.00
340.2831	0.00	0.00
340.6492	0.00	0.00
341.0485	0.00	0.00
341.4290	0.00	0.00
341.7873	0.00	0.00
342.1689	0.00	0.00
342.5337	0.00	0.00
342.8747	0.00	0.00
343.2207	0.00	0.00
343.5762	0.00	0.00
343.9202	0.00	0.00
344.2695	0.00	0.00
344.6471	0.00	0.00
345.0567	0.00	0.00
345.4865	0.00	0.00
345.8288	0.00	0.00
346.2168	0.00	0.00
346.6092	0.00	0.00
346.9787	0.00	0.00
347.3218	0.00	0.00
347.6667	0.00	0.00
348.0412	0.00	0.00
348.3753	0.00	0.00
348.7269	0.00	0.00
349.1221	0.00	0.00
349.4999	0.00	0.00
349.8430	0.00	0.00
350.2093	0.00	0.00
350.5854	0.00	0.00
350.9259	0.00	0.00
351.2852	0.00	0.00
351.6745	0.00	0.00
352.0597	0.00	0.00
352.4479	0.00	0.00
352.7972	0.00	0.00
353.1568	0.00	0.00
353.5621	0.00	0.00
353.9225	0.00	0.00
354.2845	0.00	0.00
354.6784	0.00	0.00
355.0615	0.00	0.00
355.4401	0.00	0.00
355.7946	0.00	0.00
356.1775	0.00	0.00
356.5594	0.00	0.00
356.9248	0.00	0.00
357.3269	0.00	0.00
357.7313	0.00	0.00
358.1121	0.00	0.00
358.4902	0.00	0.00
358.8434	0.00	0.00
359.2369	0.00	0.00
359.5878	0.00	0.00
360.0105	0.00	0.00
360.3589	0.00	0.00
360.7293	0.00	0.00
361.1058	0.00	0.00
361.4868	0.00	0.00
361.8218	0.00	0.00
362.2034	0.00	0.00
362.5384	0.00	0.00
362.9313	0.00	0.00
363.2733	0.00	0.00
363.6504	0.00	0.00
364.0269	0.00	0.00
364.3677	0.00	0.00
364.7198	0.00	0.00
365.1217	0.00	0.00
365.5035	0.00	0.00
365.8476	0.00	0.00
366.2068	0.00	0.00
366.5541	0.00	0.00
366.9478	0.00	0.00
367.3047	0.00	0.00
367.6736	0.00	0.00
368.0655	0.00	0.00
368.4266	0.00	0.00
368.7719	0.00	0.00
369.1501	0.00	0.00
369.4974	0.00	0.00
369.8396	0.00	0.00
370.2709	0.00	0.00
370.6722	0.00	0.00
371.0430	0.00	0.00
371.4324	0.00	0.00
371.7739	0.00	0.00
372.1612	0.00	0.00
372.5373	0.00	0.00
372.9214	0.00	0.00
373.2722	0.00	0.00
373.6705	0.00	0.00
374.0637	0.00	0.00
374.4448	0.00	0.00
374.7865	0.00	0.00
375.1876	0.00	0.00
375.5718	0.00	0.00
375.9220	0.00	0.00
376.2793	0.00	0.00
376.6867	0.00	0.00
377.0365	0.00	0.00
377.3768	0.00	0.00
377.7332	0.00	0.00
378.1003	0.00	0.00
378.4851	0.00	0.00
378.8394	0.00	0.00
379.2420	0.00	0.00
379.6379	0.00	0.00
380.0007	0.00	0.00
380.3523	0.00	0.00
380.7474	0.00	0.00
381.1263	0.00	0.00
381.5010	0.00	0.00
381.8398	0.00	0.00
382.2095	0.00	0.00
382.5973	0.00	0.00
383.0134	0.00	0.00
383.3660	0.00	0.00
383.7467	0.00	0.00
384.1055	0.00	0.00
384.4855	0.00	0.00
384.8315	0.00	0.00
385.2170	0.00	0.00
385.6040	0.00	0.00
385.9811	0.00	0.00
386.3246	0.00	0.00
386.7246	0.00	0.00
387.1310	0.00	0.00
387.4933	0.00	0.00
387.8344	0.00	0.00
388.2157	0.00	0.00
388.6361	0.00	0.00
389.0036	0.00	0.00
389.3591	0.00	0.00
389.7430	0.00	0.00
390.0908	0.00	0.00
390.4354	0.00	0.00
390.7904	0.00	0.00
391.1779	0.00	0.00
391.5537	0.00	0.00
391.9539	0.00	0.00
392.2994	0.00	0.00
392.6659	0.00	0.00
393.0628	0.00	0.00
393.4629	0.00	0.00
393.8098	0.00	0.00
394.1919	0.00	0.00
394.5795	0.00	0.00
394.9383	0.00	0.00
395.2813	0.00	0.00
395.6890	0.00	0.00
396.0687	0.00	0.00
396.4549	0.00	0.00
396.8122	0.00	0.00
397.1782	0.00	0.00
397.5704	0.00	0.00
397.9582	0.00	0.00
398.3566	0.00	0.00
398.7595	0.00	0.00
399.1739	0.00	0.00
399.5837	0.00	0.00
400.0120	0.00	0.00
400.3615	0.00	0.00
400.7484	0.00	0.00
401.1294	0.00	0.00
401.5206	0.00	0.00
401.8635	0.00	0.00
402.2492	0.00	0.00
402.6333	0.00	0.00
402.9918	0.00	0.00
403.3405	0.00	0.00
403.8216	0.00	0.00
404.1852	0.00	0.00
404.5535	0.00	0.00
404.9427	0.00	0.00
405.2996	0.00	0.00
405.6983	0.00	0.00
406.0745	0.00	0.00
406.4661	0.00	0.00
406.8159	0.00	0.00
407.2063	0.00	0.00
407.5777	0.00	0.00
407.9402	0.00	0.00
408.2857	0.00	0.00
408.6574	0.00	0.00
409.0793	0.00	0.00
409.4319	0.00	0.00
409.7843	0.00	0.00
410.1886	0.00	0.00
410.5683	0.00	0.00
410.9572	0.00	0.00
411.3156	0.00	0.00
411.6991	0.00	0.00
412.0514	0.00	0.00
412.4485	0.00	0.00
412.8025	0.00	0.00
413.1798	0.00	0.00
413.5817	0.00	0.00
413.9655	0.00	0.00
414.3043	0.00	0.00
414.6820	0.00	0.00
415.0671	0.00	0.00
415.4767	0.00	0.00
415.8254	0.00	0.00
416.2344	0.00	0.00
416.6317	0.00	0.00
417.0308	0.00	0.00
417.4403	0.00	0.00
417.7955	0.00	0.00
418.1889	0.00	0.00
418.5578	0.00	0.00
418.9385	0.00	0.00
419.2835	0.00	0.00
419.7008	0.00	0.00
420.0830	0.00	0.00
420.5184	0.00	0.00
420.8595	0.00	0.00
421.2595	0.00	0.00
421.6296	0.00	0.00
422.0195	0.00	0.00
422.3691	0.00	0.00
422.7578	0.00	0.00
423.1119	0.00	0.00
423.5035	0.00	0.00
423.8550	0.00	0.00
424.2496	0.00	0.00
424.6025	0.00	0.00
425.0190	0.00	0.00
425.3692	0.00	0.00
425.7612	0.00	0.00
426.1398	0.00	0.00
426.5017	0.00	0.00
426.8507	0.00	0.00
427.2608	0.00	0.00
427.6371	0.00	0.00
428.0208	0.00	0.00
428.3642	0.00	0.00
428.7544	0.00	0.00
429.1070	0.00	0.00
429.5114	0.00	0.00
429.8522	0.00	0.00
430.2366	0.00	0.00
430.6023	0.00	0.00
431.0267	0.00	0.00
431.3664	0.00	0.00
431.7384	0.00	0.00
432.1173	0.00	0.00
432.5268	0.00	0.00
432.9617	0.00	0.00
433.3157	0.00	0.00
433.6891	0.00	0.00
434.0891	0.00	0.00
434.5280	0.00	0.00
434.8694	0.00	0.00
435.2404	0.00	0.00
435.6274	0.00	0.00
436.0011	0.00	0.00
436.3304	0.00	0.00
436.7375	0.00	0.00
437.1166	0.00	0.00
437.4918	0.00	0.00
437.8393	0.00	0.00
438.2594	0.00	0.00
438.6408	0.00	0.00
439.0247	0.00	0.00
439.3651	0.00	0.00
439.7491	0.00	0.00
440.1659	0.00	0.00
440.5571	0.00	0.00
440.9491	0.00	0.00
441.2954	0.00	0.00
441.6786	0.00	0.00
442.0615	0.00	0.00
442.4641	0.00	0.00
442.8084	0.00	0.00
443.2032	0.00	0.00
443.5928	0.00	0.00
444.0351	0.00	0.00
444.3725	0.00	0.00
444.7295	0.00	0.00
445.1190	0.00	0.00
445.5009	0.00	0.00
445.8402	0.00	0.00
446.2308	0.00	0.00
446.6205	0.00	0.00
447.0025	0.00	0.00
447.3453	0.00	0.00
447.7380	0.00	0.00
448.1202	0.00	0.00
448.5108	0.00	0.00
448.8588	0.00	0.00
449.2713	0.00	0.00
449.7078	0.00	0.00
450.1419	0.00	0.00
450.5867	0.00	0.00
451.0242	0.00	0.00
451.3623	0.00	0.00
451.7563	0.00	0.00
452.1382	0.00	0.00
452.5845	0.00	0.00
452.9764	0.00	0.00
453.3275	0.00	0.00
453.7095	0.00	0.00
454.1595	0.00	0.00
454.6190	0.00	0.00
455.0070	0.00	0.00
455.3515	0.00	0.00
455.7701	0.00	0.00
456.2045	0.00	0.00
456.6465	0.00	0.00
457.0266	0.00	0.00
457.4674	0.00	0.00
457.8170	0.00	0.00
458.2060	0.00	0.00
458.6464	0.00	0.00
459.0888	0.00	0.00
459.4856	0.00	0.00
459.8349	0.00	0.00
460.2680	0.00	0.00
460.6330	0.00	0.00
461.0075	0.00	0.00
461.3326	0.00	0.00
461.7477	0.00	0.00
462.1418	0.00	0.00
462.5317	0.00	0.00
462.9762	0.00	0.00
463.3304	0.00	0.00
463.7666	0.00	0.00
464.2120	0.00	0.00
464.6208	0.00	0.00
465.0160	0.00	0.00
465.3658	0.00	0.00
465.7641	0.00	0.00
466.2083	0.00	0.00
466.5746	0.00	0.00
466.9673	0.00	0.00
467.2977	0.00	0.00
467.7183	0.00	0.00
468.1466	0.00	0.00
468.5952	0.00	0.00
469.0374	0.00	0.00
469.3752	0.00	0.00
469.7418	0.00	0.00
470.1460	0.00	0.00
470.5955	0.00	0.00
471.0404	0.00	0.00
471.4790	0.00	0.00
471.8319	0.00	0.00
472.2777	0.00	0.00
472.6754	0.00	0.00
473.0668	0.00	0.00
473.4810	0.00	0.00
473.8372	0.00	0.00
474.2832	0.00	0.00
474.7072	0.00	0.00
475.1494	0.00	0.00
475.6304	0.00	0.00
476.0352	0.00	0.00
476.4873	0.00	0.00
476.8383	0.00	0.00
477.2757	0.00	0.00
477.6862	0.00	0.00
478.0959	0.00	0.00
478.5113	0.00	0.00
478.8603	0.00	0.00
479.3216	0.00	0.00
479.7497	0.00	0.00
480.1346	0.00	0.00
480.5108	0.00	0.00
480.8546	0.00	0.00
481.2498	0.00	0.00
481.6279	0.00	0.00
482.0853	0.00	0.00
482.5336	0.00	0.00
482.9804	0.00	0.00
483.3332	0.00	0.00
483.7730	0.00	0.00
484.2693	0.00	0.00
484.6858	0.00	0.00
485.0966	0.00	0.00
485.5143	0.00	0.00
485.8551	0.00	0.00
486.2690	0.00	0.00
486.7005	0.00	0.00
487.0766	0.00	0.00
487.4479	0.00	0.00
487.8047	0.00	0.00
488.2149	0.00	0.00
488.6601	0.00	0.00
489.1034	0.00	0.00
489.5498	0.00	0.00
489.9630	0.00	0.00
490.3066	0.00	0.00
490.6980	0.00	0.00
491.1198	0.00	0.00
491.5579	0.00	0.00
491.9727	0.00	0.00
492.3174	0.00	0.00
492.7463	0.00	0.00
493.1494	0.00	0.00
493.5215	0.00	0.00
493.8612	0.00	0.00
494.2554	0.00	0.00
494.6950	0.00	0.00
495.1048	0.00	0.00
495.5503	0.00	0.00
495.9595	0.00	0.00
496.3005	0.00	0.00
496.7023	0.00	0.00
497.2132	0.00	0.00
497.6636	0.00	0.00
498.0917	0.00	0.00
498.5399	0.00	0.00
498.8753	0.00	0.00
499.2642	0.00	0.00
499.6248	0.00	0.00
500.0370	0.00	0.00
500.4647	0.00	0.00
500.8086	0.00	0.00
501.1973	0.00	0.00
501.5691	0.00	0.00
501.9899	0.00	0.00
502.3370	0.00	0.00
502.7589	0.00	0.00
503.1554	0.00	0.00
503.5776	0.00	0.00
503.9531	0.00	0.00
504.3103	0.00	0.00
504.7249	0.00	0.00
505.1570	0.00	0.00
505.5822	0.00	0.00
505.9672	0.00	0.00
506.3214	0.00	0.00
506.7242	0.00	0.00
507.1365	0.00	0.00
507.5234	0.00	0.00
507.8566	0.00	0.00
508.2660	0.00	0.00
508.6889	0.00	0.00
509.1089	0.00	0.00
509.5545	0.00	0.00
509.9737	0.00	0.00
510.3233	0.00	0.00
510.7738	0.00	0.00
511.2229	0.00	0.00
511.6760	0.00	0.00
512.0967	0.00	0.00
512.5177	0.00	0.00
512.8587	0.00	0.00
513.2613	0.00	0.00
513.7224	0.00	0.00
514.1512	0.00	0.00
514.5265	0.00	0.00
514.9899	0.00	0.00
515.3316	0.00	0.00
515.7649	0.00	0.00
516.1754	0.00	0.00
516.5908	0.00	0.00
516.9776	0.00	0.00
517.3259	0.00	0.00
517.7135	0.00	0.00
518.1583	0.00	0.00
518.6382	0.00	0.00
519.1027	0.00	0.00
519.5551	0.00	0.00
519.9991	0.00	0.00
520.3422	0.00	0.00
520.7658	0.00	0.00
521.2228	0.00	0.00
521.6494	0.00	0.00
522.1121	0.00	0.00
522.5620	0.00	0.00
523.0011	0.00	0.00
523.3538	0.00	0.00
523.7884	0.00	0.00
524.2004	0.00	0.00
524.6611	0.00	0.00
525.1132	0.00	0.00
525.5483	0.00	0.00
526.0176	0.00	0.00
526.3587	0.00	0.00
526.7673	0.00	0.00
527.2286	0.00	0.00
527.7032	0.00	0.00
528.1046	0.00	0.00
528.5553	0.00	0.00
529.0008	0.00	0.00
529.3504	0.00	0.00
529.7863	0.00	0.00
530.2354	0.00	0.00
530.6704	0.00	0.00
531.1258	0.00	0.00
531.5606	0.00	0.00
532.0011	0.00	0.00
532.3347	0.00	0.00
532.7618	0.00	0.00
533.2260	0.00	0.00
533.6592	0.00	0.00
534.0881	0.00	0.00
534.4785	0.00	0.00
534.8166	0.00	0.00
535.2025	0.00	0.00
535.6642	0.00	0.00
536.1104	0.00	0.00
536.5396	0.00	0.00
537.0020	0.00	0.00
537.3427	0.00	0.00
537.7696	0.00	0.00
538.2342	0.00	0.00
538.6545	0.00	0.00
539.0804	0.00	0.00
