sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
216.1073	0.00	0.00
216.4425	0.00	0.00
216.7815	0.00	0.00
217.1153	0.00	0.00
217.4503	0.00	0.00
217.7895	0.00	0.00
218.1228	0.00	0.00
218.4578	0.00	0.00
218.7970	0.00	0.00
219.1539	0.00	0.00
219.4918	0.00	0.00
219.8305	0.00	0.00
220.1660	0.00	0.00
220.5017	0.00	0.00
220.8434	0.00	0.00
221.1708	0.00	0.00
221.5052	0.00	0.00
221.8436	0.00	0.00
222.1753	0.00	0.00
222.5105	0.00	0.00
222.8594	0.00	0.00
223.2425	0.00	0.00
223.6013	0.00	0.00
223.9340	0.00	0.00
224.2745	0.00	0.00
224.6075	0.00	0.00
224.9426	0.00	0.00
225.2833	0.00	0.00
225.6171	0.00	0.00
225.9523	0.00	0.00
226.2919	0.00	0.00
226.6577	0.00	0.00
226.9982	0.00	0.00
227.3375	0.00	0.00
227.6678	0.00	0.00
228.0032	0.00	0.00
228.3444	0.00	0.00
228.6739	0.00	0.00
229.0090	0.00	0.00
229.3484	0.00	0.00
229.6832	0.00	0.00
230.0475	0.00	0.00
230.3856	0.00	0.00
230.7228	0.00	0.00
231.0568	0.00	0.00
231.3939	0.00	0.00
231.7295	0.00	0.00
232.0590	0.00	0.00
232.3965	0.00	0.00
232.7301	0.00	0.00
233.0644	0.00	0.00
233.4007	0.00	0.00
233.7585	0.00	0.00
234.1114	0.00	0.00
234.4464	0.00	0.00
234.7834	0.00	0.00
235.1136	0.00	0.00
235.4469	0.00	0.00
235.7916	0.00	0.00
236.1884	0.00	0.00
236.5846	0.00	0.00
236.9319	0.00	0.00
237.3265	0.00	0.00
237.6897	0.00	0.00
238.0819	0.00	0.00
238.4179	0.00	0.00
238.7821	0.00	0.00
239.1159	0.00	0.00
239.4493	0.00	0.00
239.7887	0.00	0.00
240.1232	0.00	0.00
240.4979	0.00	0.00
240.8185	0.00	0.00
241.2601	0.00	0.00
241.6652	0.00	0.00
242.0656	0.00	0.00
242.3884	0.00	0.00
242.7257	0.00	0.00
243.0590	0.00	0.00
243.3906	0.00	0.00
243.7260	0.00	0.00
244.0589	0.00	0.00
244.3964	0.00	0.00
244.7311	0.00	0.00
245.0624	0.00	0.00
245.3994	0.00	0.00
245.7311	0.00	0.00
246.0633	0.00	0.00
