sep= 
Time [s]	R2_m5 [ng/cm^2]	C1_m [ng/cm^2]
235.7136	0.00	0.00
236.0496	0.00	0.00
236.3824	0.00	0.00
236.7364	0.00	0.00
237.0910	0.00	0.00
237.4301	0.00	0.00
237.7866	0.00	0.00
238.1211	0.00	0.00
238.4506	0.00	0.00
238.8065	0.00	0.00
239.1464	0.00	0.00
239.4786	0.00	0.00
239.8394	0.00	0.00
240.1775	0.00	0.00
240.5254	0.00	0.00
240.8926	0.00	0.00
241.2384	0.00	0.00
241.5696	0.00	0.00
241.9318	0.00	0.00
242.2717	0.00	0.00
242.6054	0.00	0.00
242.9489	0.00	0.00
243.3252	0.00	0.00
243.6686	0.00	0.00
244.0020	0.00	0.00
244.3604	0.00	0.00
244.6977	0.00	0.00
245.0388	0.00	0.00
245.4034	0.00	0.00
245.7354	0.00	0.00
246.0854	0.00	0.00
246.4444	0.00	0.00
246.7941	0.00	0.00
247.1662	0.00	0.00
247.5163	0.00	0.00
247.8718	0.00	0.00
248.2490	0.00	0.00
248.5756	0.00	0.00
248.9307	0.00	0.00
249.2760	0.00	0.00
249.6099	0.00	0.00
249.9755	0.00	0.00
250.3219	0.00	0.00
250.6524	0.00	0.00
251.0003	0.00	0.00
251.3550	0.00	0.00
251.7051	0.00	0.00
252.0463	0.00	0.00
252.4055	0.00	0.00
252.7478	0.00	0.00
253.0865	0.00	0.00
253.4418	0.00	0.00
253.7828	0.00	0.00
254.1357	0.00	0.00
254.4743	0.00	0.00
254.8308	0.00	0.00
255.1895	0.00	0.00
255.5476	0.00	0.00
255.9094	0.00	0.00
256.2459	0.00	0.00
256.5805	0.00	0.00
256.9276	0.00	0.00
257.2419	0.00	0.00
257.5821	0.00	0.00
257.9401	0.00	0.00
258.3246	0.00	0.00
258.6476	0.00	0.00
259.0036	0.00	0.00
259.3487	0.00	0.00
259.6797	0.00	0.00
260.0309	0.00	0.00
260.3725	0.00	0.00
260.7034	0.00	0.00
261.0631	0.00	0.00
261.4218	0.00	0.00
261.7514	0.00	0.00
262.0901	0.00	0.00
262.4425	0.00	0.00
262.7834	0.00	0.00
263.1178	0.00	0.00
263.4760	0.00	0.00
263.8135	0.00	0.00
264.1438	0.00	0.00
264.5034	0.00	0.00
264.8644	0.00	0.00
265.2005	0.00	0.00
265.5526	0.00	0.00
265.9091	0.00	0.00
266.2530	0.00	0.00
266.5952	0.00	0.00
266.9554	0.00	0.00
267.2904	0.00	0.00
267.6272	0.00	0.00
267.9795	0.00	0.00
268.3354	0.00	0.00
268.6675	0.00	0.00
269.0214	0.00	0.00
269.3608	0.00	0.00
269.6894	0.00	0.00
270.0534	0.00	0.00
270.4027	0.00	0.00
270.7324	0.00	0.00
271.0988	0.00	0.00
271.4998	0.00	0.00
271.8395	0.00	0.00
272.1718	0.00	0.00
272.5223	0.00	0.00
272.8536	0.00	0.00
273.1927	0.00	0.00
273.5553	0.00	0.00
273.9290	0.00	0.00
274.2630	0.00	0.00
274.6293	0.00	0.00
275.0673	0.00	0.00
275.4503	0.00	0.00
275.7835	0.00	0.00
276.1343	0.00	0.00
276.5003	0.00	0.00
276.8273	0.00	0.00
277.1672	0.00	0.00
277.5141	0.00	0.00
277.8403	0.00	0.00
278.1817	0.00	0.00
278.5304	0.00	0.00
278.8595	0.00	0.00
279.2016	0.00	0.00
279.5514	0.00	0.00
279.8859	0.00	0.00
280.2695	0.00	0.00
280.6273	0.00	0.00
280.9617	0.00	0.00
281.2945	0.00	0.00
281.6690	0.00	0.00
282.0564	0.00	0.00
282.4290	0.00	0.00
282.8032	0.00	0.00
283.1613	0.00	0.00
283.5427	0.00	0.00
283.9101	0.00	0.00
284.2495	0.00	0.00
284.6102	0.00	0.00
284.9766	0.00	0.00
285.3431	0.00	0.00
285.6981	0.00	0.00
286.0554	0.00	0.00
286.4209	0.00	0.00
286.7543	0.00	0.00
287.1226	0.00	0.00
287.4607	0.00	0.00
287.7987	0.00	0.00
288.1559	0.00	0.00
288.5271	0.00	0.00
288.9066	0.00	0.00
289.2636	0.00	0.00
289.6364	0.00	0.00
290.0194	0.00	0.00
290.3495	0.00	0.00
290.7246	0.00	0.00
291.0885	0.00	0.00
291.4480	0.00	0.00
291.7831	0.00	0.00
292.1522	0.00	0.00
292.5247	0.00	0.00
292.8554	0.00	0.00
293.2137	0.00	0.00
293.5826	0.00	0.00
293.9523	0.00	0.00
294.2907	0.00	0.00
294.6603	0.00	0.00
295.0164	0.00	0.00
295.3783	0.00	0.00
295.7568	0.00	0.00
296.1470	0.00	0.00
296.5046	0.00	0.00
296.8392	0.00	0.00
297.1849	0.00	0.00
297.5428	0.00	0.00
297.9118	0.00	0.00
298.2769	0.00	0.00
298.6391	0.00	0.00
298.9655	0.00	0.00
299.3264	0.00	0.00
299.6796	0.00	0.00
300.0803	0.00	0.00
300.4205	0.00	0.00
300.7785	0.00	0.00
301.1213	0.00	0.00
301.4518	0.00	0.00
301.8104	0.00	0.00
302.1678	0.00	0.00
302.5164	0.00	0.00
302.8693	0.00	0.00
303.2062	0.00	0.00
303.5378	0.00	0.00
303.8876	0.00	0.00
304.2607	0.00	0.00
304.6003	0.00	0.00
304.9660	0.00	0.00
305.3246	0.00	0.00
305.6593	0.00	0.00
306.0060	0.00	0.00
306.3716	0.00	0.00
306.7046	0.00	0.00
307.0319	0.00	0.00
307.3805	0.00	0.00
307.7218	0.00	0.00
308.1045	0.00	0.00
308.4654	0.00	0.00
308.8389	0.00	0.00
309.1768	0.00	0.00
309.5252	0.00	0.00
309.8744	0.00	0.00
310.2182	0.00	0.00
310.5550	0.00	0.00
310.8965	0.00	0.00
311.2325	0.00	0.00
311.5768	0.00	0.00
311.9217	0.00	0.00
312.2786	0.00	0.00
312.6440	0.00	0.00
312.9692	0.00	0.00
313.3133	0.00	0.00
313.6426	0.00	0.00
313.9743	0.00	0.00
314.3397	0.00	0.00
314.6942	0.00	0.00
315.0270	0.00	0.00
315.3665	0.00	0.00
315.7145	0.00	0.00
316.0541	0.00	0.00
316.4016	0.00	0.00
316.7501	0.00	0.00
317.0819	0.00	0.00
317.3783	0.00	0.00
317.7110	0.00	0.00
318.0619	0.00	0.00
318.4033	0.00	0.00
318.7467	0.00	0.00
319.0970	0.00	0.00
319.4283	0.00	0.00
319.7872	0.00	0.00
320.1219	0.00	0.00
320.4599	0.00	0.00
320.8143	0.00	0.00
321.1500	0.00	0.00
321.4848	0.00	0.00
321.8512	0.00	0.00
322.2008	0.00	0.00
322.5430	0.00	0.00
322.9064	0.00	0.00
323.2687	0.00	0.00
323.6006	0.00	0.00
323.9584	0.00	0.00
324.3056	0.00	0.00
324.6648	0.00	0.00
325.0089	0.00	0.00
325.3528	0.00	0.00
325.7191	0.00	0.00
326.0837	0.00	0.00
326.4330	0.00	0.00
326.7674	0.00	0.00
327.1054	0.00	0.00
327.4544	0.00	0.00
327.8091	0.00	0.00
328.1561	0.00	0.00
328.5001	0.00	0.00
328.8381	0.00	0.00
329.1691	0.00	0.00
329.5019	0.00	0.00
329.8508	0.00	0.00
330.1864	0.00	0.00
330.5228	0.00	0.00
330.8818	0.00	0.00
331.2502	0.00	0.00
331.5833	0.00	0.00
331.9385	0.00	0.00
332.2913	0.00	0.00
332.6289	0.00	0.00
332.9855	0.00	0.00
333.3329	0.00	0.00
333.6518	0.00	0.00
334.0046	0.00	0.00
334.3791	0.00	0.00
334.7455	0.00	0.00
335.0920	0.00	0.00
335.4507	0.00	0.00
335.7636	0.00	0.00
336.0564	0.00	0.00
336.4153	0.00	0.00
336.7417	0.00	0.00
337.0769	0.00	0.00
337.4389	0.00	0.00
337.7651	0.00	0.00
338.1106	0.00	0.00
338.4708	0.00	0.00
338.8443	0.00	0.00
339.2028	0.00	0.00
339.5539	0.00	0.00
339.8951	0.00	0.00
340.2268	0.00	0.00
340.6148	0.00	0.00
340.9739	0.00	0.00
341.3585	0.00	0.00
341.7098	0.00	0.00
342.0733	0.00	0.00
342.4235	0.00	0.00
342.7923	0.00	0.00
343.1587	0.00	0.00
343.5224	0.00	0.00
343.8443	0.00	0.00
344.2184	0.00	0.00
344.5857	0.00	0.00
344.9397	0.00	0.00
345.2918	0.00	0.00
345.6623	0.00	0.00
346.0134	0.00	0.00
346.3454	0.00	0.00
346.6762	0.00	0.00
347.0297	0.00	0.00
347.3969	0.00	0.00
347.7237	0.00	0.00
348.0689	0.00	0.00
348.4262	0.00	0.00
348.7645	0.00	0.00
349.0487	0.00	0.00
349.3322	0.00	0.00
349.6292	0.00	0.00
349.9665	0.00	0.00
350.2971	0.00	0.00
350.6360	0.00	0.00
350.9857	0.00	0.00
351.3342	0.00	0.00
351.6739	0.00	0.00
352.0330	0.00	0.00
352.4193	0.00	0.00
352.7826	0.00	0.00
353.1380	0.00	0.00
353.4866	0.00	0.00
353.8362	0.00	0.00
354.1950	0.00	0.00
354.5641	0.00	0.00
354.8945	0.00	0.00
355.2549	0.00	0.00
355.6152	0.00	0.00
355.9665	0.00	0.00
356.3238	0.00	0.00
356.7041	0.00	0.00
357.0701	0.00	0.00
357.4187	0.00	0.00
357.7778	0.00	0.00
358.1290	0.00	0.00
358.5146	0.00	0.00
358.8816	0.00	0.00
359.2154	0.00	0.00
359.5849	0.00	0.00
359.9261	0.00	0.00
360.2706	0.00	0.00
360.6151	0.00	0.00
360.9770	0.00	0.00
361.3302	0.00	0.00
361.6654	0.00	0.00
362.0123	0.00	0.00
362.3693	0.00	0.00
362.7060	0.00	0.00
363.0683	0.00	0.00
363.4070	0.00	0.00
363.7366	0.00	0.00
364.0913	0.00	0.00
364.4440	0.00	0.00
364.8032	0.00	0.00
365.1712	0.00	0.00
365.5440	0.00	0.00
365.8721	0.00	0.00
366.2053	0.00	0.00
366.5667	0.00	0.00
366.9009	0.00	0.00
367.2439	0.00	0.00
367.5955	0.00	0.00
367.9362	0.00	0.00
368.2613	0.00	0.00
368.6180	0.00	0.00
368.9761	0.00	0.00
369.3186	0.00	0.00
369.6877	0.00	0.00
370.0333	0.00	0.00
370.3593	0.00	0.00
370.7312	0.00	0.00
371.1016	0.00	0.00
371.4866	0.00	0.00
371.8466	0.00	0.00
372.1934	0.00	0.00
372.5363	0.00	0.00
372.8650	0.00	0.00
373.2195	0.00	0.00
373.6002	0.00	0.00
373.9628	0.00	0.00
374.2951	0.00	0.00
374.6733	0.00	0.00
375.0653	0.00	0.00
375.3964	0.00	0.00
375.7398	0.00	0.00
376.0921	0.00	0.00
376.4150	0.00	0.00
376.7868	0.00	0.00
377.1468	0.00	0.00
377.4784	0.00	0.00
377.7968	0.00	0.00
378.1517	0.00	0.00
378.5071	0.00	0.00
378.8434	0.00	0.00
379.1926	0.00	0.00
379.5400	0.00	0.00
379.9083	0.00	0.00
380.2484	0.00	0.00
380.6040	0.00	0.00
380.9650	0.00	0.00
381.3619	0.00	0.00
381.7192	0.00	0.00
382.0880	0.00	0.00
382.4182	0.00	0.00
382.7552	0.00	0.00
383.0998	0.00	0.00
383.4848	0.00	0.00
383.8525	0.00	0.00
384.2220	0.00	0.00
384.6069	0.00	0.00
384.9620	0.00	0.00
385.2931	0.00	0.00
385.6551	0.00	0.00
386.0091	0.00	0.00
386.3422	0.00	0.00
386.6998	0.00	0.00
387.0406	0.00	0.00
387.4077	0.00	0.00
387.7577	0.00	0.00
388.1264	0.00	0.00
388.4936	0.00	0.00
388.8340	0.00	0.00
389.2025	0.00	0.00
389.5920	0.00	0.00
389.9470	0.00	0.00
390.2914	0.00	0.00
390.6443	0.00	0.00
390.9739	0.00	0.00
391.3287	0.00	0.00
391.6991	0.00	0.00
392.0728	0.00	0.00
392.4676	0.00	0.00
392.8382	0.00	0.00
393.1970	0.00	0.00
393.5690	0.00	0.00
393.9328	0.00	0.00
394.2860	0.00	0.00
394.6210	0.00	0.00
394.9544	0.00	0.00
395.3151	0.00	0.00
395.6599	0.00	0.00
395.9808	0.00	0.00
396.3249	0.00	0.00
396.6985	0.00	0.00
397.0261	0.00	0.00
397.3663	0.00	0.00
397.7239	0.00	0.00
398.0572	0.00	0.00
398.4120	0.00	0.00
398.7550	0.00	0.00
399.1087	0.00	0.00
399.4708	0.00	0.00
399.8277	0.00	0.00
400.1673	0.00	0.00
400.5388	0.00	0.00
400.8841	0.00	0.00
401.2409	0.00	0.00
401.6010	0.00	0.00
401.9322	0.00	0.00
402.2941	0.00	0.00
402.6433	0.00	0.00
402.9807	0.00	0.00
403.3301	0.00	0.00
403.6689	0.00	0.00
404.0643	0.00	0.00
404.4274	0.00	0.00
404.7830	0.00	0.00
405.1274	0.00	0.00
405.4855	0.00	0.00
405.8489	0.00	0.00
406.1915	0.00	0.00
406.5581	0.00	0.00
406.9047	0.00	0.00
407.2709	0.00	0.00
407.6668	0.00	0.00
408.0358	0.00	0.00
408.3917	0.00	0.00
408.7667	0.00	0.00
409.1195	0.00	0.00
409.4700	0.00	0.00
409.8357	0.00	0.00
410.1647	0.00	0.00
410.5374	0.00	0.00
410.8826	0.00	0.00
411.2382	0.00	0.00
411.6148	0.00	0.00
411.9824	0.00	0.00
412.3389	0.00	0.00
412.6639	0.00	0.00
413.0060	0.00	0.00
413.3817	0.00	0.00
413.7299	0.00	0.00
414.0761	0.00	0.00
414.4221	0.00	0.00
414.7607	0.00	0.00
415.0891	0.00	0.00
415.4341	0.00	0.00
415.8202	0.00	0.00
416.1513	0.00	0.00
416.5253	0.00	0.00
416.8783	0.00	0.00
417.2119	0.00	0.00
417.5659	0.00	0.00
417.9399	0.00	0.00
418.3099	0.00	0.00
418.6444	0.00	0.00
418.9689	0.00	0.00
419.3161	0.00	0.00
419.6570	0.00	0.00
419.9955	0.00	0.00
420.3556	0.00	0.00
420.7437	0.00	0.00
421.0870	0.00	0.00
421.4301	0.00	0.00
421.8119	0.00	0.00
422.1642	0.00	0.00
422.5007	0.00	0.00
422.8390	0.00	0.00
423.1696	0.00	0.00
423.5530	0.00	0.00
423.9206	0.00	0.00
424.2763	0.00	0.00
424.6244	0.00	0.00
424.9686	0.00	0.00
425.3275	0.00	0.00
425.6609	0.00	0.00
425.9976	0.00	0.00
426.3430	0.00	0.00
426.7060	0.00	0.00
427.0483	0.00	0.00
427.4048	0.00	0.00
427.7965	0.00	0.00
428.1314	0.00	0.00
428.4913	0.00	0.00
428.8394	0.00	0.00
429.1703	0.00	0.00
429.5390	0.00	0.00
429.8877	0.00	0.00
430.2162	0.00	0.00
430.5537	0.00	0.00
430.9037	0.00	0.00
431.2494	0.00	0.00
431.6167	0.00	0.00
431.9737	0.00	0.00
432.3457	0.00	0.00
432.7163	0.00	0.00
433.0563	0.00	0.00
433.4190	0.00	0.00
433.7471	0.00	0.00
434.0776	0.00	0.00
434.4267	0.00	0.00
434.7658	0.00	0.00
435.1226	0.00	0.00
435.4716	0.00	0.00
435.8011	0.00	0.00
436.1340	0.00	0.00
436.4846	0.00	0.00
436.8215	0.00	0.00
437.2013	0.00	0.00
437.5433	0.00	0.00
437.8422	0.00	0.00
438.1656	0.00	0.00
438.5392	0.00	0.00
438.8972	0.00	0.00
439.2203	0.00	0.00
439.5786	0.00	0.00
439.9358	0.00	0.00
440.2923	0.00	0.00
440.6307	0.00	0.00
440.9769	0.00	0.00
441.3670	0.00	0.00
441.7518	0.00	0.00
442.1031	0.00	0.00
442.5140	0.00	0.00
442.8766	0.00	0.00
443.2257	0.00	0.00
443.5747	0.00	0.00
443.9090	0.00	0.00
444.2304	0.00	0.00
444.5738	0.00	0.00
444.9298	0.00	0.00
445.2934	0.00	0.00
445.6323	0.00	0.00
445.9806	0.00	0.00
446.3570	0.00	0.00
446.7489	0.00	0.00
447.1061	0.00	0.00
447.4596	0.00	0.00
447.7952	0.00	0.00
448.1259	0.00	0.00
448.4862	0.00	0.00
448.8421	0.00	0.00
449.2021	0.00	0.00
449.5545	0.00	0.00
449.9407	0.00	0.00
450.2770	0.00	0.00
450.6239	0.00	0.00
451.0157	0.00	0.00
451.3908	0.00	0.00
451.7176	0.00	0.00
452.0697	0.00	0.00
452.4112	0.00	0.00
452.7368	0.00	0.00
453.0865	0.00	0.00
453.4124	0.00	0.00
453.7720	0.00	0.00
454.1306	0.00	0.00
454.5429	0.00	0.00
454.9257	0.00	0.00
455.3058	0.00	0.00
455.6750	0.00	0.00
456.0645	0.00	0.00
456.4238	0.00	0.00
456.7960	0.00	0.00
457.1654	0.00	0.00
457.5300	0.00	0.00
457.8580	0.00	0.00
458.2017	0.00	0.00
458.5372	0.00	0.00
458.9183	0.00	0.00
459.2519	0.00	0.00
459.6030	0.00	0.00
459.9988	0.00	0.00
460.3321	0.00	0.00
460.6897	0.00	0.00
461.0250	0.00	0.00
461.3718	0.00	0.00
461.7439	0.00	0.00
462.1382	0.00	0.00
462.5128	0.00	0.00
462.9118	0.00	0.00
463.2495	0.00	0.00
463.6184	0.00	0.00
463.9557	0.00	0.00
464.2956	0.00	0.00
464.6533	0.00	0.00
465.0373	0.00	0.00
465.4250	0.00	0.00
465.7823	0.00	0.00
466.1466	0.00	0.00
466.5322	0.00	0.00
466.9253	0.00	0.00
467.2890	0.00	0.00
467.6726	0.00	0.00
468.0261	0.00	0.00
468.3675	0.00	0.00
468.7384	0.00	0.00
469.1152	0.00	0.00
469.5033	0.00	0.00
469.8396	0.00	0.00
470.2319	0.00	0.00
470.6168	0.00	0.00
470.9757	0.00	0.00
471.3417	0.00	0.00
471.7328	0.00	0.00
472.1193	0.00	0.00
472.4855	0.00	0.00
472.8533	0.00	0.00
473.2467	0.00	0.00
473.5958	0.00	0.00
473.9350	0.00	0.00
474.3073	0.00	0.00
474.6714	0.00	0.00
475.0628	0.00	0.00
475.4104	0.00	0.00
475.7534	0.00	0.00
476.1440	0.00	0.00
476.4736	0.00	0.00
476.8282	0.00	0.00
477.1987	0.00	0.00
477.5263	0.00	0.00
477.8847	0.00	0.00
478.2543	0.00	0.00
478.6494	0.00	0.00
479.0385	0.00	0.00
479.3950	0.00	0.00
479.7624	0.00	0.00
480.1431	0.00	0.00
480.5457	0.00	0.00
480.9018	0.00	0.00
481.2563	0.00	0.00
481.6124	0.00	0.00
481.9634	0.00	0.00
482.3475	0.00	0.00
482.7500	0.00	0.00
483.1088	0.00	0.00
483.4635	0.00	0.00
483.8499	0.00	0.00
484.2610	0.00	0.00
484.6138	0.00	0.00
484.9776	0.00	0.00
485.3443	0.00	0.00
485.6987	0.00	0.00
486.0791	0.00	0.00
486.4447	0.00	0.00
486.8137	0.00	0.00
487.1902	0.00	0.00
487.5293	0.00	0.00
487.8968	0.00	0.00
488.2425	0.00	0.00
488.5992	0.00	0.00
488.9718	0.00	0.00
489.3514	0.00	0.00
489.7307	0.00	0.00
490.1048	0.00	0.00
490.4575	0.00	0.00
490.8838	0.00	0.00
491.2351	0.00	0.00
491.6166	0.00	0.00
491.9634	0.00	0.00
492.3637	0.00	0.00
492.7330	0.00	0.00
493.1181	0.00	0.00
493.4770	0.00	0.00
493.8239	0.00	0.00
494.1585	0.00	0.00
494.5039	0.00	0.00
494.8977	0.00	0.00
495.2905	0.00	0.00
495.6895	0.00	0.00
496.0275	0.00	0.00
496.4127	0.00	0.00
496.8075	0.00	0.00
497.1709	0.00	0.00
497.5133	0.00	0.00
497.8843	0.00	0.00
498.2220	0.00	0.00
498.6252	0.00	0.00
498.9991	0.00	0.00
499.3480	0.00	0.00
499.7252	0.00	0.00
500.1188	0.00	0.00
500.4768	0.00	0.00
