sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
197.1647	0.00	0.00
197.9115	0.00	0.00
198.2606	0.00	0.00
198.5925	0.00	0.00
198.9496	0.00	0.00
199.2765	0.00	0.00
199.6168	0.00	0.00
199.9575	0.00	0.00
200.2901	0.00	0.00
200.6293	0.00	0.00
200.9590	0.00	0.00
201.2955	0.00	0.00
201.6496	0.00	0.00
201.9935	0.00	0.00
202.3366	0.00	0.00
202.6813	0.00	0.00
203.0152	0.00	0.00
203.3672	0.00	0.00
203.7139	0.00	0.00
204.0556	0.00	0.00
204.3895	0.00	0.00
204.7300	0.00	0.00
205.0771	0.00	0.00
205.4155	0.00	0.00
205.7685	0.00	0.00
206.1116	0.00	0.00
206.4389	0.00	0.00
206.7827	0.00	0.00
207.1178	0.00	0.00
207.4592	0.00	0.00
207.7978	0.00	0.00
208.1340	0.00	0.00
208.4757	0.00	0.00
208.8117	0.00	0.00
209.1511	0.00	0.00
209.4937	0.00	0.00
209.8295	0.00	0.00
210.1793	0.00	0.00
210.5106	0.00	0.00
210.8447	0.00	0.00
211.1922	0.00	0.00
211.5249	0.00	0.00
211.9016	0.00	0.00
212.2198	0.00	0.00
212.5398	0.00	0.00
212.8829	0.00	0.00
213.2223	0.00	0.00
213.5639	0.00	0.00
213.9035	0.00	0.00
214.2559	0.00	0.00
214.6356	0.00	0.00
214.9697	0.00	0.00
215.3065	0.00	0.00
215.6566	0.00	0.00
215.9878	0.00	0.00
216.3410	0.00	0.00
216.7025	0.00	0.00
217.0686	0.00	0.00
217.4182	0.00	0.00
217.7652	0.00	0.00
218.1282	0.00	0.00
218.4618	0.00	0.00
218.7965	0.00	0.00
219.1323	0.00	0.00
219.4730	0.00	0.00
219.8050	0.00	0.00
220.1416	0.00	0.00
220.4774	0.00	0.00
220.8115	0.00	0.00
221.1426	0.00	0.00
221.4642	0.00	0.00
221.8069	0.00	0.00
222.6420	0.00	0.00
222.9513	0.00	0.00
223.2860	0.00	0.00
223.6245	0.00	0.00
223.9669	0.00	0.00
224.3079	0.00	0.00
224.6487	0.00	0.00
224.9617	0.00	0.00
225.3016	0.00	0.00
225.6375	0.00	0.00
225.9666	0.00	0.00
226.3254	0.00	0.00
226.6653	0.00	0.00
227.0216	0.00	0.00
227.3730	0.00	0.00
227.7214	0.00	0.00
228.0523	0.00	0.00
228.3983	0.00	0.00
228.7253	0.00	0.00
229.0544	0.00	0.00
229.4023	0.00	0.00
229.7483	0.00	0.00
230.1079	0.00	0.00
230.4681	0.00	0.00
230.8086	0.00	0.00
231.1510	0.00	0.00
231.5081	0.00	0.00
231.8586	0.00	0.00
232.2059	0.00	0.00
232.5512	0.00	0.00
232.8850	0.00	0.00
233.2487	0.00	0.00
234.4027	0.00	0.00
234.9789	0.00	0.00
235.4528	0.00	0.00
235.9699	0.00	0.00
236.5218	0.00	0.00
236.8513	0.00	0.00
237.2000	0.00	0.00
237.5877	0.00	0.00
237.9101	0.00	0.00
238.2505	0.00	0.00
238.7088	0.00	0.00
239.0529	0.00	0.00
239.6185	0.00	0.00
239.9638	0.00	0.00
240.5471	0.00	0.00
240.8689	0.00	0.00
241.1989	0.00	0.00
241.5200	0.00	0.00
241.9843	0.00	0.00
242.3125	0.00	0.00
242.7894	0.00	0.00
243.1772	0.00	0.00
243.5237	0.00	0.00
243.8441	0.00	0.00
244.2462	0.00	0.00
244.5643	0.00	0.00
245.0453	0.00	0.00
245.3618	0.00	0.00
245.6995	0.00	0.00
246.0739	0.00	0.00
246.5187	0.00	0.00
247.2327	0.00	0.00
247.7395	0.00	0.00
248.1984	0.00	0.00
248.7096	0.00	0.00
249.2430	0.00	0.00
249.8982	0.00	0.00
250.2998	0.00	0.00
250.6467	0.00	0.00
251.0079	0.00	0.00
251.3463	0.00	0.00
251.7180	0.00	0.00
252.0773	0.00	0.00
252.4205	0.00	0.00
252.7767	0.00	0.00
253.1187	0.00	0.00
253.4709	0.00	0.00
253.8235	0.00	0.00
254.2171	0.00	0.00
254.6014	0.00	0.00
254.9708	0.00	0.00
255.3022	0.00	0.00
255.6430	0.00	0.00
256.0379	0.00	0.00
256.3976	0.00	0.00
256.7474	0.00	0.00
257.0685	0.00	0.00
257.4264	0.00	0.00
257.7580	0.00	0.00
258.0943	0.00	0.00
258.5302	0.00	0.00
258.9256	0.00	0.00
259.2615	0.00	0.00
259.6393	0.00	0.00
260.0444	0.00	0.00
260.4070	0.00	0.00
260.7371	0.00	0.00
261.1008	0.00	0.00
261.4680	0.00	0.00
261.8210	0.00	0.00
262.1972	0.00	0.00
262.5782	0.00	0.00
262.9817	0.00	0.00
263.3116	0.00	0.00
263.6652	0.00	0.00
264.0287	0.00	0.00
264.3704	0.00	0.00
264.7295	0.00	0.00
265.0840	0.00	0.00
265.4230	0.00	0.00
265.7697	0.00	0.00
266.1577	0.00	0.00
266.5260	0.00	0.00
266.9201	0.00	0.00
267.2750	0.00	0.00
267.6597	0.00	0.00
268.0428	0.00	0.00
268.4351	0.00	0.00
268.7864	0.00	0.00
269.1597	0.00	0.00
269.5395	0.00	0.00
269.9008	0.00	0.00
270.2483	0.00	0.00
270.5898	0.00	0.00
270.9592	0.00	0.00
271.3152	0.00	0.00
271.7211	0.00	0.00
272.0886	0.00	0.00
272.4650	0.00	0.00
272.8127	0.00	0.00
273.2019	0.00	0.00
273.5921	0.00	0.00
273.9724	0.00	0.00
274.3148	0.00	0.00
274.6985	0.00	0.00
275.0735	0.00	0.00
275.4172	0.00	0.00
275.7705	0.00	0.00
276.1512	0.00	0.00
276.5392	0.00	0.00
276.9458	0.00	0.00
277.2896	0.00	0.00
277.6335	0.00	0.00
277.9732	0.00	0.00
278.3192	0.00	0.00
278.7253	0.00	0.00
279.1054	0.00	0.00
279.4991	0.00	0.00
279.8518	0.00	0.00
280.2223	0.00	0.00
280.6044	0.00	0.00
280.9809	0.00	0.00
281.3284	0.00	0.00
281.7323	0.00	0.00
282.0978	0.00	0.00
282.5044	0.00	0.00
282.8451	0.00	0.00
283.2054	0.00	0.00
283.6010	0.00	0.00
283.9529	0.00	0.00
284.2995	0.00	0.00
284.6457	0.00	0.00
285.0216	0.00	0.00
285.3450	0.00	0.00
285.7044	0.00	0.00
286.1205	0.00	0.00
286.4812	0.00	0.00
286.8189	0.00	0.00
287.2001	0.00	0.00
287.5353	0.00	0.00
287.9209	0.00	0.00
288.2682	0.00	0.00
288.6736	0.00	0.00
289.0528	0.00	0.00
289.4356	0.00	0.00
289.7900	0.00	0.00
290.1623	0.00	0.00
290.5429	0.00	0.00
290.9140	0.00	0.00
291.2617	0.00	0.00
291.6780	0.00	0.00
292.0629	0.00	0.00
292.4373	0.00	0.00
292.7810	0.00	0.00
293.1564	0.00	0.00
293.5547	0.00	0.00
293.9118	0.00	0.00
294.2635	0.00	0.00
294.6722	0.00	0.00
295.0763	0.00	0.00
295.5008	0.00	0.00
295.8537	0.00	0.00
296.2463	0.00	0.00
296.6121	0.00	0.00
296.9895	0.00	0.00
297.3423	0.00	0.00
297.7342	0.00	0.00
298.0812	0.00	0.00
298.4917	0.00	0.00
298.8334	0.00	0.00
299.2196	0.00	0.00
299.5972	0.00	0.00
300.0024	0.00	0.00
300.3507	0.00	0.00
300.6906	0.00	0.00
301.0456	0.00	0.00
301.4268	0.00	0.00
301.7836	0.00	0.00
302.1570	0.00	0.00
302.5166	0.00	0.00
302.9185	0.00	0.00
303.2560	0.00	0.00
303.5993	0.00	0.00
303.9793	0.00	0.00
304.3344	0.00	0.00
304.7167	0.00	0.00
305.0746	0.00	0.00
305.4819	0.00	0.00
305.8304	0.00	0.00
306.1934	0.00	0.00
306.5308	0.00	0.00
306.9131	0.00	0.00
307.2709	0.00	0.00
307.6649	0.00	0.00
308.0398	0.00	0.00
308.4060	0.00	0.00
308.7563	0.00	0.00
309.1354	0.00	0.00
309.4692	0.00	0.00
309.8126	0.00	0.00
310.1636	0.00	0.00
310.5463	0.00	0.00
310.9119	0.00	0.00
311.2696	0.00	0.00
311.6557	0.00	0.00
312.0195	0.00	0.00
312.3616	0.00	0.00
312.7051	0.00	0.00
313.0766	0.00	0.00
313.4336	0.00	0.00
313.7920	0.00	0.00
314.1791	0.00	0.00
314.5559	0.00	0.00
314.9270	0.00	0.00
315.2441	0.00	0.00
315.6068	0.00	0.00
315.9740	0.00	0.00
316.3029	0.00	0.00
316.6449	0.00	0.00
316.9691	0.00	0.00
317.3216	0.00	0.00
317.6946	0.00	0.00
318.0342	0.00	0.00
318.3615	0.00	0.00
318.7056	0.00	0.00
319.0867	0.00	0.00
319.4896	0.00	0.00
319.8433	0.00	0.00
320.2219	0.00	0.00
320.5932	0.00	0.00
320.9326	0.00	0.00
321.2892	0.00	0.00
321.6912	0.00	0.00
322.0310	0.00	0.00
322.3603	0.00	0.00
322.7315	0.00	0.00
323.0975	0.00	0.00
323.4930	0.00	0.00
323.8333	0.00	0.00
324.1855	0.00	0.00
324.5300	0.00	0.00
324.9000	0.00	0.00
325.2585	0.00	0.00
325.7157	0.00	0.00
326.1043	0.00	0.00
326.4601	0.00	0.00
326.8064	0.00	0.00
327.1545	0.00	0.00
327.5460	0.00	0.00
327.9078	0.00	0.00
328.2545	0.00	0.00
328.6013	0.00	0.00
328.9908	0.00	0.00
329.3276	0.00	0.00
329.6834	0.00	0.00
330.0196	0.00	0.00
330.3568	0.00	0.00
330.7032	0.00	0.00
331.0716	0.00	0.00
331.4410	0.00	0.00
331.7904	0.00	0.00
332.1405	0.00	0.00
332.4835	0.00	0.00
332.8248	0.00	0.00
333.2042	0.00	0.00
333.5852	0.00	0.00
333.9610	0.00	0.00
334.3071	0.00	0.00
334.6757	0.00	0.00
335.0552	0.00	0.00
335.4195	0.00	0.00
335.7704	0.00	0.00
336.1468	0.00	0.00
336.5166	0.00	0.00
336.8547	0.00	0.00
337.2048	0.00	0.00
337.5322	0.00	0.00
337.9036	0.00	0.00
338.2547	0.00	0.00
338.6625	0.00	0.00
339.0408	0.00	0.00
339.4394	0.00	0.00
339.7912	0.00	0.00
340.1619	0.00	0.00
340.5130	0.00	0.00
340.8564	0.00	0.00
341.2147	0.00	0.00
341.6104	0.00	0.00
341.9784	0.00	0.00
342.3230	0.00	0.00
342.6876	0.00	0.00
343.0373	0.00	0.00
343.4227	0.00	0.00
343.7709	0.00	0.00
344.1196	0.00	0.00
344.4946	0.00	0.00
344.8356	0.00	0.00
345.2032	0.00	0.00
345.5652	0.00	0.00
345.9301	0.00	0.00
346.2834	0.00	0.00
346.6524	0.00	0.00
347.0433	0.00	0.00
347.4183	0.00	0.00
347.7633	0.00	0.00
348.1415	0.00	0.00
348.5296	0.00	0.00
348.9300	0.00	0.00
349.2832	0.00	0.00
349.6765	0.00	0.00
350.0388	0.00	0.00
350.4279	0.00	0.00
350.7769	0.00	0.00
351.1504	0.00	0.00
351.5409	0.00	0.00
351.9164	0.00	0.00
352.2654	0.00	0.00
352.6460	0.00	0.00
353.0603	0.00	0.00
353.4460	0.00	0.00
353.8008	0.00	0.00
354.1872	0.00	0.00
354.5296	0.00	0.00
354.9213	0.00	0.00
355.2735	0.00	0.00
355.6612	0.00	0.00
356.0527	0.00	0.00
356.4274	0.00	0.00
356.7769	0.00	0.00
357.1554	0.00	0.00
357.5709	0.00	0.00
357.9236	0.00	0.00
358.2582	0.00	0.00
358.6044	0.00	0.00
358.9980	0.00	0.00
359.3405	0.00	0.00
359.7235	0.00	0.00
360.1189	0.00	0.00
360.4994	0.00	0.00
360.8461	0.00	0.00
361.2243	0.00	0.00
361.6135	0.00	0.00
362.0060	0.00	0.00
362.3481	0.00	0.00
362.7252	0.00	0.00
363.1135	0.00	0.00
363.4749	0.00	0.00
363.8278	0.00	0.00
364.2379	0.00	0.00
364.6439	0.00	0.00
365.0299	0.00	0.00
365.3671	0.00	0.00
365.7125	0.00	0.00
366.0892	0.00	0.00
366.5091	0.00	0.00
366.8497	0.00	0.00
367.2193	0.00	0.00
367.6200	0.00	0.00
368.0031	0.00	0.00
368.3459	0.00	0.00
368.7183	0.00	0.00
369.0987	0.00	0.00
369.4801	0.00	0.00
369.8244	0.00	0.00
370.2099	0.00	0.00
370.6107	0.00	0.00
371.0057	0.00	0.00
371.3455	0.00	0.00
371.7226	0.00	0.00
372.1020	0.00	0.00
372.5086	0.00	0.00
372.8530	0.00	0.00
373.2446	0.00	0.00
373.6246	0.00	0.00
373.9878	0.00	0.00
374.3327	0.00	0.00
374.7424	0.00	0.00
375.1367	0.00	0.00
375.5492	0.00	0.00
375.9452	0.00	0.00
376.2858	0.00	0.00
376.6849	0.00	0.00
377.0615	0.00	0.00
377.4304	0.00	0.00
377.7755	0.00	0.00
378.1590	0.00	0.00
378.5827	0.00	0.00
378.9283	0.00	0.00
379.2854	0.00	0.00
379.6778	0.00	0.00
380.0371	0.00	0.00
380.4338	0.00	0.00
380.7834	0.00	0.00
381.1600	0.00	0.00
381.5669	0.00	0.00
381.9633	0.00	0.00
382.3086	0.00	0.00
382.6641	0.00	0.00
383.0397	0.00	0.00
383.4310	0.00	0.00
383.7783	0.00	0.00
384.1640	0.00	0.00
384.5729	0.00	0.00
384.9912	0.00	0.00
385.3423	0.00	0.00
385.7505	0.00	0.00
386.1740	0.00	0.00
386.5689	0.00	0.00
386.9347	0.00	0.00
387.2812	0.00	0.00
387.6495	0.00	0.00
388.0412	0.00	0.00
388.5158	0.00	0.00
388.9367	0.00	0.00
389.2828	0.00	0.00
389.6688	0.00	0.00
390.0263	0.00	0.00
390.3726	0.00	0.00
390.7580	0.00	0.00
391.1723	0.00	0.00
391.5399	0.00	0.00
391.9256	0.00	0.00
392.2760	0.00	0.00
392.6599	0.00	0.00
393.0510	0.00	0.00
393.4620	0.00	0.00
393.8083	0.00	0.00
394.1744	0.00	0.00
394.5663	0.00	0.00
394.9534	0.00	0.00
395.3136	0.00	0.00
395.7027	0.00	0.00
396.1006	0.00	0.00
396.4888	0.00	0.00
396.8296	0.00	0.00
397.2706	0.00	0.00
397.6897	0.00	0.00
398.0783	0.00	0.00
398.5130	0.00	0.00
398.8603	0.00	0.00
399.2446	0.00	0.00
399.6282	0.00	0.00
400.0142	0.00	0.00
400.4554	0.00	0.00
400.8112	0.00	0.00
401.1890	0.00	0.00
401.6214	0.00	0.00
402.0124	0.00	0.00
402.3598	0.00	0.00
402.7530	0.00	0.00
403.1409	0.00	0.00
403.5398	0.00	0.00
403.9491	0.00	0.00
404.2946	0.00	0.00
404.6632	0.00	0.00
405.0453	0.00	0.00
405.4251	0.00	0.00
405.7818	0.00	0.00
406.1780	0.00	0.00
406.5476	0.00	0.00
406.9511	0.00	0.00
407.2953	0.00	0.00
407.6603	0.00	0.00
408.0517	0.00	0.00
408.4657	0.00	0.00
408.8259	0.00	0.00
409.2613	0.00	0.00
409.6679	0.00	0.00
410.0822	0.00	0.00
410.5093	0.00	0.00
410.8501	0.00	0.00
411.2188	0.00	0.00
411.6167	0.00	0.00
411.9896	0.00	0.00
412.3288	0.00	0.00
412.7193	0.00	0.00
413.1218	0.00	0.00
413.4986	0.00	0.00
413.8420	0.00	0.00
414.2192	0.00	0.00
414.6434	0.00	0.00
415.0000	0.00	0.00
415.3355	0.00	0.00
415.7450	0.00	0.00
416.1103	0.00	0.00
416.5081	0.00	0.00
416.8479	0.00	0.00
417.2295	0.00	0.00
417.6145	0.00	0.00
417.9898	0.00	0.00
418.3314	0.00	0.00
418.7224	0.00	0.00
419.1098	0.00	0.00
419.5059	0.00	0.00
419.8569	0.00	0.00
420.2553	0.00	0.00
420.6517	0.00	0.00
421.0732	0.00	0.00
421.4678	0.00	0.00
421.8172	0.00	0.00
422.2451	0.00	0.00
422.6372	0.00	0.00
423.0068	0.00	0.00
423.3588	0.00	0.00
423.7679	0.00	0.00
424.2016	0.00	0.00
424.6371	0.00	0.00
425.0744	0.00	0.00
425.4424	0.00	0.00
425.8011	0.00	0.00
426.2000	0.00	0.00
426.5669	0.00	0.00
426.9447	0.00	0.00
427.2866	0.00	0.00
427.6792	0.00	0.00
428.0694	0.00	0.00
428.4456	0.00	0.00
428.7845	0.00	0.00
429.2069	0.00	0.00
429.6462	0.00	0.00
430.0501	0.00	0.00
430.4599	0.00	0.00
430.8052	0.00	0.00
431.1856	0.00	0.00
431.5564	0.00	0.00
431.9456	0.00	0.00
432.2960	0.00	0.00
432.7067	0.00	0.00
433.1367	0.00	0.00
433.5145	0.00	0.00
433.8525	0.00	0.00
434.2254	0.00	0.00
434.6247	0.00	0.00
435.0170	0.00	0.00
435.3648	0.00	0.00
435.7457	0.00	0.00
436.1281	0.00	0.00
436.5296	0.00	0.00
436.9801	0.00	0.00
437.3336	0.00	0.00
437.8118	0.00	0.00
438.1997	0.00	0.00
438.5673	0.00	0.00
438.9488	0.00	0.00
439.2925	0.00	0.00
439.6886	0.00	0.00
440.0947	0.00	0.00
440.5318	0.00	0.00
440.9737	0.00	0.00
441.3269	0.00	0.00
441.7535	0.00	0.00
442.1897	0.00	0.00
442.6347	0.00	0.00
443.0032	0.00	0.00
443.3427	0.00	0.00
443.7362	0.00	0.00
444.1267	0.00	0.00
444.5031	0.00	0.00
444.8436	0.00	0.00
445.2341	0.00	0.00
445.6368	0.00	0.00
445.9945	0.00	0.00
446.3353	0.00	0.00
446.7372	0.00	0.00
447.1425	0.00	0.00
447.5927	0.00	0.00
448.0072	0.00	0.00
448.3574	0.00	0.00
448.7620	0.00	0.00
449.1744	0.00	0.00
449.5610	0.00	0.00
449.9729	0.00	0.00
450.3245	0.00	0.00
450.7706	0.00	0.00
451.2007	0.00	0.00
451.5623	0.00	0.00
451.9469	0.00	0.00
452.2930	0.00	0.00
452.6789	0.00	0.00
453.0702	0.00	0.00
453.4532	0.00	0.00
453.8033	0.00	0.00
454.1931	0.00	0.00
454.5822	0.00	0.00
455.0220	0.00	0.00
455.3612	0.00	0.00
455.7410	0.00	0.00
456.1214	0.00	0.00
456.5275	0.00	0.00
456.9644	0.00	0.00
457.3209	0.00	0.00
457.7949	0.00	0.00
458.1757	0.00	0.00
458.5871	0.00	0.00
458.9579	0.00	0.00
459.3024	0.00	0.00
459.6847	0.00	0.00
460.0817	0.00	0.00
460.5114	0.00	0.00
460.8590	0.00	0.00
461.2527	0.00	0.00
461.6341	0.00	0.00
462.0805	0.00	0.00
462.4487	0.00	0.00
462.8074	0.00	0.00
463.2132	0.00	0.00
463.6421	0.00	0.00
464.0663	0.00	0.00
464.5187	0.00	0.00
464.8586	0.00	0.00
465.2481	0.00	0.00
465.6377	0.00	0.00
466.0050	0.00	0.00
466.3490	0.00	0.00
466.7681	0.00	0.00
467.1860	0.00	0.00
467.5728	0.00	0.00
467.9688	0.00	0.00
468.3208	0.00	0.00
468.7130	0.00	0.00
469.1484	0.00	0.00
469.5716	0.00	0.00
469.9549	0.00	0.00
470.3012	0.00	0.00
470.6985	0.00	0.00
471.0721	0.00	0.00
471.5320	0.00	0.00
471.9684	0.00	0.00
472.3206	0.00	0.00
472.7595	0.00	0.00
473.1430	0.00	0.00
473.5669	0.00	0.00
473.9614	0.00	0.00
474.3079	0.00	0.00
474.6884	0.00	0.00
475.0755	0.00	0.00
475.5362	0.00	0.00
475.9653	0.00	0.00
476.3145	0.00	0.00
476.6941	0.00	0.00
477.1472	0.00	0.00
477.5824	0.00	0.00
478.0291	0.00	0.00
478.5121	0.00	0.00
478.8625	0.00	0.00
479.2612	0.00	0.00
479.7114	0.00	0.00
480.1201	0.00	0.00
480.5091	0.00	0.00
480.8558	0.00	0.00
481.2575	0.00	0.00
481.7378	0.00	0.00
482.1605	0.00	0.00
482.5903	0.00	0.00
483.0315	0.00	0.00
483.4831	0.00	0.00
483.8266	0.00	0.00
484.2531	0.00	0.00
484.7206	0.00	0.00
485.1588	0.00	0.00
485.5815	0.00	0.00
485.9516	0.00	0.00
486.3005	0.00	0.00
486.7058	0.00	0.00
487.1399	0.00	0.00
487.5223	0.00	0.00
487.8619	0.00	0.00
488.2452	0.00	0.00
488.6434	0.00	0.00
489.0789	0.00	0.00
489.4639	0.00	0.00
489.8078	0.00	0.00
490.1931	0.00	0.00
490.5815	0.00	0.00
491.0421	0.00	0.00
491.4858	0.00	0.00
491.8335	0.00	0.00
492.2681	0.00	0.00
492.6917	0.00	0.00
493.0854	0.00	0.00
493.5138	0.00	0.00
493.8555	0.00	0.00
494.2998	0.00	0.00
494.7003	0.00	0.00
495.1250	0.00	0.00
495.5325	0.00	0.00
495.8567	0.00	0.00
496.2594	0.00	0.00
496.7175	0.00	0.00
497.1647	0.00	0.00
497.5807	0.00	0.00
497.9662	0.00	0.00
498.3115	0.00	0.00
498.6946	0.00	0.00
499.0771	0.00	0.00
499.4816	0.00	0.00
499.8309	0.00	0.00
500.2804	0.00	0.00
500.7084	0.00	0.00
501.1348	0.00	0.00
501.5380	0.00	0.00
501.9782	0.00	0.00
502.3186	0.00	0.00
502.7562	0.00	0.00
503.1513	0.00	0.00
503.5823	0.00	0.00
503.9816	0.00	0.00
504.3345	0.00	0.00
504.7621	0.00	0.00
505.2116	0.00	0.00
505.6808	0.00	0.00
506.0956	0.00	0.00
506.5626	0.00	0.00
506.9876	0.00	0.00
507.3173	0.00	0.00
507.6976	0.00	0.00
508.1277	0.00	0.00
508.5349	0.00	0.00
508.9938	0.00	0.00
509.3474	0.00	0.00
509.7812	0.00	0.00
510.2026	0.00	0.00
510.6633	0.00	0.00
511.1399	0.00	0.00
511.5404	0.00	0.00
511.9942	0.00	0.00
512.3392	0.00	0.00
512.7623	0.00	0.00
513.1945	0.00	0.00
513.5860	0.00	0.00
514.0168	0.00	0.00
514.3579	0.00	0.00
514.7603	0.00	0.00
515.1353	0.00	0.00
515.6012	0.00	0.00
516.0318	0.00	0.00
516.4848	0.00	0.00
516.8276	0.00	0.00
517.2543	0.00	0.00
517.6420	0.00	0.00
518.0719	0.00	0.00
518.4688	0.00	0.00
518.8138	0.00	0.00
519.2107	0.00	0.00
519.6559	0.00	0.00
520.0921	0.00	0.00
520.5513	0.00	0.00
520.9898	0.00	0.00
521.3434	0.00	0.00
521.7751	0.00	0.00
522.2079	0.00	0.00
522.6721	0.00	0.00
523.0985	0.00	0.00
523.5569	0.00	0.00
523.9980	0.00	0.00
524.3491	0.00	0.00
524.7849	0.00	0.00
525.2234	0.00	0.00
525.6391	0.00	0.00
526.1004	0.00	0.00
526.5572	0.00	0.00
526.9910	0.00	0.00
527.3356	0.00	0.00
527.7765	0.00	0.00
528.2132	0.00	0.00
528.6992	0.00	0.00
529.1631	0.00	0.00
529.5784	0.00	0.00
529.9755	0.00	0.00
530.3172	0.00	0.00
530.7138	0.00	0.00
531.1367	0.00	0.00
531.5356	0.00	0.00
