sep= 
Time [s]	R2_m5 [ng/cm^2]	C1_m [ng/cm^2]
253.7137	0.00	0.00
254.0487	0.00	0.00
254.3925	0.00	0.00
254.7407	0.00	0.00
255.0538	0.00	0.00
255.3659	0.00	0.00
255.6523	0.00	0.00
255.9426	0.00	0.00
256.2791	0.00	0.00
256.6314	0.00	0.00
256.9680	0.00	0.00
257.3429	0.00	0.00
257.6858	0.00	0.00
258.0293	0.00	0.00
258.3815	0.00	0.00
258.7337	0.00	0.00
259.0661	0.00	0.00
259.4092	0.00	0.00
259.7597	0.00	0.00
260.0912	0.00	0.00
260.4384	0.00	0.00
260.7924	0.00	0.00
261.1287	0.00	0.00
261.4708	0.00	0.00
261.8377	0.00	0.00
262.1850	0.00	0.00
262.5241	0.00	0.00
262.8767	0.00	0.00
263.2160	0.00	0.00
263.5328	0.00	0.00
263.8170	0.00	0.00
264.1011	0.00	0.00
264.4050	0.00	0.00
264.7670	0.00	0.00
265.1078	0.00	0.00
265.4431	0.00	0.00
265.7927	0.00	0.00
266.1232	0.00	0.00
266.4699	0.00	0.00
266.8488	0.00	0.00
267.1953	0.00	0.00
267.5465	0.00	0.00
267.9131	0.00	0.00
268.2612	0.00	0.00
268.5987	0.00	0.00
268.9334	0.00	0.00
269.2861	0.00	0.00
269.6347	0.00	0.00
269.9698	0.00	0.00
270.3240	0.00	0.00
270.6613	0.00	0.00
270.9916	0.00	0.00
271.3613	0.00	0.00
271.7148	0.00	0.00
272.0453	0.00	0.00
272.4048	0.00	0.00
272.7770	0.00	0.00
273.1043	0.00	0.00
273.4411	0.00	0.00
273.8056	0.00	0.00
274.1430	0.00	0.00
274.4923	0.00	0.00
274.8546	0.00	0.00
275.1887	0.00	0.00
275.5323	0.00	0.00
275.8928	0.00	0.00
276.2410	0.00	0.00
276.5968	0.00	0.00
276.9344	0.00	0.00
277.2868	0.00	0.00
277.6424	0.00	0.00
278.0017	0.00	0.00
278.3527	0.00	0.00
278.6906	0.00	0.00
279.0426	0.00	0.00
279.4148	0.00	0.00
279.7710	0.00	0.00
280.1074	0.00	0.00
280.4833	0.00	0.00
280.8517	0.00	0.00
281.1817	0.00	0.00
281.5641	0.00	0.00
281.9375	0.00	0.00
282.2932	0.00	0.00
282.6301	0.00	0.00
282.9819	0.00	0.00
283.3248	0.00	0.00
283.6832	0.00	0.00
284.0209	0.00	0.00
284.3774	0.00	0.00
284.7122	0.00	0.00
285.0467	0.00	0.00
285.4043	0.00	0.00
285.7560	0.00	0.00
286.0980	0.00	0.00
286.4443	0.00	0.00
286.7799	0.00	0.00
287.1032	0.00	0.00
287.4660	0.00	0.00
287.8273	0.00	0.00
288.1622	0.00	0.00
288.5224	0.00	0.00
288.8842	0.00	0.00
289.2274	0.00	0.00
289.5681	0.00	0.00
289.9199	0.00	0.00
290.2676	0.00	0.00
290.6043	0.00	0.00
290.9609	0.00	0.00
291.3133	0.00	0.00
291.6428	0.00	0.00
291.9920	0.00	0.00
292.3290	0.00	0.00
292.6702	0.00	0.00
293.0285	0.00	0.00
293.4054	0.00	0.00
293.7308	0.00	0.00
294.0924	0.00	0.00
294.4462	0.00	0.00
294.7826	0.00	0.00
295.1133	0.00	0.00
295.4826	0.00	0.00
295.8316	0.00	0.00
296.1599	0.00	0.00
296.5178	0.00	0.00
296.8634	0.00	0.00
297.1932	0.00	0.00
297.5500	0.00	0.00
297.9278	0.00	0.00
298.2823	0.00	0.00
298.6837	0.00	0.00
299.0473	0.00	0.00
299.4021	0.00	0.00
299.7739	0.00	0.00
300.1171	0.00	0.00
300.4718	0.00	0.00
300.8346	0.00	0.00
301.1721	0.00	0.00
301.5147	0.00	0.00
301.8269	0.00	0.00
302.1677	0.00	0.00
302.5290	0.00	0.00
302.8792	0.00	0.00
303.2076	0.00	0.00
303.5553	0.00	0.00
303.9119	0.00	0.00
304.2569	0.00	0.00
304.6067	0.00	0.00
304.9842	0.00	0.00
305.3251	0.00	0.00
305.6607	0.00	0.00
306.0200	0.00	0.00
306.3618	0.00	0.00
306.6966	0.00	0.00
307.0726	0.00	0.00
307.5114	0.00	0.00
307.8730	0.00	0.00
308.2008	0.00	0.00
308.5667	0.00	0.00
308.9023	0.00	0.00
309.2382	0.00	0.00
309.6059	0.00	0.00
309.9536	0.00	0.00
310.2971	0.00	0.00
310.6440	0.00	0.00
310.9922	0.00	0.00
311.3218	0.00	0.00
311.6596	0.00	0.00
312.0063	0.00	0.00
312.3420	0.00	0.00
312.6890	0.00	0.00
313.0491	0.00	0.00
313.3895	0.00	0.00
313.7382	0.00	0.00
314.0957	0.00	0.00
314.4376	0.00	0.00
314.7682	0.00	0.00
315.1256	0.00	0.00
315.4871	0.00	0.00
315.8246	0.00	0.00
316.1713	0.00	0.00
316.5058	0.00	0.00
316.8391	0.00	0.00
317.1866	0.00	0.00
317.5322	0.00	0.00
317.8652	0.00	0.00
318.2075	0.00	0.00
318.5991	0.00	0.00
318.9445	0.00	0.00
319.2814	0.00	0.00
319.6565	0.00	0.00
319.9942	0.00	0.00
320.3253	0.00	0.00
320.6999	0.00	0.00
321.0679	0.00	0.00
321.3996	0.00	0.00
321.7510	0.00	0.00
322.1046	0.00	0.00
322.4601	0.00	0.00
322.8003	0.00	0.00
323.1595	0.00	0.00
323.5076	0.00	0.00
323.8457	0.00	0.00
324.2035	0.00	0.00
324.5440	0.00	0.00
324.9226	0.00	0.00
325.2702	0.00	0.00
325.6145	0.00	0.00
325.9785	0.00	0.00
326.3283	0.00	0.00
326.7115	0.00	0.00
327.0611	0.00	0.00
327.4156	0.00	0.00
327.7775	0.00	0.00
328.1256	0.00	0.00
328.4779	0.00	0.00
328.8298	0.00	0.00
329.1812	0.00	0.00
329.5278	0.00	0.00
329.8870	0.00	0.00
330.2446	0.00	0.00
330.5775	0.00	0.00
330.9085	0.00	0.00
331.2603	0.00	0.00
331.5958	0.00	0.00
331.9265	0.00	0.00
332.2878	0.00	0.00
332.6258	0.00	0.00
332.9569	0.00	0.00
333.3065	0.00	0.00
333.6599	0.00	0.00
333.9918	0.00	0.00
334.3486	0.00	0.00
334.7050	0.00	0.00
335.0679	0.00	0.00
335.4250	0.00	0.00
335.7813	0.00	0.00
336.1105	0.00	0.00
336.4474	0.00	0.00
336.8073	0.00	0.00
337.1375	0.00	0.00
337.4940	0.00	0.00
337.8479	0.00	0.00
338.1828	0.00	0.00
338.5479	0.00	0.00
338.9017	0.00	0.00
339.2436	0.00	0.00
339.5963	0.00	0.00
339.9546	0.00	0.00
340.3154	0.00	0.00
340.6558	0.00	0.00
341.0068	0.00	0.00
341.3717	0.00	0.00
341.7110	0.00	0.00
342.0411	0.00	0.00
342.3995	0.00	0.00
342.7750	0.00	0.00
343.1324	0.00	0.00
343.4762	0.00	0.00
343.8410	0.00	0.00
344.1907	0.00	0.00
344.5229	0.00	0.00
344.8961	0.00	0.00
345.2637	0.00	0.00
345.5871	0.00	0.00
345.9381	0.00	0.00
346.2968	0.00	0.00
346.6460	0.00	0.00
347.0128	0.00	0.00
347.3737	0.00	0.00
347.7231	0.00	0.00
348.0925	0.00	0.00
348.4555	0.00	0.00
348.8064	0.00	0.00
349.1485	0.00	0.00
349.5047	0.00	0.00
349.8633	0.00	0.00
350.2002	0.00	0.00
350.5299	0.00	0.00
350.8814	0.00	0.00
351.2468	0.00	0.00
351.5827	0.00	0.00
351.9656	0.00	0.00
352.3296	0.00	0.00
352.6955	0.00	0.00
353.0543	0.00	0.00
353.4350	0.00	0.00
353.8017	0.00	0.00
354.1378	0.00	0.00
354.4849	0.00	0.00
354.8284	0.00	0.00
355.1904	0.00	0.00
355.5299	0.00	0.00
355.8864	0.00	0.00
356.2335	0.00	0.00
356.5860	0.00	0.00
356.9493	0.00	0.00
357.3419	0.00	0.00
357.7142	0.00	0.00
358.0853	0.00	0.00
358.4438	0.00	0.00
358.7824	0.00	0.00
359.1447	0.00	0.00
359.4949	0.00	0.00
359.8364	0.00	0.00
360.1719	0.00	0.00
360.5218	0.00	0.00
360.8717	0.00	0.00
361.2253	0.00	0.00
361.5631	0.00	0.00
361.8714	0.00	0.00
362.2116	0.00	0.00
362.5538	0.00	0.00
362.9014	0.00	0.00
363.2301	0.00	0.00
363.5674	0.00	0.00
363.9320	0.00	0.00
364.2918	0.00	0.00
364.6565	0.00	0.00
365.0146	0.00	0.00
365.3695	0.00	0.00
365.7094	0.00	0.00
366.0726	0.00	0.00
366.4342	0.00	0.00
366.8061	0.00	0.00
367.1631	0.00	0.00
367.5157	0.00	0.00
367.8742	0.00	0.00
368.2121	0.00	0.00
368.5809	0.00	0.00
368.9214	0.00	0.00
369.2545	0.00	0.00
369.6067	0.00	0.00
369.9513	0.00	0.00
370.2833	0.00	0.00
370.6316	0.00	0.00
370.9904	0.00	0.00
371.3486	0.00	0.00
371.6894	0.00	0.00
372.0368	0.00	0.00
372.4009	0.00	0.00
372.7321	0.00	0.00
373.0891	0.00	0.00
373.4597	0.00	0.00
373.7978	0.00	0.00
374.1455	0.00	0.00
374.5163	0.00	0.00
374.8542	0.00	0.00
375.2376	0.00	0.00
375.6076	0.00	0.00
375.9992	0.00	0.00
376.3638	0.00	0.00
376.7295	0.00	0.00
377.0899	0.00	0.00
377.4245	0.00	0.00
377.7855	0.00	0.00
378.1428	0.00	0.00
378.5188	0.00	0.00
378.8528	0.00	0.00
379.2398	0.00	0.00
379.6070	0.00	0.00
379.9715	0.00	0.00
380.3354	0.00	0.00
380.6775	0.00	0.00
381.0403	0.00	0.00
381.3923	0.00	0.00
381.7286	0.00	0.00
382.1035	0.00	0.00
382.4817	0.00	0.00
382.8161	0.00	0.00
383.1728	0.00	0.00
383.5473	0.00	0.00
383.9130	0.00	0.00
384.2518	0.00	0.00
384.6184	0.00	0.00
384.9533	0.00	0.00
385.2856	0.00	0.00
385.6649	0.00	0.00
386.0438	0.00	0.00
386.4064	0.00	0.00
386.7773	0.00	0.00
387.1383	0.00	0.00
387.4715	0.00	0.00
387.8541	0.00	0.00
388.2083	0.00	0.00
388.5567	0.00	0.00
388.8923	0.00	0.00
389.2320	0.00	0.00
389.5828	0.00	0.00
389.9247	0.00	0.00
390.2728	0.00	0.00
390.6362	0.00	0.00
390.9963	0.00	0.00
391.3334	0.00	0.00
391.6928	0.00	0.00
392.0356	0.00	0.00
392.4075	0.00	0.00
392.7726	0.00	0.00
393.1754	0.00	0.00
393.5175	0.00	0.00
393.9032	0.00	0.00
394.2759	0.00	0.00
394.6604	0.00	0.00
395.0491	0.00	0.00
395.4161	0.00	0.00
395.7731	0.00	0.00
396.1407	0.00	0.00
396.4759	0.00	0.00
396.8553	0.00	0.00
397.2109	0.00	0.00
397.5805	0.00	0.00
397.9126	0.00	0.00
398.2546	0.00	0.00
398.6096	0.00	0.00
398.9958	0.00	0.00
399.3718	0.00	0.00
399.7322	0.00	0.00
400.1166	0.00	0.00
400.4810	0.00	0.00
400.8475	0.00	0.00
401.2054	0.00	0.00
401.5339	0.00	0.00
401.9039	0.00	0.00
402.2685	0.00	0.00
402.6393	0.00	0.00
402.9843	0.00	0.00
403.3277	0.00	0.00
403.6709	0.00	0.00
404.0086	0.00	0.00
404.3934	0.00	0.00
404.7548	0.00	0.00
405.1429	0.00	0.00
405.5114	0.00	0.00
405.8472	0.00	0.00
406.2003	0.00	0.00
406.5742	0.00	0.00
406.9135	0.00	0.00
407.2955	0.00	0.00
407.6398	0.00	0.00
408.0102	0.00	0.00
408.3558	0.00	0.00
408.7214	0.00	0.00
409.0803	0.00	0.00
409.4142	0.00	0.00
409.7725	0.00	0.00
410.1488	0.00	0.00
410.4783	0.00	0.00
410.8444	0.00	0.00
411.1991	0.00	0.00
411.5567	0.00	0.00
411.8996	0.00	0.00
412.2493	0.00	0.00
412.5782	0.00	0.00
412.9604	0.00	0.00
413.3221	0.00	0.00
413.6904	0.00	0.00
414.0630	0.00	0.00
414.4080	0.00	0.00
414.7655	0.00	0.00
415.1114	0.00	0.00
415.4523	0.00	0.00
415.8018	0.00	0.00
416.1737	0.00	0.00
416.5009	0.00	0.00
416.8605	0.00	0.00
417.2152	0.00	0.00
417.5667	0.00	0.00
417.9283	0.00	0.00
418.3199	0.00	0.00
418.6652	0.00	0.00
419.0304	0.00	0.00
419.4097	0.00	0.00
419.7822	0.00	0.00
420.1474	0.00	0.00
420.4850	0.00	0.00
420.8208	0.00	0.00
421.1636	0.00	0.00
421.4914	0.00	0.00
421.8546	0.00	0.00
422.1730	0.00	0.00
422.5037	0.00	0.00
422.8608	0.00	0.00
423.2400	0.00	0.00
423.6082	0.00	0.00
423.9435	0.00	0.00
424.2947	0.00	0.00
424.6149	0.00	0.00
424.9804	0.00	0.00
425.3322	0.00	0.00
425.6528	0.00	0.00
426.0374	0.00	0.00
426.3845	0.00	0.00
426.7413	0.00	0.00
427.1199	0.00	0.00
427.4637	0.00	0.00
427.8103	0.00	0.00
428.1955	0.00	0.00
428.5619	0.00	0.00
428.9074	0.00	0.00
429.2512	0.00	0.00
429.5880	0.00	0.00
429.9322	0.00	0.00
430.2992	0.00	0.00
430.6351	0.00	0.00
430.9810	0.00	0.00
431.3209	0.00	0.00
431.6537	0.00	0.00
432.0451	0.00	0.00
432.4278	0.00	0.00
432.7756	0.00	0.00
433.1435	0.00	0.00
433.4833	0.00	0.00
433.8328	0.00	0.00
434.2125	0.00	0.00
434.5488	0.00	0.00
434.9080	0.00	0.00
435.2764	0.00	0.00
435.6366	0.00	0.00
435.9736	0.00	0.00
436.3220	0.00	0.00
436.6381	0.00	0.00
436.9771	0.00	0.00
437.3543	0.00	0.00
437.6858	0.00	0.00
438.0630	0.00	0.00
438.4265	0.00	0.00
438.7657	0.00	0.00
439.1365	0.00	0.00
439.4956	0.00	0.00
439.8909	0.00	0.00
440.2576	0.00	0.00
440.6249	0.00	0.00
440.9958	0.00	0.00
441.3876	0.00	0.00
441.7675	0.00	0.00
442.1329	0.00	0.00
442.4931	0.00	0.00
442.8201	0.00	0.00
443.1556	0.00	0.00
443.5012	0.00	0.00
443.8464	0.00	0.00
444.2253	0.00	0.00
444.5618	0.00	0.00
444.9171	0.00	0.00
445.2997	0.00	0.00
445.6687	0.00	0.00
446.0446	0.00	0.00
446.4245	0.00	0.00
446.7587	0.00	0.00
447.1041	0.00	0.00
447.4612	0.00	0.00
447.8007	0.00	0.00
448.1853	0.00	0.00
448.5652	0.00	0.00
448.9697	0.00	0.00
449.3163	0.00	0.00
449.6554	0.00	0.00
450.0125	0.00	0.00
450.3902	0.00	0.00
450.7192	0.00	0.00
451.0928	0.00	0.00
451.4733	0.00	0.00
451.8429	0.00	0.00
452.2118	0.00	0.00
452.5622	0.00	0.00
452.8981	0.00	0.00
453.2653	0.00	0.00
453.6152	0.00	0.00
453.9793	0.00	0.00
454.3666	0.00	0.00
454.7404	0.00	0.00
455.1082	0.00	0.00
455.4622	0.00	0.00
455.7827	0.00	0.00
456.1757	0.00	0.00
456.5379	0.00	0.00
456.9337	0.00	0.00
457.3013	0.00	0.00
457.6320	0.00	0.00
457.9962	0.00	0.00
458.3935	0.00	0.00
458.7438	0.00	0.00
459.1050	0.00	0.00
459.5228	0.00	0.00
459.8706	0.00	0.00
460.2099	0.00	0.00
460.5631	0.00	0.00
460.8891	0.00	0.00
461.2229	0.00	0.00
461.5898	0.00	0.00
461.9646	0.00	0.00
462.3497	0.00	0.00
462.7246	0.00	0.00
463.0943	0.00	0.00
463.4923	0.00	0.00
463.8417	0.00	0.00
464.1732	0.00	0.00
464.5443	0.00	0.00
464.9116	0.00	0.00
465.3082	0.00	0.00
465.6836	0.00	0.00
466.0755	0.00	0.00
466.4241	0.00	0.00
466.7593	0.00	0.00
467.1170	0.00	0.00
467.5098	0.00	0.00
467.8356	0.00	0.00
468.2064	0.00	0.00
468.5982	0.00	0.00
468.9718	0.00	0.00
469.3418	0.00	0.00
469.6902	0.00	0.00
470.0501	0.00	0.00
470.4324	0.00	0.00
470.8283	0.00	0.00
471.1911	0.00	0.00
471.5829	0.00	0.00
471.9296	0.00	0.00
472.3170	0.00	0.00
472.6822	0.00	0.00
473.0355	0.00	0.00
473.3704	0.00	0.00
473.7160	0.00	0.00
474.0726	0.00	0.00
474.4604	0.00	0.00
474.8225	0.00	0.00
475.1972	0.00	0.00
475.5941	0.00	0.00
475.9617	0.00	0.00
476.3605	0.00	0.00
476.7269	0.00	0.00
477.1103	0.00	0.00
477.4798	0.00	0.00
477.8805	0.00	0.00
478.2465	0.00	0.00
478.6055	0.00	0.00
478.9838	0.00	0.00
479.3693	0.00	0.00
479.7365	0.00	0.00
480.1345	0.00	0.00
480.4866	0.00	0.00
480.8208	0.00	0.00
481.1770	0.00	0.00
481.5484	0.00	0.00
481.9166	0.00	0.00
482.2691	0.00	0.00
482.6472	0.00	0.00
483.0034	0.00	0.00
483.3901	0.00	0.00
483.7507	0.00	0.00
484.1343	0.00	0.00
484.5117	0.00	0.00
484.8923	0.00	0.00
485.2679	0.00	0.00
485.6191	0.00	0.00
486.0071	0.00	0.00
486.3789	0.00	0.00
486.7572	0.00	0.00
487.1405	0.00	0.00
487.5170	0.00	0.00
487.8561	0.00	0.00
488.2248	0.00	0.00
488.5892	0.00	0.00
488.9192	0.00	0.00
489.2317	0.00	0.00
489.6451	0.00	0.00
489.9742	0.00	0.00
490.3182	0.00	0.00
490.7060	0.00	0.00
491.0890	0.00	0.00
491.4770	0.00	0.00
491.8203	0.00	0.00
492.2272	0.00	0.00
492.6169	0.00	0.00
492.9874	0.00	0.00
493.3295	0.00	0.00
493.7004	0.00	0.00
494.0877	0.00	0.00
494.4704	0.00	0.00
494.8157	0.00	0.00
495.2090	0.00	0.00
495.5960	0.00	0.00
495.9888	0.00	0.00
496.3627	0.00	0.00
496.7087	0.00	0.00
497.0543	0.00	0.00
497.4524	0.00	0.00
497.8059	0.00	0.00
498.1596	0.00	0.00
498.5491	0.00	0.00
498.8979	0.00	0.00
499.2887	0.00	0.00
499.6983	0.00	0.00
500.0592	0.00	0.00
500.4136	0.00	0.00
500.8114	0.00	0.00
501.2026	0.00	0.00
501.5625	0.00	0.00
501.9220	0.00	0.00
502.3160	0.00	0.00
502.6750	0.00	0.00
503.0423	0.00	0.00
503.4003	0.00	0.00
503.7966	0.00	0.00
504.1825	0.00	0.00
504.5785	0.00	0.00
504.9345	0.00	0.00
505.3371	0.00	0.00
505.7011	0.00	0.00
506.0962	0.00	0.00
506.4651	0.00	0.00
506.8070	0.00	0.00
507.1533	0.00	0.00
507.4963	0.00	0.00
507.8941	0.00	0.00
508.2679	0.00	0.00
508.6581	0.00	0.00
508.9997	0.00	0.00
509.4129	0.00	0.00
509.7784	0.00	0.00
510.1601	0.00	0.00
510.5175	0.00	0.00
510.9053	0.00	0.00
511.2630	0.00	0.00
511.6584	0.00	0.00
512.0065	0.00	0.00
512.3867	0.00	0.00
512.7742	0.00	0.00
513.1811	0.00	0.00
513.5388	0.00	0.00
513.9198	0.00	0.00
514.2921	0.00	0.00
514.6802	0.00	0.00
515.0253	0.00	0.00
515.4210	0.00	0.00
515.7889	0.00	0.00
516.1810	0.00	0.00
516.5392	0.00	0.00
516.9399	0.00	0.00
517.3334	0.00	0.00
517.7046	0.00	0.00
518.0659	0.00	0.00
518.4620	0.00	0.00
518.8490	0.00	0.00
519.2214	0.00	0.00
