sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
432.8184	0.00	0.00
433.2260	0.00	0.00
433.6186	0.00	0.00
434.0304	0.00	0.00
434.4198	0.00	0.00
434.7654	0.00	0.00
435.1450	0.00	0.00
435.5226	0.00	0.00
435.9237	0.00	0.00
436.2704	0.00	0.00
436.6483	0.00	0.00
437.0610	0.00	0.00
437.4927	0.00	0.00
437.8314	0.00	0.00
438.2034	0.00	0.00
438.5848	0.00	0.00
438.9681	0.00	0.00
439.3220	0.00	0.00
439.7358	0.00	0.00
440.1677	0.00	0.00
440.5538	0.00	0.00
440.9955	0.00	0.00
441.3338	0.00	0.00
441.7058	0.00	0.00
442.1220	0.00	0.00
442.4678	0.00	0.00
442.8062	0.00	0.00
443.2017	0.00	0.00
443.5690	0.00	0.00
443.9618	0.00	0.00
444.3109	0.00	0.00
444.7460	0.00	0.00
445.1696	0.00	0.00
445.5382	0.00	0.00
445.9338	0.00	0.00
446.2839	0.00	0.00
446.6462	0.00	0.00
447.0297	0.00	0.00
447.4190	0.00	0.00
447.7677	0.00	0.00
448.1588	0.00	0.00
448.5510	0.00	0.00
448.9166	0.00	0.00
449.2718	0.00	0.00
449.6685	0.00	0.00
450.0510	0.00	0.00
450.4327	0.00	0.00
450.7777	0.00	0.00
451.1734	0.00	0.00
451.5705	0.00	0.00
451.9841	0.00	0.00
452.3236	0.00	0.00
452.7171	0.00	0.00
453.1176	0.00	0.00
453.4974	0.00	0.00
453.9388	0.00	0.00
454.2821	0.00	0.00
454.6460	0.00	0.00
455.0300	0.00	0.00
455.4597	0.00	0.00
455.8031	0.00	0.00
456.2069	0.00	0.00
456.6002	0.00	0.00
456.9785	0.00	0.00
457.3193	0.00	0.00
457.7085	0.00	0.00
458.0813	0.00	0.00
458.5034	0.00	0.00
458.9425	0.00	0.00
459.2953	0.00	0.00
459.6764	0.00	0.00
460.1085	0.00	0.00
460.4662	0.00	0.00
460.8088	0.00	0.00
461.2233	0.00	0.00
461.6202	0.00	0.00
462.0261	0.00	0.00
462.4455	0.00	0.00
462.7998	0.00	0.00
463.2368	0.00	0.00
463.6651	0.00	0.00
464.0532	0.00	0.00
464.4492	0.00	0.00
464.8024	0.00	0.00
