sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
305.8381	0.00	0.00
306.2307	0.00	0.00
306.6247	0.00	0.00
306.9965	0.00	0.00
307.3506	0.00	0.00
307.7503	0.00	0.00
308.1202	0.00	0.00
308.4998	0.00	0.00
308.8533	0.00	0.00
309.2365	0.00	0.00
309.6263	0.00	0.00
310.0071	0.00	0.00
310.3598	0.00	0.00
310.7446	0.00	0.00
311.1227	0.00	0.00
311.5058	0.00	0.00
311.8494	0.00	0.00
312.2175	0.00	0.00
312.5537	0.00	0.00
312.9533	0.00	0.00
313.3062	0.00	0.00
313.6638	0.00	0.00
314.0632	0.00	0.00
314.4472	0.00	0.00
314.8014	0.00	0.00
315.1689	0.00	0.00
315.5653	0.00	0.00
315.9553	0.00	0.00
316.3054	0.00	0.00
316.6810	0.00	0.00
317.0611	0.00	0.00
317.4451	0.00	0.00
317.7984	0.00	0.00
318.1923	0.00	0.00
318.5656	0.00	0.00
318.9338	0.00	0.00
319.2879	0.00	0.00
319.6441	0.00	0.00
320.0086	0.00	0.00
320.3510	0.00	0.00
320.6942	0.00	0.00
321.0464	0.00	0.00
321.3839	0.00	0.00
321.7319	0.00	0.00
322.0713	0.00	0.00
322.4436	0.00	0.00
322.7926	0.00	0.00
323.2335	0.00	0.00
323.5826	0.00	0.00
323.9475	0.00	0.00
324.2952	0.00	0.00
324.6950	0.00	0.00
325.0667	0.00	0.00
325.4363	0.00	0.00
325.7852	0.00	0.00
326.1303	0.00	0.00
326.5005	0.00	0.00
326.8442	0.00	0.00
327.1941	0.00	0.00
327.5698	0.00	0.00
327.9424	0.00	0.00
328.2890	0.00	0.00
328.6337	0.00	0.00
329.0212	0.00	0.00
329.3664	0.00	0.00
329.7373	0.00	0.00
330.1426	0.00	0.00
330.5234	0.00	0.00
330.8770	0.00	0.00
331.2577	0.00	0.00
331.6392	0.00	0.00
332.0186	0.00	0.00
332.3640	0.00	0.00
332.7541	0.00	0.00
333.1316	0.00	0.00
333.5141	0.00	0.00
333.8547	0.00	0.00
334.2273	0.00	0.00
334.5763	0.00	0.00
334.9637	0.00	0.00
335.3199	0.00	0.00
335.6967	0.00	0.00
336.0531	0.00	0.00
336.3938	0.00	0.00
336.7422	0.00	0.00
337.1405	0.00	0.00
337.5236	0.00	0.00
337.8650	0.00	0.00
338.2288	0.00	0.00
338.5843	0.00	0.00
338.9385	0.00	0.00
339.2922	0.00	0.00
339.6939	0.00	0.00
340.0768	0.00	0.00
340.4680	0.00	0.00
340.8731	0.00	0.00
341.2536	0.00	0.00
341.6364	0.00	0.00
342.0035	0.00	0.00
342.3461	0.00	0.00
342.6883	0.00	0.00
343.0512	0.00	0.00
343.3928	0.00	0.00
343.7414	0.00	0.00
344.1154	0.00	0.00
344.4550	0.00	0.00
344.8032	0.00	0.00
345.2480	0.00	0.00
345.6216	0.00	0.00
346.0190	0.00	0.00
346.3689	0.00	0.00
346.7440	0.00	0.00
347.1373	0.00	0.00
347.5271	0.00	0.00
347.8782	0.00	0.00
348.2630	0.00	0.00
348.6279	0.00	0.00
348.9972	0.00	0.00
349.3400	0.00	0.00
349.6839	0.00	0.00
350.0527	0.00	0.00
350.3932	0.00	0.00
350.7444	0.00	0.00
351.1478	0.00	0.00
351.5210	0.00	0.00
351.8727	0.00	0.00
352.2552	0.00	0.00
352.6188	0.00	0.00
353.0210	0.00	0.00
353.3656	0.00	0.00
353.7315	0.00	0.00
354.0702	0.00	0.00
354.4486	0.00	0.00
354.7969	0.00	0.00
355.1703	0.00	0.00
355.5099	0.00	0.00
355.8516	0.00	0.00
356.2267	0.00	0.00
356.5869	0.00	0.00
356.9399	0.00	0.00
357.2939	0.00	0.00
357.6992	0.00	0.00
358.0854	0.00	0.00
358.4611	0.00	0.00
358.8093	0.00	0.00
359.1779	0.00	0.00
359.5633	0.00	0.00
359.8888	0.00	0.00
360.3269	0.00	0.00
360.7021	0.00	0.00
361.0865	0.00	0.00
361.4602	0.00	0.00
361.8068	0.00	0.00
362.1813	0.00	0.00
362.5810	0.00	0.00
362.9665	0.00	0.00
363.3156	0.00	0.00
363.7118	0.00	0.00
364.0897	0.00	0.00
364.4823	0.00	0.00
364.8367	0.00	0.00
365.1988	0.00	0.00
365.5613	0.00	0.00
365.9006	0.00	0.00
366.2489	0.00	0.00
366.6530	0.00	0.00
367.0337	0.00	0.00
367.3837	0.00	0.00
367.7730	0.00	0.00
368.2005	0.00	0.00
368.5804	0.00	0.00
368.9685	0.00	0.00
369.3225	0.00	0.00
369.7016	0.00	0.00
370.0896	0.00	0.00
370.4871	0.00	0.00
370.8424	0.00	0.00
371.2061	0.00	0.00
371.5776	0.00	0.00
371.9707	0.00	0.00
372.3199	0.00	0.00
372.6804	0.00	0.00
373.0665	0.00	0.00
373.4475	0.00	0.00
373.7959	0.00	0.00
374.1835	0.00	0.00
374.5853	0.00	0.00
374.9740	0.00	0.00
375.3294	0.00	0.00
375.7090	0.00	0.00
376.0842	0.00	0.00
376.4847	0.00	0.00
376.8292	0.00	0.00
377.1805	0.00	0.00
377.5861	0.00	0.00
377.9439	0.00	0.00
378.2961	0.00	0.00
378.7018	0.00	0.00
379.0829	0.00	0.00
379.4742	0.00	0.00
379.8195	0.00	0.00
380.1725	0.00	0.00
380.5140	0.00	0.00
380.8649	0.00	0.00
381.2671	0.00	0.00
381.6567	0.00	0.00
382.0276	0.00	0.00
382.3692	0.00	0.00
382.7424	0.00	0.00
383.1188	0.00	0.00
383.5056	0.00	0.00
383.8480	0.00	0.00
384.2445	0.00	0.00
384.6406	0.00	0.00
385.0138	0.00	0.00
385.3560	0.00	0.00
385.7388	0.00	0.00
386.1280	0.00	0.00
386.5332	0.00	0.00
386.8825	0.00	0.00
387.2637	0.00	0.00
387.6287	0.00	0.00
388.0251	0.00	0.00
388.3771	0.00	0.00
388.7749	0.00	0.00
389.1275	0.00	0.00
389.5291	0.00	0.00
389.8699	0.00	0.00
390.2366	0.00	0.00
390.6448	0.00	0.00
391.0105	0.00	0.00
391.3629	0.00	0.00
391.7718	0.00	0.00
392.1290	0.00	0.00
392.5355	0.00	0.00
392.8748	0.00	0.00
393.2432	0.00	0.00
393.7102	0.00	0.00
394.0854	0.00	0.00
394.4777	0.00	0.00
394.8331	0.00	0.00
395.2091	0.00	0.00
395.5766	0.00	0.00
395.9800	0.00	0.00
396.3350	0.00	0.00
396.7100	0.00	0.00
397.0961	0.00	0.00
397.4799	0.00	0.00
397.8253	0.00	0.00
398.1831	0.00	0.00
398.5936	0.00	0.00
398.9813	0.00	0.00
399.3261	0.00	0.00
399.6880	0.00	0.00
400.0905	0.00	0.00
400.4845	0.00	0.00
400.8379	0.00	0.00
401.2054	0.00	0.00
401.5629	0.00	0.00
402.0444	0.00	0.00
402.3914	0.00	0.00
402.7614	0.00	0.00
403.1562	0.00	0.00
403.5435	0.00	0.00
403.8902	0.00	0.00
404.2721	0.00	0.00
404.6625	0.00	0.00
405.0362	0.00	0.00
405.3765	0.00	0.00
405.7494	0.00	0.00
406.1271	0.00	0.00
406.5302	0.00	0.00
406.8792	0.00	0.00
407.2744	0.00	0.00
407.6480	0.00	0.00
408.0065	0.00	0.00
408.3494	0.00	0.00
408.7472	0.00	0.00
409.1337	0.00	0.00
409.5549	0.00	0.00
409.8954	0.00	0.00
410.2585	0.00	0.00
410.6553	0.00	0.00
411.0822	0.00	0.00
411.4859	0.00	0.00
411.8413	0.00	0.00
412.2145	0.00	0.00
412.5819	0.00	0.00
412.9512	0.00	0.00
413.3062	0.00	0.00
413.7135	0.00	0.00
414.0683	0.00	0.00
414.4573	0.00	0.00
414.8053	0.00	0.00
415.2109	0.00	0.00
415.6202	0.00	0.00
416.0359	0.00	0.00
416.3858	0.00	0.00
416.7788	0.00	0.00
417.1982	0.00	0.00
417.6007	0.00	0.00
417.9877	0.00	0.00
418.3398	0.00	0.00
418.6919	0.00	0.00
419.0735	0.00	0.00
419.4872	0.00	0.00
419.8325	0.00	0.00
420.1623	0.00	0.00
420.5411	0.00	0.00
420.8893	0.00	0.00
421.2825	0.00	0.00
421.6606	0.00	0.00
422.0183	0.00	0.00
422.3656	0.00	0.00
422.7667	0.00	0.00
423.1329	0.00	0.00
423.5360	0.00	0.00
423.8844	0.00	0.00
424.2728	0.00	0.00
424.6376	0.00	0.00
425.0155	0.00	0.00
425.3645	0.00	0.00
425.7727	0.00	0.00
426.1252	0.00	0.00
426.5168	0.00	0.00
426.8625	0.00	0.00
427.2825	0.00	0.00
427.6437	0.00	0.00
428.0219	0.00	0.00
428.3746	0.00	0.00
428.7849	0.00	0.00
429.2189	0.00	0.00
429.6010	0.00	0.00
429.9817	0.00	0.00
430.3334	0.00	0.00
430.7234	0.00	0.00
431.0837	0.00	0.00
431.4886	0.00	0.00
431.8419	0.00	0.00
432.2724	0.00	0.00
432.6321	0.00	0.00
433.0172	0.00	0.00
433.3668	0.00	0.00
433.7760	0.00	0.00
434.1620	0.00	0.00
434.5436	0.00	0.00
434.8929	0.00	0.00
435.2820	0.00	0.00
435.6677	0.00	0.00
436.1101	0.00	0.00
436.5458	0.00	0.00
436.8935	0.00	0.00
437.2721	0.00	0.00
437.6729	0.00	0.00
438.1192	0.00	0.00
438.5428	0.00	0.00
438.8899	0.00	0.00
439.2793	0.00	0.00
439.6675	0.00	0.00
440.1041	0.00	0.00
440.4906	0.00	0.00
440.8464	0.00	0.00
441.2739	0.00	0.00
441.6549	0.00	0.00
442.0524	0.00	0.00
442.4908	0.00	0.00
442.8372	0.00	0.00
443.2022	0.00	0.00
443.5718	0.00	0.00
443.9632	0.00	0.00
444.3094	0.00	0.00
444.6958	0.00	0.00
445.0778	0.00	0.00
445.4951	0.00	0.00
445.8487	0.00	0.00
446.2724	0.00	0.00
446.6419	0.00	0.00
447.0158	0.00	0.00
447.3593	0.00	0.00
447.7599	0.00	0.00
448.1744	0.00	0.00
448.6020	0.00	0.00
449.0424	0.00	0.00
449.3929	0.00	0.00
449.7893	0.00	0.00
450.1959	0.00	0.00
450.6054	0.00	0.00
451.0529	0.00	0.00
451.5039	0.00	0.00
451.8569	0.00	0.00
452.2873	0.00	0.00
452.7290	0.00	0.00
453.1621	0.00	0.00
453.5344	0.00	0.00
453.8833	0.00	0.00
454.2900	0.00	0.00
454.7259	0.00	0.00
455.1661	0.00	0.00
455.6086	0.00	0.00
455.9726	0.00	0.00
456.3201	0.00	0.00
456.7012	0.00	0.00
457.0751	0.00	0.00
457.4939	0.00	0.00
457.8472	0.00	0.00
458.2882	0.00	0.00
458.7315	0.00	0.00
459.1559	0.00	0.00
459.5736	0.00	0.00
459.9981	0.00	0.00
460.3435	0.00	0.00
460.7626	0.00	0.00
461.1463	0.00	0.00
461.5529	0.00	0.00
461.9955	0.00	0.00
462.3491	0.00	0.00
462.7833	0.00	0.00
463.1508	0.00	0.00
463.5216	0.00	0.00
463.8714	0.00	0.00
464.2796	0.00	0.00
464.6536	0.00	0.00
465.0266	0.00	0.00
465.3742	0.00	0.00
465.7851	0.00	0.00
466.2344	0.00	0.00
466.6778	0.00	0.00
467.1066	0.00	0.00
467.4649	0.00	0.00
467.8138	0.00	0.00
468.1993	0.00	0.00
468.5784	0.00	0.00
468.9931	0.00	0.00
469.3445	0.00	0.00
469.7720	0.00	0.00
470.1616	0.00	0.00
470.5654	0.00	0.00
471.0001	0.00	0.00
471.3499	0.00	0.00
471.7830	0.00	0.00
472.2358	0.00	0.00
472.6767	0.00	0.00
473.1043	0.00	0.00
473.4807	0.00	0.00
473.8272	0.00	0.00
474.2091	0.00	0.00
474.5876	0.00	0.00
474.9865	0.00	0.00
475.3417	0.00	0.00
475.7346	0.00	0.00
476.1646	0.00	0.00
476.6167	0.00	0.00
477.0515	0.00	0.00
477.4937	0.00	0.00
477.8385	0.00	0.00
478.1981	0.00	0.00
478.6188	0.00	0.00
479.0546	0.00	0.00
479.5030	0.00	0.00
479.8558	0.00	0.00
480.2889	0.00	0.00
480.7329	0.00	0.00
481.1727	0.00	0.00
481.6001	0.00	0.00
481.9936	0.00	0.00
482.3453	0.00	0.00
482.7864	0.00	0.00
483.2305	0.00	0.00
483.6720	0.00	0.00
484.0855	0.00	0.00
484.5144	0.00	0.00
484.8690	0.00	0.00
485.3023	0.00	0.00
485.7428	0.00	0.00
486.1797	0.00	0.00
486.6361	0.00	0.00
487.0607	0.00	0.00
487.4024	0.00	0.00
487.8045	0.00	0.00
488.2313	0.00	0.00
488.6057	0.00	0.00
488.9842	0.00	0.00
489.3310	0.00	0.00
489.7204	0.00	0.00
490.1234	0.00	0.00
490.5493	0.00	0.00
490.8904	0.00	0.00
491.2744	0.00	0.00
491.6829	0.00	0.00
492.1011	0.00	0.00
492.5131	0.00	0.00
492.8526	0.00	0.00
493.2770	0.00	0.00
493.7432	0.00	0.00
494.1796	0.00	0.00
494.6301	0.00	0.00
495.0771	0.00	0.00
495.5116	0.00	0.00
495.8547	0.00	0.00
496.2723	0.00	0.00
496.6921	0.00	0.00
497.1262	0.00	0.00
497.5651	0.00	0.00
498.0092	0.00	0.00
498.3555	0.00	0.00
498.7880	0.00	0.00
499.1714	0.00	0.00
499.6282	0.00	0.00
500.0448	0.00	0.00
500.3922	0.00	0.00
500.8062	0.00	0.00
501.2175	0.00	0.00
501.6306	0.00	0.00
502.0639	0.00	0.00
502.4918	0.00	0.00
502.8438	0.00	0.00
503.2319	0.00	0.00
503.6913	0.00	0.00
504.1220	0.00	0.00
504.5526	0.00	0.00
505.0138	0.00	0.00
505.3632	0.00	0.00
505.7979	0.00	0.00
506.2192	0.00	0.00
506.6234	0.00	0.00
507.0687	0.00	0.00
507.5147	0.00	0.00
507.8637	0.00	0.00
508.2985	0.00	0.00
508.7282	0.00	0.00
509.1138	0.00	0.00
509.4883	0.00	0.00
509.8344	0.00	0.00
510.2221	0.00	0.00
510.5980	0.00	0.00
511.0197	0.00	0.00
511.3688	0.00	0.00
511.8028	0.00	0.00
512.2189	0.00	0.00
512.6103	0.00	0.00
513.0622	0.00	0.00
513.5185	0.00	0.00
513.8695	0.00	0.00
514.3040	0.00	0.00
514.7224	0.00	0.00
515.1337	0.00	0.00
515.5707	0.00	0.00
516.0148	0.00	0.00
516.3568	0.00	0.00
516.7769	0.00	0.00
517.1932	0.00	0.00
517.6447	0.00	0.00
518.0449	0.00	0.00
518.3847	0.00	0.00
518.7854	0.00	0.00
519.1782	0.00	0.00
